"","Ind","Treatment","LAT","POP","FAM","FT","FlwrVeg","PC1_avg","PC2_avg","PC1_skew","PC2_skew","PC1_var","PC2_var","Fit","Dam"
"2096","E8-49","Sprayed",43.69717,"10","10-29",643,87,-0.389161983988833,-0.304308419410841,-0.508496634808682,-0.272767049346766,0.087774696993472,0.347595638967616,20.3639057859532,0.355555555555556
"2097","E8-5","Sprayed",44.6076,"13","13-45",568.6,103.5,-0.199761459153898,0.496487955079482,0.571824027121585,-0.0310643506485376,0.0808638600423646,0.27667273355619,34.2439057859532,0
"2098","E8-50","Sprayed",44.2915,"15","15-23",528.8,74.6666666666667,-1.2284654518636,-0.205152128810014,0.646167040894688,-0.699094952942452,0.000633822808419354,0.278775630293025,12.1539057859532,0
"2099","E8-51","Sprayed",44.2915,"15","15-60",392.933333333333,54.5,-2.39184059177258,-0.252017643632577,0.695448459185266,-0.290333415559842,0.00563045743082845,0.441090060283585,18.6939057859532,0.111111111111111
"2100","E8-52","Sprayed",44.75284,"16","16-5",568.6,65,-1.3549911750332,-0.658741760800668,-0.289971962866641,-0.41762228921298,0.162259880138591,0.049868890908487,7.56390578595318,0.111111111111111
"2101","E8-53","Sprayed",41.97527,"8","8-13",643,80,-0.599203750512344,-0.514350185934505,-0.37689952997915,0.693502595318145,0.075566954089914,0.219347528508756,32.4939057859532,0.194444444444444
"2102","E8-54","Sprayed",45.02376,"17","17-59",526.7,85.1666666666667,-0.922031372537174,0.11853909143432,0.138941908382644,-0.210370064737474,0.0275450127934661,1.05609023838749,32.1639057859532,0.166666666666667
"2103","E8-55","Sprayed",41.57154,"6","6-44",697.5,100.5,0.239850513357466,-0.123159817308856,0,0,0.178179330127236,0.40232020158387,12.5539057859532,0.125
"2104","E8-56","Sprayed",38.8235,"1","1-26",761.951111111111,95.3333333333333,0.349639187291551,-0.543010146587091,0.257606003058293,0.702312057279523,0.975267518588699,0.444446810734507,96.7539057859532,0.0476190476190477
"2105","E8-57","Sprayed",45.02376,"17","17-48",502.4,75,-1.32693692017842,-0.0866766827311147,-0.115763591139468,-0.424522983388451,0.0130815995700741,0.593431385115962,9.54390578595318,0.0555555555555557
"2106","E8-58","Sprayed",38.8235,"1","1-47",928.884444444443,87.3333333333333,0.795494324882011,-1.46896075051668,0.517147188002941,-0.592839805307621,1.0510436073403,0.758162366285693,15.0139057859532,0.266666666666667
"2107","E8-59","Sprayed",44.2915,"15","15-7",502.4,95.6666666666667,-0.706813609489964,0.533446627957797,0.705175364219467,0.122406435652545,0.0731762363906081,1.11196684505342,36.5339057859532,0.166666666666667
"2108","E8-6","Sprayed",44.54749,"12","12-51",392.933333333333,66.8333333333333,-2.02176700313592,0.118055945004354,-0.677130896964864,-0.555169883120515,0.145772541417947,0.974115666663779,37.7139057859532,0.037037037037037
"2109","E8-60","Sprayed",44.29771,"14","14-11",522.45,79,-1.12453074992698,-0.0490351198126883,-8.87130009326369e-16,0,0.0686195016759964,0.451064486967613,5.76121347826087,0.25
"2110","E8-61","Sprayed",47.73136,"19","19-69",392.933333333333,48,-2.58687937497299,-0.447056426833122,0.268427626133352,-0.633421129349004,0.0153817385527386,0.475006143828837,18.5939057859532,0
"2111","E8-62","Sprayed",40.06813,"4","4-73",616.817777777778,101.333333333333,-0.0666551045423895,0.233355745001136,0.667465580301548,0.51889901230691,0.799298334972256,0.164894461792983,57.3139057859532,0.166666666666667
"2112","E8-63","Sprayed",40.06813,"4","4-14",618.7,92.3333333333333,-0.328975048613737,-0.0444317105595919,-0.652089558359774,0.283327061080885,0.116458389644143,0.100899215839066,47.3139057859532,0
"2113","E8-64","Sprayed",44.54749,"12","12-3",528.8,54.8333333333333,-1.82358379034688,-0.800270467293727,0.112501717223268,-0.560100187127363,0.0102335599243304,0.326348628359893,20.1539057859532,0
"2114","E8-65","Sprayed",45.76868,"18","18-50",502.4,87.5,-0.951862337100726,0.288397900346856,0.129952526436693,-0.133640906318098,0.0176257642388637,0.901761637392301,8.33390578595318,0
"2115","E8-66","Sprayed",41.97527,"8","8-58",574.733333333333,86.3333333333333,-0.689662982383342,-0.0438153765448392,0.697620143983397,-0.186274004792074,0.00917392858214375,0.771261110856685,47.7139057859532,0.233333333333333
"2116","E8-67","Sprayed",45.76868,"18","18-61",528.8,84.6666666666667,-0.928405785401438,0.0949075376523629,0.205980425202357,-0.106614409966171,0.0755618292965078,0.423534984192308,10.9539057859532,0.166666666666667
"2117","E8-68","Sprayed",46.75552,"22","22-15",550.433333333333,104,-0.259402458371585,0.586134920943342,0.521303017054668,0.394283447547509,0.32714800146338,1.1248577190117,44.1139057859532,0.0555555555555557
"2118","E8-69","Sprayed",44.75284,"16","16-70",528.8,84.3333333333333,-0.93840777428351,0.0849055487702837,0.240865841627807,-0.391946358047291,0.2587478647265,1.02906258687435,37.7139057859532,0.0555555555555557
"2119","E8-7","Sprayed",44.54749,"12","12-36",624.117777777778,91.6666666666667,-0.326718227670302,-0.0866964870313126,0.562593005502594,0.687825104994229,0.433433407561305,0.544707117150697,27.2739057859532,0.216666666666667
"2120","E8-70","Sprayed",44.75284,"16","16-48",592.9,84.8333333333333,-0.66002794981187,-0.163468309054937,-0.69533005990473,-0.0288248438748556,0.0553948176923625,0.308841676577895,30.7639057859532,0.222222222222222
"2121","E8-71","Sprayed",44.6076,"13","13-78",502.4,96,-0.696811620607892,0.543448616839876,-0.538563899976437,-0.241014555668971,0.0236783511123081,0.939376415186018,74.4939057859532,0.130952380952381
"2122","E8-72","Sprayed",44.29771,"14","14-70",568.6,103.5,-0.199761459153898,0.496487955079482,-0.245437722039457,-0.565710506040447,0.473127659645738,0.850493104836624,10.3539057859532,0.166666666666667
"2123","E8-73","Sprayed",44.54749,"12","12-22",614.533333333333,64.3333333333333,-1.18626229418961,-0.867478597172425,0.248287236481512,-0.572257435769807,0.0102381900873897,0.233820147746862,27.8839057859532,0.0833333333333333
"2124","E8-74","Sprayed",45.76868,"18","18-30",603.2,85.8333333333333,-0.587700899486562,-0.175783426087761,-0.576648124808443,0.0935773889466503,0.126770477870392,1.11475335654013,27.9539057859532,0.166666666666667
"2125","E8-75","Sprayed",40.06813,"4","4-65",590.233333333333,80.1666666666667,-0.811012709029251,-0.29253923853568,-0.473795127890624,-0.59235906366614,0.0481918095992205,0.00397186502867331,66.9939057859532,0
"2126","E8-76","Sprayed",43.69717,"10","10-35",590.233333333333,98.8333333333333,-0.250901331633223,0.267572138860756,0.144663798026643,-0.508763372504638,0.4585206498344,0.489499268996092,62.2639057859532,0
"2127","E8-77","Sprayed",44.2915,"15","15-72",487.1,79.6666666666667,-1.24977437488671,0.116216460675242,-0.668369871357447,-0.68709876363455,0.0850509007646551,1.43702228042525,24.5039057859532,0.475
"2128","E8-78","Sprayed",41.97527,"8","8-36",606.4,61,-1.31970077335887,-0.934079895644702,NA,NA,NA,NA,5.89686230769231,0
"2129","E8-79","Sprayed",44.2915,"15","15-42",489.2,93.5,-0.826063265821881,0.522670428822692,-0.175545014520913,-0.705972959141115,0.232124953393,0.630400350067757,26.1139057859532,0.111111111111111
"2130","E8-8","Sprayed",46.75552,"22","22-64",528.8,107.666666666667,-0.238268552538475,0.785044770515829,-0.502723188381074,-0.637247817544875,0.290393614961435,1.17748844351431,53.2739057859532,0.388888888888889
"2131","E8-80","Sprayed",43.28958,"11","11-66",592.9,91.3333333333333,-0.464989166611468,0.0315704741456081,-0.548034787173312,-0.620574023213204,0.160980807744633,0.255026273502157,16.7639057859532,0.0666666666666667
"2132","E8-81","Sprayed",47.73136,"19","19-59",487.1,54.6666666666667,-1.9999235410421,-0.633932705480699,0.666749193694631,-0.680071495058377,0.382638605159985,0.572209014374,16.4839057859532,0
"2133","E8-82","Sprayed",44.75284,"16","16-9",595.184444444444,86,-0.615634564987379,-0.137847771704892,0.53074001213014,0.394023631687635,0.361926238287794,0.108754726640467,26.5739057859532,0.222222222222222
"2134","E8-83","Sprayed",48.10384,"20","20-5",641.117777777778,100,-0.00681817333262234,0.0935029027348369,-0.0315229109749091,-0.14926101193064,0.159503707752407,0.087361087402033,34.8639057859532,0.088888888888889
"2135","E8-84","Sprayed",38.7966,"2","2-77",1003.88444444444,106,1.66376893295105,-1.21701260379302,0.519327548450378,-0.634954771035082,0.496715140227308,0.407662089772421,20.5939057859532,0.182407407407407
"2136","E8-85","Sprayed",41.57154,"6","6-65",772.65,97.5,0.458612170553173,-0.521957274381698,3.38606515608768e-16,-3.00759956618851e-16,0.59908246940426,0.535193690751602,6.97390578595318,0
"2137","E8-86","Sprayed",44.75284,"16","16-13",445.333333333333,75.1666666666667,-1.55641390392058,0.15280228989295,0.609307679657612,-0.698524258273229,0.324166633230111,0.333750360994203,109.373905785953,0.074074074074074
"2138","E8-87","Sprayed",43.69717,"10","10-54",629.266666666667,85.6666666666667,-0.485598051089245,-0.287888263367075,-0.226923189031501,-0.410642205858583,0.0864158438283202,0.888079054560956,36.6539057859532,0.0833333333333333
"2139","E8-88","Sprayed",38.8235,"1","1-17",592.9,78.6666666666667,-0.845064744130201,-0.348505103373402,-0.516371261944322,-0.413551540707769,0.0930833981540605,0.313920102748984,37.1139057859532,0.0833333333333333
"2140","E8-89","Sprayed",44.2915,"15","15-22",629.266666666667,84.6666666666667,-0.515604017735461,-0.317894230013313,0.271590976204882,-0.685080421455928,0.138404404270231,1.40511677184371,26.5639057859532,0.274074074074074
"2141","E8-9","Sprayed",47.73136,"19","19-75",650.9,79.3333333333333,-0.58674786797893,-0.566814023996197,0.644751959639938,0.501857545796353,1.30324178392901,0.0246524981579556,14.2468623076923,0
"2142","E8-90","Sprayed",45.76868,"18","18-22",436.8,72.6666666666667,-1.66649094811492,0.112849500856126,-0.228919817390023,-0.164314010367497,0.16392372832977,0.952386710255771,12.4239057859532,0.133333333333333
"2143","E8-91","Sprayed",45.02376,"17","17-13",642.95,96,-0.119313726326673,-0.0340492774409204,0,0,0.0291356542542103,0.351809740490511,25.2268623076923,0
"2144","E8-92","Sprayed",44.75284,"16","16-60",484.933333333333,100.333333333333,-0.638553557528804,0.745242264694701,-0.701352572016239,-0.666120296541459,0.189140357310191,0.133051713862576,67.6839057859532,0.115740740740741
"2145","E8-93","Sprayed",44.75284,"16","16-52",555.584444444444,89.5,-0.673323867520973,0.129883297352169,0.544775364691468,0.58642862290623,0.45987612611607,0.713150379269736,54.9239057859532,0.111111111111111
"2146","E8-94","Sprayed",44.29771,"14","14-21",502.4,90,-0.876847420485186,0.36341281696245,0.356359576836601,0.0425329514187324,0.0126747391229499,0.788315580987972,39.8439057859532,0.152777777777778
"2147","E8-95","Sprayed",48.10384,"20","20-59",589.466666666667,90,-0.519104150032787,0.00566954651031197,-0.268533776983022,-0.534079258051863,0.160494588886108,1.27592214237634,31.9339057859532,0.177777777777778
"2148","E8-96","Sprayed",42.79109,"9","9-35",535.033333333333,74.8333333333333,-1.19785266891774,-0.225762922873779,-0.666310280405456,0.700292716147748,0.660861686386248,0.680744222802435,29.0639057859532,0.0476190476190477
"2149","E8-97","Sprayed",42.79109,"9","9-36",574.733333333333,88,-0.639653037972983,0.00619456786555691,-0.469633275296343,-0.34322574053582,0.0326636007406948,0.957854980052177,10.9539057859532,0
"2150","E8-98","Sprayed",47.73136,"19","19-31",524.033333333333,64,-1.56811458141712,-0.505630287709345,-0.589370712425804,0.448101207761797,0.010611562054243,0.573651458517257,11.1139057859532,0.0476190476190477
"2151","E8-99","Sprayed",46.75552,"22","22-6",553.1,104,-0.248445543503212,0.575178006074976,-0.238164048576239,-0.67748808464833,0.00408689630739676,0.80105687500514,134.533905785953,0.306397306397307
"2152","E9-1","Unsprayed",47.73136,"19","19-70",700.025,78.25,-0.417407415754844,-0.801167403953628,0.236001519172231,-0.175332318146894,0.945223403126481,3.98142808610753,11.5349885935671,0.695238095238095
"2153","E9-10","Unsprayed",43.69717,"10","10-30",862.833333333333,99.6666666666667,0.894174262991452,-0.827493511352724,-0.383447263814396,-0.00455415941137758,1.41105669644978,2.82917716791622,10.7270474170965,0.8
"2154","E9-100","Unsprayed",41.57154,"6","6-65",1037.55,115.5,2.08715210092212,-1.07028240548569,-4.32530887444689e-16,4.67144344382777e-16,0.937343430698805,0.251383595377637,6.91637174142086,0.833333333333333
"2155","E9-101","Unsprayed",44.29771,"14","14-11",622.317777777778,97.5,-0.159079339770196,0.0957342359412205,-0.0389730149574639,-0.560565247873774,0.0459474019594244,0.470976687031615,19.3070474170965,0.722222222222222
"2156","E9-102","Unsprayed",41.42692,"5","5-12",913.613333333333,116.25,1.60042026125553,-0.538541615850135,-0.262176503189508,0.134504549933165,0.811030363165172,2.08941087819544,22.5070474170965,1
"2157","E9-103","Unsprayed",41.42692,"5","5-74",879.488333333333,126.25,1.76026565776147,-0.0982676794316418,0.44624463574331,-0.621767259244446,1.62845430767954,2.43100438310122,59.8370474170965,0.939393939393939
"2158","E9-104","Unsprayed",46.75552,"22","22-6",711.717777777778,128.833333333333,1.14843818610679,0.668590619894709,-0.32591679186696,0.18933007020152,0.367254081940009,0.254657061741706,47.3720474170966,0.74047619047619
"2159","E9-105","Unsprayed",41.97527,"8","8-36",759.8,131.75,1.43351789466409,0.558545716773879,-4.94508541993792e-15,1.63495211498169e-16,0.00877266539090255,1.54513628231878,16.5470474170966,0.277777777777778
"2160","E9-106","Unsprayed",41.97527,"8","8-43",790.776666666666,138,1.74833344854268,0.618804745973213,0,0,0.117942009105863,0.176736452879687,5.38704741709654,0.666666666666667
"2161","E9-107","Unsprayed",41.57154,"6","6-20",922.417777777777,111.5,1.49406800027642,-0.717246038010147,-0.700486001807044,0.351899015430221,3.67740485817091,1.74250282630733,11.3999624170965,0.466666666666667
"2162","E9-108","Unsprayed",38.7966,"2","2-74",854.584444444444,121,1.50040816145122,-0.153472832906842,-0.147272110892364,0.192012794545752,0.2541086370243,0.348946445283393,10.3249624170966,0.841269841269841
"2163","E9-109","Unsprayed",38.7966,"2","2-12",920.9,143,2.43301963891964,0.234178222058913,NA,NA,NA,NA,8.40204741709655,0.4
"2164","E9-11","Unsprayed",38.8235,"1","1-12",672.388333333333,86.75,-0.275911425729117,-0.432561960993583,-0.915613116122241,-0.794529487895347,0.146661378243069,1.91377885796651,22.0170474170965,0.708333333333333
"2165","E9-110","Unsprayed",41.42692,"5","5-33",666.976666666666,116.5,0.594530392884796,0.482351235842978,6.91065116846628e-16,0,0.0337942558134633,0.0128169059003069,8.21496241709655,0.9
"2166","E9-111","Unsprayed",48.10384,"20","20-23",806.084444444444,108,0.911051705881868,-0.344271510139532,-0.679161646282246,-0.410609596495285,0.24895635276149,3.14893319498138,5.29704741709654,0.833333333333333
"2167","E9-112","Unsprayed",47.73136,"19","19-75",722.526666666666,85.75,-0.0999068486345309,-0.668578471380472,0,0,2.16682457364444,0.571257190781257,1.48560673913044,0.642857142857143
"2168","E9-113","Unsprayed",43.69717,"10","10-76",845.690666666667,99.8,0.827738531312941,-0.753056188568603,0.56434304272615,-0.754480012910722,0.774475055689729,0.864095568034921,16.1213717414209,0.857142857142857
"2169","E9-114","Unsprayed",44.54749,"12","12-75",652.284444444444,101.666666666667,0.0890738520890519,0.0976307661339518,0.37373184092023,-0.2474004852953,0.536758264048886,0.715841368192847,13.3220474170966,0.597222222222222
"2170","E9-115","Unsprayed",38.7966,"2","2-46",785.384444444444,106.666666666667,0.78599069868783,-0.29922641400216,-0.703228650171412,-0.600118265891708,0.482443751120526,0.334734889432437,7.35204741709653,0.765873015873016
"2171","E9-116","Unsprayed",44.54749,"12","12-69",668.85,98,0.0471172426248374,-0.0804563798074467,0,0,0.352786993821426,2.59981772364795,6.48560673913045,0.214285714285714
"2172","E9-117","Unsprayed",40.06813,"4","4-65",726.751111111111,110,0.645095421840184,0.0417086404868218,-0.402170539994902,-0.305212742513104,1.15007474202864,1.57085628223843,39.5220474170966,0.766666666666667
"2173","E9-118","Unsprayed",42.79109,"9","9-47",708.276666666666,113.25,0.666706220308531,0.215136625218893,3.40220355895505e-16,0,0.376203898418545,0.178419922175709,7.46204741709655,0.833333333333333
"2174","E9-119","Unsprayed",45.76868,"18","18-61",713.951111111111,85.6666666666667,-0.13764295791926,-0.635843356536806,0.0187197381393913,-0.661495830343014,0.617914092293662,0.524308086207428,0.477047417096535,0.5
"2175","E9-12","Unsprayed",47.73136,"19","19-38",582.766666666667,89.3333333333333,-0.566637376403719,0.0131948173529222,0.704215816209761,0.632843376596026,3.63781512184109,1.33699715832309,8.89204741709653,0.628571428571429
"2176","E9-120","Unsprayed",46.75552,"22","22-57",656.717777777778,92,-0.182767954522363,-0.210642782415004,0.69229582606138,0.656479647103508,0.192762731341113,0.505629524294894,9.11204741709655,0.783333333333333
"2177","E9-121","Unsprayed",44.29771,"14","14-61",615.376666666667,121.75,0.540045415074399,0.851898863438601,-3.35507301305675e-16,-8.74203062511254e-16,0.150691530315754,0.0795820785587025,20.7370474170966,0.7
"2178","E9-122","Unsprayed",44.2915,"15","15-22",713.951111111111,85.6666666666667,-0.13764295791926,-0.635843356536806,-0.679375034546036,-0.636270922071097,0.498927153933287,1.25733920401119,4.79704741709654,0.555555555555555
"2179","E9-123","Unsprayed",43.28958,"11","11-58",797.176666666667,121.25,1.27203010290266,0.0899082089646541,-1.82548114864777e-16,0,0.904409780230682,0.400364057029719,12.3170474170965,0.6
"2180","E9-124","Unsprayed",48.10384,"20","20-43",724.751111111111,108,0.576865802396472,-0.0100856066543794,-0.690448902288831,-0.521177589128442,1.35343584558663,0.713560096737025,7.97204741709655,0.611111111111111
"2181","E9-125","Unsprayed",40.23327,"3","3-46",1092.21777777778,112.333333333333,2.21675452672529,-1.38992262004813,0.682069103618989,0.671935299002311,0.217069534594504,0.297787646054091,3.68996241709654,0.888888888888889
"2182","E9-126","Unsprayed",38.8235,"1","1-20",833.253333333333,143,2.07289323948337,0.594304621494922,NA,NA,NA,NA,1.7135256779661,1
"2183","E9-127","Unsprayed",45.02376,"17","17-62",797.4,115.5,1.10041343630715,-0.0835437408714386,NA,NA,NA,NA,1.57996241709653,0.333333333333333
"2184","E9-128","Unsprayed",40.06813,"4","4-48",719.563333333333,116.75,0.818102245750678,0.273782366300367,0.501119618043585,-0.100723951309858,0.803419557007522,0.569750301211973,51.1813717414209,0.729166666666667
"2185","E9-129","Unsprayed",41.57154,"6","6-19",1084.4,115,2.26464841569276,-1.27778468690241,0,-5.80585605925911e-15,0.0668968938185688,0.00653420368363786,2.11996241709654,0.75
"2186","E9-13","Unsprayed",38.8235,"1","1-47",1044.05,110,1.9488267643596,-1.26202270203164,0,-1.30307752778919e-15,0.0789245592004017,0.133813181847484,3.55498859356713,0.181818181818182
"2187","E9-130","Unsprayed",43.28958,"11","11-63",959.584444444444,107.5,1.52675613466952,-0.989981905572948,-0.542554094179396,-0.703072131391943,0.65063773278946,0.620205698444528,3.80704741709654,1
"2188","E9-131","Unsprayed",45.02376,"17","17-1",747.076666666666,128.75,1.29122181465971,0.520805996900856,0,2.11145658921665e-16,2.47191857195872,0.325728220190231,3.52204741709653,0.833333333333333
"2189","E9-132","Unsprayed",44.75284,"16","16-60",656.584444444444,89.6666666666667,-0.253329722440285,-0.28010885884614,-0.421338729563519,-0.103547334414872,0.95082172690192,0.0434536702305688,14.0249624170965,0.8
"2190","E9-133","Unsprayed",48.10384,"20","20-50",797.4,86.5,0.230240403566893,-0.953716773612331,NA,NA,NA,NA,0.507085,0.8
"2191","E9-134","Unsprayed",47.73136,"19","19-6",557.7,70,-1.2497477313266,-0.463925538045036,NA,NA,NA,NA,1.437085,0.333333333333333
"2192","E9-135","Unsprayed",46.75552,"22","22-45",670.926666666667,97.5,0.0406469567554746,-0.103992060584304,0,0,0.720618025092255,0.218069040164139,0.202085,0.5
"2193","E9-136","Unsprayed",45.76868,"18","18-19",813.417777777778,98,0.641123555307738,-0.674462692489914,-0.706724394957463,-0.676234760193465,0.0648515180416523,0.336094027855022,1.50560673913043,0.775
"2194","E9-137","Unsprayed",44.54749,"12","12-3",640.026666666666,102.75,0.0712150306108278,0.18050251534563,0,0,0.126808367134945,0.358420600974184,2.06060673913044,0.583333333333333
"2195","E9-138","Unsprayed",38.8235,"1","1-71",1069.71777777778,116,2.23432743522618,-1.18745177314343,0.576438200498781,-0.444816647657165,0.979041571343499,0.298501555995158,12.0570474170966,0.787037037037037
"2196","E9-139","Unsprayed",44.6076,"13","13-26",549.076666666666,92.5,-0.610045405242352,0.24664063495089,0,0,0.960538405987266,0.0274466157615577,9.40560673913045,0.65
"2197","E9-14","Unsprayed",38.8235,"1","1-25",798.384444444444,129.5,1.52454189709308,0.332494864436984,-0.150783264693846,0.287541099271794,0.059562194900862,0.722503001082887,14.1399885935671,0.444444444444444
"2198","E9-140","Unsprayed",43.69717,"10","10-72",842.084444444443,128.5,1.67409237285233,0.122932455385408,-0.237470002328252,-0.384359155032608,4.97239993268156,0.508532969003897,25.4820474170965,0.70462962962963
"2199","E9-141","Unsprayed",44.54749,"12","12-60",502.576666666666,74.5,-1.3412140078915,-0.102405561664262,-6.94637264263379e-16,0,0.430577609237135,0.488068468770507,5.53060673913043,0.7
"2200","E9-142","Unsprayed",47.73136,"19","19-69",479,60.5,-1.85817036451853,-0.425616271131652,NA,NA,NA,NA,1.23060673913044,0.2
"2201","E9-143","Unsprayed",48.10384,"20","20-59",824.617777777778,111.5,1.09222314747882,-0.315401185212841,0.587924984413957,0.0637581157546182,0.11829697132113,1.20835641385923,10.1620474170966,0.680555555555556
"2202","E9-144","Unsprayed",38.7966,"2","2-31",962.15,120.25,1.91987367458838,-0.617947296013025,-2.14258832994542e-15,9.38633358464088e-16,0.052480409089646,0.0626518182728432,1.45204741709653,0.5
"2203","E9-145","Unsprayed",46.75552,"22","22-60",728.388333333333,91.25,0.0892106364147002,-0.527630323321192,0.0500107336250578,-0.771254826448105,0.686904764724833,0.575995718989498,24.0313717414209,0.707359307359307
"2204","E9-146","Unsprayed",44.2915,"15","15-42",792.838333333333,87.25,0.234001706054843,-0.912469126130955,0.46998364633387,-0.517067674285661,0.533460330427087,2.43057458400413,8.05137174142086,0.85
"2205","E9-147","Unsprayed",47.73136,"19","19-60",509.733333333333,72,-1.38682330422904,-0.206826098557833,0.683877440721762,-0.459279848725881,3.05007118971055,1.35562538060066,7.13060673913044,0.2875
"2206","E9-148","Unsprayed",44.2915,"15","15-14",549.076666666666,87,-0.775078221796539,0.0816078183965829,0,0,0.0563876436707863,0.332859285219015,0.692085,0.666666666666667
"2207","E9-149","Unsprayed",43.28958,"11","11-30",1119.11777777778,106.833333333333,2.16224958890582,-1.66548331533708,0.668239410294177,-0.0679639247058928,0.729905702908417,0.174550323207345,0,0.533333333333333
"2208","E9-15","Unsprayed",47.73136,"19","19-59",732.55,65.25,-0.673844861120454,-1.32488509138981,0,2.83505424619713e-16,5.68837410260704,2.69754828838777,1.40496241709653,0
"2209","E9-150","Unsprayed",44.54749,"12","12-6",696.484444444444,95,0.0706449383909066,-0.284019875450793,0.704552920333508,-0.694260387744394,0.415365308020055,2.1424352442635,7.10704741709653,0.888888888888889
"2210","E9-151","Unsprayed",43.28958,"11","11-66",793.851111111111,118.333333333333,1.17084851426743,0.0160549921635519,0.675823864729247,0.421760462978317,0.0937113650583385,0.511594224887372,10.0970474170965,0.75
"2211","E9-152","Unsprayed",44.6076,"13","13-27",640.284444444444,75.6666666666667,-0.74038739762024,-0.633218249760582,-0.629752279771816,-0.46447330218272,0.199485940341038,0.0411067567122478,6.58204741709653,0.79047619047619
"2212","E9-153","Unsprayed",43.69717,"10","10-37",813.417777777778,108,0.941183221769896,-0.374403026027537,-0.700421837087977,0.519012908519116,0.156206664931605,0.161905941802618,17.6270474170965,1
"2213","E9-154","Unsprayed",40.23327,"3","3-53",965.684444444443,99.1666666666667,1.30177035537912,-1.26509557038631,0.349613407026843,-0.59924388979193,1.01212348390109,0.426132504681926,1.97496241709654,0.5
"2214","E9-155","Unsprayed",48.10384,"20","20-30",660.9,118.5,0.629574256420922,0.567331238891741,NA,NA,NA,NA,0.262047417096536,0.6
"2215","E9-156","Unsprayed",41.57154,"6","6-5",733.517777777778,103.666666666667,0.482860804559316,-0.176132319751161,-0.62812901510672,0.0988962217365907,0.935056972287931,0.111348447924201,5.47704741709653,0.75
"2216","E9-157","Unsprayed",47.73136,"19","19-25",640.026666666666,71.75,-0.858969935421861,-0.749682450687737,0,-1.84349376420166e-16,0.194455700384563,0.467243442461962,1.897085,0.333333333333333
"2217","E9-158","Unsprayed",44.2915,"15","15-39",767.917777777778,110,0.814242795120702,-0.127438732793573,-0.65931674290565,0.304172776938267,0.687003204220717,0.170343289769388,9.31204741709655,0.80952380952381
"2218","E9-159","Unsprayed",42.79109,"9","9-33",722.526666666666,93.75,0.140140884535195,-0.428530738210571,0,0,0.50152822082709,6.41862124268775e-05,0.910606739130436,0.5
"2219","E9-16","Unsprayed",43.69717,"10","10-7",660.633333333333,100.333333333333,0.0833701708611645,0.0233185363052598,0.67751242655989,-0.62076749539996,0.190173071354369,1.52794968442202,58.2999885935671,0.5
"2220","E9-160","Unsprayed",45.02376,"17","17-30",767.351111111111,117,1.02195621723468,0.0849313781396184,-0.706921138847096,0.303630058585389,0.446326008664446,0.784531323015133,9.40704741709655,0.722222222222222
"2221","E9-161","Unsprayed",44.75284,"16","16-9",773.584444444444,110.166666666667,0.842527233657032,-0.14572118244781,0.41232398137309,0.190598119367109,0.0157791527762275,0.304073191029471,3.74704741709654,0.783333333333333
"2222","E9-162","Unsprayed",45.76868,"18","18-71",711.717777777778,95,0.133236314576491,-0.346611251636332,0.085907580172285,-0.145837244423657,0.376768226848505,0.164860992101486,1.63204741709653,0.666666666666667
"2223","E9-163","Unsprayed",45.76868,"18","18-2",582.884444444444,79.6666666666667,-0.856211123577119,-0.277346790634061,0.684771058519895,-0.385018858572874,1.19356745999364,0.132157829125868,2.51204741709654,0.5
"2224","E9-164","Unsprayed",38.7966,"2","2-77",889.8,122.75,1.69761379468136,-0.245657582875085,8.40854195442912e-16,0,0.353376802245924,0.0543003853151853,0.7135256779661,0.333333333333333
"2225","E9-165","Unsprayed",40.06813,"4","4-73",895.838333333333,117.25,1.55739154223225,-0.435500963534448,1.13211568518098,-0.0773850701729087,0.5415703137041,0.286973845850061,8.21428674142087,0.854166666666667
"2226","E9-166","Unsprayed",46.75552,"22","22-73",784.153333333333,102,0.64090441197459,-0.434195815987039,NA,NA,NA,NA,3.6785256779661,1
"2227","E9-167","Unsprayed",43.28958,"11","11-15",722.526666666666,135.5,1.3928899920147,0.824218369269852,0,0,0.177874216755732,0.0866989377347051,19.2206067391305,0.55
"2228","E9-168","Unsprayed",43.69717,"10","10-54",504.033333333333,88.1666666666667,-0.925147248979703,0.301690767754141,0.701158421482083,0.410920305859357,0.542297659830408,0.623968938496151,25.6870474170966,0.736111111111111
"2229","E9-169","Unsprayed",44.29771,"14","14-20",617.166666666667,95,-0.255259363606477,0.0418844265463522,0.31574661028211,-0.000699208253446939,0.111594111282212,0.809315794312951,1.67204741709654,0.444444444444444
"2230","E9-17","Unsprayed",38.8235,"1","1-64",853.013333333333,114.125,1.28766169174854,-0.353308404589781,0.30115250448897,-0.143872612966752,0.697125584577467,2.9430434184028,14.1449885935671,0.714285714285714
"2231","E9-170","Unsprayed",42.79109,"9","9-36",1003.4,122,2.14187389308942,-0.73492663125214,NA,NA,NA,NA,1.9035256779661,0.4
"2232","E9-171","Unsprayed",47.73136,"19","19-53",595.3,72,-1.0352432983901,-0.558406104396516,0,0,0.404154903670835,0.217148922467974,0.418525677966102,0.25
"2233","E9-172","Unsprayed",48.10384,"20","20-73",916,108.25,1.370178966893,-0.788395787827224,-1.21209650017565e-14,-1.31325945997283e-14,0.00152736685487918,0.000319126733712688,3.6185256779661,0.166666666666666
