"Ind","FVeg","Year","POP","FAM","LAT","LON","POPNAME","BLOCK","Treatment","FT","BT","FertT","FT_GDD10","FT_GDD5","BT_GDD10","BT_GDD5","FertT_GDD10","FertT_GDD5","FlwrVeg","FlwrVeg_GDD10","FlwrVeg_GDD5","Weight","PropDam","OH","StemTotal"
"E1-132",134,"2019",10,"10-29",43.69717,-76.19529499,"NYLV","E1","Sprayed",218,196,224,762.853333333333,1290.85333333333,487.2,905.2,821.253333333333,1379.25333333333,136,136,136,1.65417,0,NA,1
"E1-133",129,"2019",14,"14-79",44.29771,-78.300041,"ONPB","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,130,130,130,1.83417,0,NA,1
"E1-134",150,"2019",10,"10-72",43.69717,-76.19529499,"NYLV","E1","Sprayed",210,185,210,673.053333333333,1161.05333333333,356.5,719.5,673.053333333333,1161.05333333333,154,154,154,5.03417,0.2,NA,5
"E1-135",131,"2019",9,"9-36",42.79109,-76.135327,"NYTY","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,137,137,137,4.97417,0,NA,5
"E1-136",117,"2019",13,"13-26",44.6076,-76.27898502,"ONCQ","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,118,118,118,8.84417,0,NA,3
"E1-137",84,"2019",19,"19-59",47.73136,-80.32791398,"ONEL","E1","Sprayed",196,175,204,487.2,905.2,239.9,552.9,597.3,1055.3,83,83,83,0.824170000000002,0,NA,3
"E1-138",132,"2019",6,"6-55",41.57154,-74.48428896,"NYWU","E1","Sprayed",218,185,218,762.853333333333,1290.85333333333,356.5,719.5,762.853333333333,1290.85333333333,134,134,134,9.83417,0,NA,5
"E1-139",104,"2019",12,"12-52",44.54749,-76.12868903,"ONLY","E1","Sprayed",210,189,210,673.053333333333,1161.05333333333,408,791,673.053333333333,1161.05333333333,117,117,117,4.18417,0,NA,2
"E1-14",101,"2019",20,"20-43",48.10384,-80.19977597,"ONKE","E1","Sprayed",218,196,218,762.853333333333,1290.85333333333,487.2,905.2,762.853333333333,1290.85333333333,110,110,110,0,0,NA,2
"E1-140",113,"2019",4,"4-65",40.06813,-76.90717204,"PAGP","E1","Sprayed",210,189,210,673.053333333333,1161.05333333333,408,791,673.053333333333,1161.05333333333,116,116,116,12.49417,0.142857142857143,NA,7
"E1-141",146,"2019",11,"11-46",43.28958,-76.128568,"NYWM","E1","Sprayed",210,196,218,673.053333333333,1161.05333333333,487.2,905.2,762.853333333333,1290.85333333333,148,148,148,7.35417,0,NA,5
"E1-142",119,"2019",22,"22-32",46.75552,-79.04650404,"QCTM","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,116,116,116,7.91417,0,NA,1
"E1-143",143,"2019",10,"10-7",43.69717,-76.19529499,"NYLV","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,144,144,144,5.59417,0,NA,2
"E1-144",134,"2019",4,"4-73",40.06813,-76.90717204,"PAGP","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,134.5,134.5,134.5,10.77417,0,NA,3
"E1-145",131,"2019",4,"4-48",40.06813,-76.90717204,"PAGP","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,133,133,133,6.94417,0,NA,6
"E1-146",132,"2019",6,"6-56",41.57154,-74.48428896,"NYWU","E1","Sprayed",204,185,204,597.3,1055.3,356.5,719.5,597.3,1055.3,132,132,132,3.45417,0,NA,2
"E1-147",110,"2019",8,"8-58",41.97527,-75.19598002,"NYEB","E1","Sprayed",210,189,210,673.053333333333,1161.05333333333,408,791,673.053333333333,1161.05333333333,101,101,101,0.844170000000002,0,NA,2
"E1-148",135,"2019",8,"8-32",41.97527,-75.19598002,"NYEB","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,139,139,139,12.29417,0,NA,5
"E1-149",152,"2019",10,"10-30",43.69717,-76.19529499,"NYLV","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,154,154,154,5.96417,0,NA,2
"E1-15",112,"2019",1,"1-47",38.8235,-77.71118397,"VABR","E1","Sprayed",218,204,218,762.853333333333,1290.85333333333,597.3,1055.3,762.853333333333,1290.85333333333,112,112,112,1.56417,0,NA,2
"E1-150",127,"2019",5,"5-14",41.42692,-75.63466896,"PASC","E1","Sprayed",218,196,218,762.853333333333,1290.85333333333,487.2,905.2,762.853333333333,1290.85333333333,133,133,133,0,0,NA,3
"E1-151",130,"2019",12,"12-36",44.54749,-76.12868903,"ONLY","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,131,131,131,0.574170000000002,0,NA,3
"E1-152",115,"2019",13,"13-47",44.6076,-76.27898502,"ONCQ","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,119,119,119,10.75417,0,NA,3
"E1-153",122,"2019",22,"22-57",46.75552,-79.04650404,"QCTM","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,123,123,123,11.52417,0.375,NA,8
"E1-154",141,"2019",1,"1-71",38.8235,-77.71118397,"VABR","E1","Sprayed",210,196,218,673.053333333333,1161.05333333333,487.2,905.2,762.853333333333,1290.85333333333,140.5,140.5,140.5,2.91417,0,NA,2
"E1-155",112,"2019",10,"10-37",43.69717,-76.19529499,"NYLV","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,111,111,111,9.88417,0,NA,4
"E1-156",29,"2019",8,"8-59",41.97527,-75.19598002,"NYEB","E1","Sprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1
"E1-157",105,"2019",12,"12-22",44.54749,-76.12868903,"ONLY","E1","Sprayed",196,178,204,487.2,905.2,275.2,603.2,597.3,1055.3,105,105,105,5.54417,0,NA,3
"E1-158",114,"2019",15,"15-72",44.2915,-79.04909003,"ONBV","E1","Sprayed",189,178,196,408,791,275.2,603.2,487.2,905.2,117,117,117,13.76417,0,NA,5
"E1-159",139,"2019",6,"6-44",41.57154,-74.48428896,"NYWU","E1","Sprayed",218,185,218,762.853333333333,1290.85333333333,356.5,719.5,762.853333333333,1290.85333333333,138,138,138,2.86417,0,NA,4
"E1-16",113,"2019",6,"6-19",41.57154,-74.48428896,"NYWU","E1","Sprayed",218,196,218,762.853333333333,1290.85333333333,487.2,905.2,762.853333333333,1290.85333333333,120,120,120,1.59417,0,NA,2
"E1-160",126,"2019",2,"2-74",38.7966,-77.29988901,"VAFF","E1","Sprayed",204,183,210,597.3,1055.3,330,683,673.053333333333,1161.05333333333,124,124,124,2.15417,0,NA,5
"E1-161",93,"2019",10,"10-80",43.69717,-76.19529499,"NYLV","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,91.5,91.5,91.5,0.574170000000002,0,NA,4
"E1-162",128,"2019",2,"2-46",38.7966,-77.29988901,"VAFF","E1","Sprayed",204,185,204,597.3,1055.3,356.5,719.5,597.3,1055.3,125,125,125,1.25417,0,NA,3
"E1-163",104,"2019",18,"18-50",45.76868,-79.39777502,"ONSU","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,103,103,103,6.35417,0,NA,3
"E1-164",117,"2019",10,"10-76",43.69717,-76.19529499,"NYLV","E1","Sprayed",210,204,218,673.053333333333,1161.05333333333,597.3,1055.3,762.853333333333,1290.85333333333,116,116,116,1.59417,0,NA,2
"E1-165",117,"2019",16,"16-70",44.75284,-79.33799797,"ONWA","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,120,120,120,3.65417,0,NA,2
"E1-166",118,"2019",8,"8-12",41.97527,-75.19598002,"NYEB","E1","Sprayed",218,185,218,762.853333333333,1290.85333333333,356.5,719.5,762.853333333333,1290.85333333333,116,116,116,2.98417,0,NA,6
"E1-167",112,"2019",3,"3-53",40.23327,-77.280415,"PAOL","E1","Sprayed",218,185,218,762.853333333333,1290.85333333333,356.5,719.5,762.853333333333,1290.85333333333,112,112,112,0.92417,0,NA,1
"E1-168",141,"2019",8,"8-75",41.97527,-75.19598002,"NYEB","E1","Sprayed",196,175,196,487.2,905.2,239.9,552.9,487.2,905.2,144,144,144,11.25417,0,NA,3
"E1-169",126,"2019",2,"2-21",38.7966,-77.29988901,"VAFF","E1","Sprayed",204,183,210,597.3,1055.3,330,683,673.053333333333,1161.05333333333,130,130,130,2.23417,0,NA,5
"E1-17",27,"2019",14,"14-20",44.29771,-78.300041,"ONPB","E1","Sprayed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,1
"E1-170",114,"2019",10,"10-54",43.69717,-76.19529499,"NYLV","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,114,114,114,5.40417,0,NA,3
"E1-171",105,"2019",3,"3-46",40.23327,-77.280415,"PAOL","E1","Sprayed",218,196,233,762.853333333333,1290.85333333333,487.2,905.2,922.153333333333,1525.15333333333,105,105,105,0,0,NA,2
"E1-172",84,"2019",4,"4-64",40.06813,-76.90717204,"PAGP","E1","Sprayed",196,178,204,487.2,905.2,275.2,603.2,597.3,1055.3,83,83,83,6.34417,0,NA,6
"E1-173",106,"2019",16,"16-52",44.75284,-79.33799797,"ONWA","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,110.5,110.5,110.5,11.72417,0,NA,9
"E1-174",103,"2019",8,"8-55",41.97527,-75.19598002,"NYEB","E1","Sprayed",233,210,233,922.153333333333,1525.15333333333,673.053333333333,1161.05333333333,922.153333333333,1525.15333333333,105,105,105,0,0.25,NA,4
"E1-175",79,"2019",19,"19-69",47.73136,-80.32791398,"ONEL","E1","Sprayed",204,175,204,597.3,1055.3,239.9,552.9,597.3,1055.3,78,78,78,2.85417,0,NA,3
"E1-176",100,"2019",22,"22-45",46.75552,-79.04650404,"QCTM","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,102,102,102,8.26417,0,NA,5
"E1-177",140,"2019",1,"1-12",38.8235,-77.71118397,"VABR","E1","Sprayed",204,189,204,597.3,1055.3,408,791,597.3,1055.3,141,141,141,7.17417,0,NA,2
"E1-178",92,"2019",18,"18-2",45.76868,-79.39777502,"ONSU","E1","Sprayed",183,175,196,330,683,239.9,552.9,487.2,905.2,93,93,93,5.89417,0,NA,4
"E1-179",98,"2019",12,"12-68",44.54749,-76.12868903,"ONLY","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,101,101,101,0.69417,0,NA,3
"E1-18",102,"2019",18,"18-3",45.76868,-79.39777502,"ONSU","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,102.5,102.5,102.5,8.88417,0,NA,4
"E1-180",126,"2019",17,"17-70",45.02376,-79.31190301,"ONBB","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,130,130,130,3.20417,0,NA,3
"E1-181",64,"2019",17,"17-48",45.02376,-79.31190301,"ONBB","E1","Sprayed",210,196,218,673.053333333333,1161.05333333333,487.2,905.2,762.853333333333,1290.85333333333,84,84,84,0.404170000000001,0.666666666666667,NA,3
"E1-182",98,"2019",3,"3-75",40.23327,-77.280415,"PAOL","E1","Sprayed",218,196,233,762.853333333333,1290.85333333333,487.2,905.2,922.153333333333,1525.15333333333,98,98,98,0.474170000000001,0,NA,5
"E1-183",100,"2019",15,"15-56",44.2915,-79.04909003,"ONBV","E1","Sprayed",189,178,204,408,791,275.2,603.2,597.3,1055.3,100,100,100,9.56417,0,NA,4
"E1-184",112,"2019",14,"14-17",44.29771,-78.300041,"ONPB","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,115,115,115,1.24417,0,NA,2
"E1-185",110,"2019",12,"12-3",44.54749,-76.12868903,"ONLY","E1","Sprayed",196,175,204,487.2,905.2,239.9,552.9,597.3,1055.3,111,111,111,5.63417,0,NA,5
"E1-186",83,"2019",17,"17-21",45.02376,-79.31190301,"ONBB","E1","Sprayed",233,196,233,922.153333333333,1525.15333333333,487.2,905.2,922.153333333333,1525.15333333333,82,82,82,1.89417,0,NA,3
"E1-187",121,"2019",3,"3-24",40.23327,-77.280415,"PAOL","E1","Sprayed",218,196,218,762.853333333333,1290.85333333333,487.2,905.2,762.853333333333,1290.85333333333,124,124,124,2.12417,0.166666666666667,NA,6
"E1-188",120,"2019",13,"13-33",44.6076,-76.27898502,"ONCQ","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,118,118,118,11.59417,0,NA,4
"E1-189",89,"2019",5,"5-28",41.42692,-75.63466896,"PASC","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,89.5,89.5,89.5,1.04417,0,NA,2
"E1-19",125,"2019",4,"4-14",40.06813,-76.90717204,"PAGP","E1","Sprayed",224,210,224,821.253333333333,1379.25333333333,673.053333333333,1161.05333333333,821.253333333333,1379.25333333333,128,128,128,1.42417,0,NA,5
"E1-190",123,"2019",2,"2-35",38.7966,-77.29988901,"VAFF","E1","Sprayed",204,185,218,597.3,1055.3,356.5,719.5,762.853333333333,1290.85333333333,124,124,124,3.11417,0,NA,4
"E1-191",133,"2019",11,"11-58",43.28958,-76.128568,"NYWM","E1","Sprayed",233,196,233,922.153333333333,1525.15333333333,487.2,905.2,922.153333333333,1525.15333333333,136,136,136,1.05417,0.5,NA,2
"E1-192",116,"2019",22,"22-48",46.75552,-79.04650404,"QCTM","E1","Sprayed",210,204,210,673.053333333333,1161.05333333333,597.3,1055.3,673.053333333333,1161.05333333333,117,117,117,1.60417,0,NA,2
"E1-193",96,"2019",15,"15-23",44.2915,-79.04909003,"ONBV","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,97.5,97.5,97.5,13.39417,0,NA,5
"E1-194",97,"2019",10,"10-62",43.69717,-76.19529499,"NYLV","E1","Sprayed",204,196,204,597.3,1055.3,487.2,905.2,597.3,1055.3,101,101,101,0.414170000000002,0,NA,4
"E1-195",122,"2019",5,"5-37",41.42692,-75.63466896,"PASC","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,125.5,125.5,125.5,4.24417,0,NA,2
"E1-196",105,"2019",12,"12-6",44.54749,-76.12868903,"ONLY","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,110,110,110,6.36417,0,NA,6
"E1-197",116,"2019",5,"5-74",41.42692,-75.63466896,"PASC","E1","Sprayed",204,196,210,597.3,1055.3,487.2,905.2,673.053333333333,1161.05333333333,120,120,120,1.29417,0.5,NA,2
"E1-198",111,"2019",12,"12-47",44.54749,-76.12868903,"ONLY","E1","Sprayed",196,178,204,487.2,905.2,275.2,603.2,597.3,1055.3,116,116,116,14.71417,0.5,NA,4
"E1-199",110,"2019",12,"12-29",44.54749,-76.12868903,"ONLY","E1","Sprayed",196,175,204,487.2,905.2,239.9,552.9,597.3,1055.3,111.5,111.5,111.5,2.70417,0,NA,2
"E1-2",82,"2019",18,"18-77",45.76868,-79.39777502,"ONSU","E1","Sprayed",196,175,196,487.2,905.2,239.9,552.9,487.2,905.2,83.5,83.5,83.5,2.35417,0,NA,5
"E1-20",84,"2019",19,"19-6",47.73136,-80.32791398,"ONEL","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,79,79,79,1.67417,0,NA,2
"E1-200",120,"2019",19,"19-38",47.73136,-80.32791398,"ONEL","E1","Sprayed",196,175,196,487.2,905.2,239.9,552.9,487.2,905.2,121.5,121.5,121.5,17.24417,0,NA,3
"E1-21",132,"2019",2,"2-25",38.7966,-77.29988901,"VAFF","E1","Sprayed",233,204,233,922.153333333333,1525.15333333333,597.3,1055.3,922.153333333333,1525.15333333333,134,134,134,2.37417,0.5,NA,2
"E1-22",120,"2019",1,"1-20",38.8235,-77.71118397,"VABR","E1","Sprayed",272,204,272,1188.55333333333,1986.55333333333,597.3,1055.3,1188.55333333333,1986.55333333333,120,120,120,0.58417,0,NA,4
"E1-23",91,"2019",20,"20-7",48.10384,-80.19977597,"ONKE","E1","Sprayed",183,168,196,330,683,176.7,454.7,487.2,905.2,93,93,93,8.99417,0,NA,5
"E1-24",105,"2019",14,"14-61",44.29771,-78.300041,"ONPB","E1","Sprayed",204,189,204,597.3,1055.3,408,791,597.3,1055.3,103,103,103,2.76417,0,NA,4
"E1-25",118,"2019",13,"13-78",44.6076,-76.27898502,"ONCQ","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,118,118,118,3.36417,0,NA,5
"E1-26",166,"2019",11,"11-66",43.28958,-76.128568,"NYWM","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,163,163,163,4.25417,0,NA,4
"E1-27",108,"2019",13,"13-45",44.6076,-76.27898502,"ONCQ","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,105,105,105,5.54417,0,NA,4
"E1-28",96,"2019",15,"15-14",44.2915,-79.04909003,"ONBV","E1","Sprayed",196,185,196,487.2,905.2,356.5,719.5,487.2,905.2,95,95,95,9.79417,0,NA,3
"E1-29",137,"2019",16,"16-66",44.75284,-79.33799797,"ONWA","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,139,139,139,1.40417,1,NA,1
"E1-3",121,"2019",11,"11-60",43.28958,-76.128568,"NYWM","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,124,124,124,5.61417,0,NA,2
"E1-30",119,"2019",12,"12-60",44.54749,-76.12868903,"ONLY","E1","Sprayed",204,183,210,597.3,1055.3,330,683,673.053333333333,1161.05333333333,123,123,123,2.75417,0,NA,2
"E1-31",115,"2019",19,"19-26",47.73136,-80.32791398,"ONEL","E1","Sprayed",196,175,196,487.2,905.2,239.9,552.9,487.2,905.2,118,118,118,6.74417,0,NA,5
"E1-32",106,"2019",15,"15-13",44.2915,-79.04909003,"ONBV","E1","Sprayed",196,175,204,487.2,905.2,239.9,552.9,597.3,1055.3,108.5,108.5,108.5,4.15417,0,NA,2
"E1-33",111,"2019",12,"12-51",44.54749,-76.12868903,"ONLY","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,110,110,110,6.58417,0,NA,3
"E1-34",135,"2019",3,"3-31",40.23327,-77.280415,"PAOL","E1","Sprayed",218,175,218,762.853333333333,1290.85333333333,239.9,552.9,762.853333333333,1290.85333333333,138,138,138,2.67417,0,NA,5
"E1-35",130,"2019",6,"6-21",41.57154,-74.48428896,"NYWU","E1","Sprayed",204,175,204,597.3,1055.3,239.9,552.9,597.3,1055.3,129.5,129.5,129.5,4.20417,0,NA,6
"E1-36",126,"2019",14,"14-30",44.29771,-78.300041,"ONPB","E1","Sprayed",196,175,196,487.2,905.2,239.9,552.9,487.2,905.2,127,127,127,13.72417,0,NA,2
"E1-37",101,"2019",18,"18-76",45.76868,-79.39777502,"ONSU","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,100,100,100,3.13417,0,NA,3
"E1-38",137,"2019",6,"6-65",41.57154,-74.48428896,"NYWU","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,140,140,140,4.21417,0,NA,1
"E1-39",71,"2019",1,"1-26",38.8235,-77.71118397,"VABR","E1","Sprayed",185,168,196,356.5,719.5,176.7,454.7,487.2,905.2,70,70,70,3.82417,0,NA,2
"E1-4",146,"2019",17,"17-30",45.02376,-79.31190301,"ONBB","E1","Sprayed",210,183,218,673.053333333333,1161.05333333333,330,683,762.853333333333,1290.85333333333,140,140,140,0,0,NA,2
"E1-40",137,"2019",4,"4-46",40.06813,-76.90717204,"PAGP","E1","Sprayed",196,175,204,487.2,905.2,239.9,552.9,597.3,1055.3,144,144,144,11.04417,0,NA,3
"E1-41",102,"2019",19,"19-70",47.73136,-80.32791398,"ONEL","E1","Sprayed",189,183,196,408,791,330,683,487.2,905.2,101,101,101,14.73417,0,NA,5
"E1-42",101,"2019",15,"15-39",44.2915,-79.04909003,"ONBV","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,100,100,100,2.11417,0,NA,3
"E1-43",143,"2019",16,"16-59",44.75284,-79.33799797,"ONWA","E1","Sprayed",196,178,204,487.2,905.2,275.2,603.2,597.3,1055.3,146.5,146.5,146.5,13.89417,0,NA,6
"E1-44",121,"2019",20,"20-73",48.10384,-80.19977597,"ONKE","E1","Sprayed",204,168,210,597.3,1055.3,176.7,454.7,673.053333333333,1161.05333333333,132,132,132,1.43417,0,NA,1
"E1-45",138,"2019",8,"8-43",41.97527,-75.19598002,"NYEB","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,138,138,138,3.23417,0,NA,3
"E1-46",104,"2019",19,"19-25",47.73136,-80.32791398,"ONEL","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,98,98,98,7.26417,0,NA,3
"E1-47",118,"2019",5,"5-50",41.42692,-75.63466896,"PASC","E1","Sprayed",204,185,204,597.3,1055.3,356.5,719.5,597.3,1055.3,126,126,126,2.56417,0,NA,6
"E1-48",127,"2019",13,"13-61",44.6076,-76.27898502,"ONCQ","E1","Sprayed",210,196,218,673.053333333333,1161.05333333333,487.2,905.2,762.853333333333,1290.85333333333,130.5,130.5,130.5,3.89417,0,NA,3
"E1-49",123,"2019",22,"22-24",46.75552,-79.04650404,"QCTM","E1","Sprayed",196,175,204,487.2,905.2,239.9,552.9,597.3,1055.3,125,125,125,9.17417,0,NA,3
"E1-5",102,"2019",12,"12-75",44.54749,-76.12868903,"ONLY","E1","Sprayed",196,178,204,487.2,905.2,275.2,603.2,597.3,1055.3,99,99,99,2.74417,0.25,NA,4
"E1-50",114,"2019",20,"20-50",48.10384,-80.19977597,"ONKE","E1","Sprayed",204,185,204,597.3,1055.3,356.5,719.5,597.3,1055.3,116,116,116,2.00417,0,NA,3
"E1-51",144,"2019",10,"10-2",43.69717,-76.19529499,"NYLV","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,145,145,145,13.31417,0,NA,1
"E1-52",106,"2019",22,"22-11",46.75552,-79.04650404,"QCTM","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,109,109,109,0.974170000000001,0,NA,5
"E1-53",111,"2019",6,"6-5",41.57154,-74.48428896,"NYWU","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,116,116,116,1.60417,0,NA,4
"E1-54",105,"2019",14,"14-72",44.29771,-78.300041,"ONPB","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,104,104,104,4.70417,0,NA,2
"E1-55",103,"2019",9,"9-27",42.79109,-76.135327,"NYTY","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,101,101,101,6.54417,0,NA,4
"E1-56",123,"2019",11,"11-68",43.28958,-76.128568,"NYWM","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,124,124,124,17.27417,0.25,NA,4
"E1-57",147,"2019",11,"11-15",43.28958,-76.128568,"NYWM","E1","Sprayed",218,204,224,762.853333333333,1290.85333333333,597.3,1055.3,821.253333333333,1379.25333333333,145,145,145,0,0,NA,4
"E1-58",85,"2019",20,"20-47",48.10384,-80.19977597,"ONKE","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,114,114,114,15.58417,0,NA,6
"E1-59",95,"2019",9,"9-35",42.79109,-76.135327,"NYTY","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,96.5,96.5,96.5,4.21417,0,NA,4
"E1-6",155,"2019",17,"17-59",45.02376,-79.31190301,"ONBB","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,157,157,157,8.41417,0,NA,2
"E1-60",134,"2019",13,"13-60",44.6076,-76.27898502,"ONCQ","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,135,135,135,7.96417,0,NA,2
"E1-61",119,"2019",4,"4-80",40.06813,-76.90717204,"PAGP","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,118,118,118,11.85417,0,NA,8
"E1-62",136,"2019",10,"10-8",43.69717,-76.19529499,"NYLV","E1","Sprayed",204,185,210,597.3,1055.3,356.5,719.5,673.053333333333,1161.05333333333,142,142,142,3.14417,0,NA,2
"E1-64",94,"2019",19,"19-40",47.73136,-80.32791398,"ONEL","E1","Sprayed",196,183,196,487.2,905.2,330,683,487.2,905.2,96,96,96,6.25417,0,NA,3
"E1-65",120,"2019",16,"16-79",44.75284,-79.33799797,"ONWA","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,111,111,111,5.55417,0,NA,3
"E1-66",131,"2019",17,"17-1",45.02376,-79.31190301,"ONBB","E1","Sprayed",196,175,204,487.2,905.2,239.9,552.9,597.3,1055.3,133,133,133,7.68417,0,NA,2
"E1-67",117,"2019",17,"17-65",45.02376,-79.31190301,"ONBB","E1","Sprayed",204,189,210,597.3,1055.3,408,791,673.053333333333,1161.05333333333,117,117,117,2.37417,0,NA,3
"E1-68",117,"2019",13,"13-37",44.6076,-76.27898502,"ONCQ","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,118,118,118,13.56417,0,NA,5
"E1-69",110,"2019",18,"18-80",45.76868,-79.39777502,"ONSU","E1","Sprayed",189,175,196,408,791,239.9,552.9,487.2,905.2,116,116,116,8.26417,0,NA,4
"E1-7",80,"2019",9,"9-72",42.79109,-76.135327,"NYTY","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,80,80,80,4.25417,0,NA,3
"E1-70",122,"2019",14,"14-9",44.29771,-78.300041,"ONPB","E1","Sprayed",196,175,204,487.2,905.2,239.9,552.9,597.3,1055.3,122.5,122.5,122.5,9.97417,0,NA,3
"E1-71",147,"2019",1,"1-59",38.8235,-77.71118397,"VABR","E1","Sprayed",218,185,218,762.853333333333,1290.85333333333,356.5,719.5,762.853333333333,1290.85333333333,148,148,148,2.28417,0,NA,6
"E1-72",120,"2019",11,"11-30",43.28958,-76.128568,"NYWM","E1","Sprayed",196,178,204,487.2,905.2,275.2,603.2,597.3,1055.3,120,120,120,7.57417,0,NA,3
"E1-73",119,"2019",16,"16-38",44.75284,-79.33799797,"ONWA","E1","Sprayed",204,185,204,597.3,1055.3,356.5,719.5,597.3,1055.3,113,113,113,5.14417,0,NA,3
"E1-74",146,"2019",2,"2-19",38.7966,-77.29988901,"VAFF","E1","Sprayed",224,185,233,821.253333333333,1379.25333333333,356.5,719.5,922.153333333333,1525.15333333333,146,146,146,0.454170000000001,0,NA,3
"E1-75",129,"2019",18,"18-30",45.76868,-79.39777502,"ONSU","E1","Sprayed",204,183,204,597.3,1055.3,330,683,597.3,1055.3,130,130,130,8.87417,0,NA,4
"E1-76",140,"2019",20,"20-30",48.10384,-80.19977597,"ONKE","E1","Sprayed",196,178,196,487.2,905.2,275.2,603.2,487.2,905.2,143,143,143,11.77417,0,NA,3
"E1-77",130,"2019",11,"11-63",43.28958,-76.128568,"NYWM","E1","Sprayed",204,189,204,597.3,1055.3,408,791,597.3,1055.3,125,125,125,3.02417,0,NA,1
"E1-78",93,"2019",18,"18-69",45.76868,-79.39777502,"ONSU","E1","Sprayed",196,183,204,487.2,905.2,330,683,597.3,1055.3,97.5,97.5,97.5,8.43417,0,NA,4
"E1-79",137,"2019",3,"3-76",40.23327,-77.280415,"PAOL","E1","Sprayed",210,189,210,673.053333333333,1161.05333333333,408,791,673.053333333333,1161.05333333333,140,140,140,2.43417,0,NA,2
