"Block","Pos","rawWeight","Weight"
"E6",148,38.91,6.4628813559322
"E6",149,35.02,2.5728813559322
"E6",150,44.85,12.4028813559322
"E6",151,35.63,3.1828813559322
"E6",152,38.87,6.4228813559322
"E6",153,58.16,25.7128813559322
"E6",154,32.5,0.0528813559322003
"E6",155,70.7,38.2528813559322
"E6",156,38.34,5.8928813559322
"E6",157,41.48,9.0328813559322
"E6",158,35.34,2.8928813559322
"E6",159,48.71,16.2628813559322
"E6",160,48.24,15.7928813559322
"E6",161,37.28,4.8328813559322
"E6",162,33.1,0.652881355932202
"E6",163,49.93,17.4828813559322
"E6",164,37.43,4.9828813559322
"E6",165,32.8,0.352881355932197
"E6",166,38.43,5.9828813559322
"E6",167,38.18,5.7328813559322
"E6",168,35,2.5528813559322
"E6",169,46.89,14.4428813559322
"E6",170,34.96,2.5128813559322
"E6",171,52.36,19.9128813559322
"E6",172,62.69,30.2428813559322
"E6",173,45.44,12.9928813559322
"E6",174,38.69,6.2428813559322
"E6",175,45.1,12.6528813559322
"E6",176,36.88,4.4328813559322
"E6",177,36.82,4.3728813559322
"E6",178,40.46,8.0128813559322
"E6",179,37.77,5.3228813559322
"E6",180,37.3,4.8528813559322
"E6",181,38.17,5.7228813559322
"E6",182,36.79,4.3428813559322
"E6",183,39.96,7.5128813559322
"E6",184,37.54,5.0928813559322
"E6",185,36.63,4.1828813559322
"E6",186,39.09,6.6428813559322
"E6",187,34.86,2.4128813559322
