"date.dmg","ind","block","pos","dmg.score","dmg.pstems","treatment","ind.month","weight.raw","weight.adj","weight.rel","pop","fam","pfam","lat","lon","date.heights","veg","bud","months","first.flower","FLOWER"
"19-Jun-19","E11-90","E11","90",0,0.333333333333333,"control","E11-90-Jun",32.42,3.37417,0.610265322845121,"11","63","11-63",43.28958,-76.128568,"2019-06-17",42,NA,"Jun",206,TRUE
"19-Jun-19","E11-91","E11","91",1,0,"control","E11-91-Jun",31.65,2.60417,0.471000170647471,"18","61","18-61",45.76868,-79.39777502,"2019-06-17",64,NA,"Jun",189,TRUE
"19-Jun-19","E11-92","E11","92",3,0,"control","E11-92-Jun",32.77,3.72417,0.673567664753144,"16","59","16-59",44.75284,-79.33799797,"2019-06-17",60,NA,"Jun",220,TRUE
"19-Jun-19","E11-93","E11","93",0,0.25,"control","E11-93-Jun",33.19,4.14417,0.749530475042771,"15","22","15-22",44.2915,-79.04909003,"2019-06-17",48,NA,"Jun",197,TRUE
"19-Jun-19","E11-94","E11","94",0,0,"control","E11-94-Jun",35.8,6.75417,1.2215850818426,"17","74","17-74",45.02376,-79.31190301,"2019-06-17",63,NA,"Jun",189,TRUE
"19-Jun-19","E11-95","E11","95",1,0,"control","E11-95-Jun",37.5,8.45417,1.52905359968156,"15","23","15-23",44.2915,-79.04909003,"2019-06-17",75,76.5,"Jun",183,TRUE
"19-Jun-19","E11-96","E11","96",0,0,"control","E11-96-Jun",30.84,1.79417,0.324500465088905,"19","53","19-53",47.73136,-80.32791398,"2019-06-17",29,NA,"Jun",206,TRUE
"19-Jun-19","E11-97","E11","97",1,0.125,"control","E11-97-Jun",36.65,7.60417,1.37531934076208,"6","56","6-56",41.57154,-74.48428896,"2019-06-17",62.5,NA,"Jun",220,TRUE
"19-Jun-19","E11-98","E11","98",2,0,"control","E11-98-Jun",39.47,10.42417,1.88535535270672,"6","41","6-41",41.57154,-74.48428896,"2019-06-17",53,NA,"Jun",206,TRUE
"19-Jun-19","E11-99","E11","99",2,0.1,"control","E11-99-Jun",29.9,0.85417,0.154488461107359,"13","45","13-45",44.6076,-76.27898502,"2019-06-17",55,NA,"Jun",212,TRUE
"19-Jun-19","E11-100","E11","100",0,0,"control","E11-100-Jun",48.78,19.73417,3.56919764746012,"14","11","14-11",44.29771,-78.300041,"2019-06-17",40,NA,"Jun",206,TRUE
"19-Jun-19","E11-101","E11","101",2,0,"control","E11-101-Jun",42.09,13.04417,2.35921859784677,"13","60","13-60",44.6076,-76.27898502,"2019-06-17",63,NA,"Jun",189,TRUE
"19-Jun-19","E11-102","E11","102",1,0,"control","E11-102-Jun",47.99,18.94417,3.42631521858201,"22","64","22-64",46.75552,-79.04650404,"2019-06-17",77,78.5,"Jun",189,TRUE
"19-Jun-19","E11-103","E11","103",1,0,"control","E11-103-Jun",30.95,1.90417,0.344395486831426,"8","60","8-60",41.97527,-75.19598002,"2019-06-17",51,NA,"Jun",220,TRUE
"19-Jun-19","E11-104","E11","104",1,0,"control","E11-104-Jun",36.19,7.14417,1.29212197711154,"18","69","18-69",45.76868,-79.39777502,"2019-06-17",65,NA,"Jun",197,TRUE
"19-Jun-19","E11-105","E11","105",2,0,"control","E11-105-Jun",29.23,0.184170000000002,0.0333096923120018,"3","31","3-31",40.23327,-77.280415,"2019-06-17",53,NA,"Jun",220,TRUE
"19-Jun-19","E11-106","E11","106",1,0.142857142857143,"control","E11-106-Jun",32.62,3.57417,0.646438089649705,"22","57","22-57",46.75552,-79.04650404,"2019-06-17",58,NA,"Jun",206,TRUE
"19-Jun-19","E11-107","E11","107",0,0.111111111111111,"control","E11-107-Jun",35.43,6.38417,1.15466546325411,"15","56","15-56",44.2915,-79.04909003,"2019-06-17",44,NA,"Jun",197,TRUE
"19-Jun-19","E11-108","E11","108",2,0,"control","E11-108-Jun",30.41,1.36417,0.246729016459049,"2","74","2-74",38.7966,-77.29988901,"2019-06-17",71,NA,"Jun",189,TRUE
"19-Jun-19","E11-109","E11","109",1,0,"control","E11-109-Jun",30.14,1.09417,0.19789578127286,"4","26","4-26",40.06813,-76.90717204,"2019-06-17",66,NA,"Jun",212,TRUE
"19-Jun-19","E11-110","E11","110",2,0,"control","E11-110-Jun",29.58,0.53417,0.096612034220024,"20","59","20-59",48.10384,-80.19977597,"2019-06-17",66,NA,"Jun",NA,FALSE
"19-Jun-19","E11-111","E11","111",2,0,"control","E11-111-Jun",30.01,0.964170000000003,0.174383482849881,"12","51","12-51",44.54749,-76.12868903,"2019-06-17",53,NA,"Jun",220,TRUE
"19-Jun-19","E11-112","E11","112",0,0.25,"control","E11-112-Jun",30.3,1.25417,0.226833994716527,"10","30","10-30",43.69717,-76.19529499,"2019-06-17",48,NA,"Jun",272,TRUE
"19-Jun-19","E11-113","E11","113",2,0.25,"control","E11-113-Jun",32.4,3.35417,0.606648046164663,"15","29","15-29",44.2915,-79.04909003,"2019-06-17",68,NA,"Jun",197,TRUE
"19-Jun-19","E11-114","E11","114",2,0,"control","E11-114-Jun",30.44,1.39417,0.252154931479736,"5","50","5-50",41.42692,-75.63466896,"2019-06-17",70,NA,"Jun",206,TRUE
"19-Jun-19","E11-115","E11","115",1,0.111111111111111,"control","E11-115-Jun",37.65,8.60417,1.556183174785,"22","48","22-48",46.75552,-79.04650404,"2019-06-17",58,NA,"Jun",212,TRUE
"19-Jun-19","E11-116","E11","116",0,0,"control","E11-116-Jun",30.6,1.55417,0.281093144923404,"10","72","10-72",43.69717,-76.19529499,"2019-06-17",50,NA,"Jun",206,TRUE
"19-Jun-19","E11-117","E11","117",2,0,"control","E11-117-Jun",32.74,3.69417,0.668141749732456,"20","47","20-47",48.10384,-80.19977597,"2019-06-17",60,NA,"Jun",212,TRUE
"19-Jun-19","E11-118","E11","118",2,0,"control","E11-118-Jun",30.92,1.87417,0.338969571810739,"4","46","4-46",40.06813,-76.90717204,"2019-06-17",61,NA,"Jun",206,TRUE
"19-Jun-19","E11-119","E11","119",2,0,"control","E11-119-Jun",32.14,3.09417,0.559623449318703,"4","14","4-14",40.06813,-76.90717204,"2019-06-17",69,NA,"Jun",224,TRUE
"19-Jun-19","E11-120","E11","120",2,0,"control","E11-120-Jun",30.39,1.34417,0.24311173977859,"6","19","6-19",41.57154,-74.48428896,"2019-06-17",52.5,NA,"Jun",220,TRUE
"19-Jun-19","E11-121","E11","121",1,0,"control","E11-121-Jun",NA,NA,NA,"20","23","20-23",48.10384,-80.19977597,"2019-06-17",54,NA,"Jun",NA,FALSE
"19-Jun-19","E11-122","E11","122",1,0.25,"control","E11-122-Jun",30.61,1.56417,0.282901783263633,"18","80","18-80",45.76868,-79.39777502,"2019-06-17",45,NA,"Jun",220,TRUE
"19-Jun-19","E11-123","E11","123",0,0,"control","E11-123-Jun",30.15,1.10417,0.199704419613089,"22","60","22-60",46.75552,-79.04650404,"2019-06-17",20,NA,"Jun",212,TRUE
"19-Jun-19","E11-124","E11","124",1,0,"control","E11-124-Jun",NA,NA,NA,"2","46","2-46",38.7966,-77.29988901,"2019-06-17",49,NA,"Jun",206,TRUE
"19-Jun-19","E11-125","E11","125",0,0.375,"control","E11-125-Jun",31.89,2.84417,0.514407490812973,"11","68","11-68",43.28958,-76.128568,"2019-06-17",25,NA,"Jun",272,TRUE
"19-Jun-19","E11-126","E11","126",2,0.285714285714286,"control","E11-126-Jun",32.36,3.31417,0.599413492803746,"4","73","4-73",40.06813,-76.90717204,"2019-06-17",59,NA,"Jun",212,TRUE
"19-Jun-19","E11-127","E11","127",2,0.5,"control","E11-127-Jun",31.14,2.09417,0.378759615295782,"2","77","2-77",38.7966,-77.29988901,"2019-06-17",56.5,NA,"Jun",224,TRUE
"19-Jun-19","E11-128","E11","128",1,0.5,"control","E11-128-Jun",31.5,2.45417,0.443870595544033,"13","78","13-78",44.6076,-76.27898502,"2019-06-17",51,NA,"Jun",206,TRUE
"19-Jun-19","E11-129","E11","129",1,0.4,"control","E11-129-Jun",29.42,0.374170000000003,0.0676738207763571,"4","47","4-47",40.06813,-76.90717204,"2019-06-17",68.5,NA,"Jun",224,TRUE
"19-Jun-19","E11-130","E11","130",3,0,"control","E11-130-Jun",36.51,7.46417,1.34999840399887,"14","20","14-20",44.29771,-78.300041,"2019-06-17",58,59.5,"Jun",183,TRUE
"19-Jun-19","E11-131","E11","131",1,0.6,"control","E11-131-Jun",34.34,5.29417,0.95752388416913,"22","11","22-11",46.75552,-79.04650404,"2019-06-17",68.5,70,"Jun",189,TRUE
"19-Jun-19","E11-132","E11","132",3,0.25,"control","E11-132-Jun",29.69,0.644170000000003,0.116507055962546,"6","21","6-21",41.57154,-74.48428896,"2019-06-17",53,NA,"Jun",220,TRUE
"19-Jun-19","E11-133","E11","133",2,0.5,"control","E11-133-Jun",29.67,0.624170000000003,0.112889779282087,"11","15","11-15",43.28958,-76.128568,"2019-06-17",35,NA,"Jun",NA,FALSE
"19-Jun-19","E11-134","E11","134",1,0.142857142857143,"control","E11-134-Jun",29.56,0.51417,0.0929947575395655,"22","73","22-73",46.75552,-79.04650404,"2019-06-17",50,NA,"Jun",NA,FALSE
"19-Jun-19","E11-135","E11","135",2,0.25,"control","E11-135-Jun",32.19,3.14417,0.568666641019849,"18","2","18-2",45.76868,-79.39777502,"2019-06-17",51,52,"Jun",186,TRUE
"19-Jun-19","E11-136","E11","136",2,0.25,"control","E11-136-Jun",32.07,3.02417,0.546962980937098,"16","66","16-66",44.75284,-79.33799797,"2019-06-17",60,NA,"Jun",206,TRUE
"19-Jun-19","E11-137","E11","137",1,0,"control","E11-137-Jun",32.65,3.60417,0.651864004670393,"16","9","16-9",44.75284,-79.33799797,"2019-06-17",48,NA,"Jun",197,TRUE
"19-Jun-19","E11-138","E11","138",3,0.833333333333333,"control","E11-138-Jun",29.42,0.374170000000003,0.0676738207763571,"3","45","3-45",40.23327,-77.280415,"2019-06-17",61,NA,"Jun",272,TRUE
"19-Jun-19","E11-139","E11","139",2,0,"control","E11-139-Jun",31.98,2.93417,0.530685235875036,"18","50","18-50",45.76868,-79.39777502,"2019-06-17",53,NA,"Jun",212,TRUE
"19-Jun-19","E11-140","E11","140",1,0,"control","E11-140-Jun",33.32,4.27417,0.77304277346575,"13","37","13-37",44.6076,-76.27898502,"2019-06-17",67,68,"Jun",186,TRUE
"19-Jun-19","E11-141","E11","141",1,1,"control","E11-141-Jun",32.62,3.57417,0.646438089649705,"10","37","10-37",43.69717,-76.19529499,"2019-06-17",43,NA,"Jun",220,TRUE
"19-Jun-19","E11-142","E11","142",2,0,"control","E11-142-Jun",29.6,0.554170000000003,0.100229310900483,"11","41","11-41",43.28958,-76.128568,"2019-06-17",65,NA,"Jun",224,TRUE
"19-Jun-19","E11-143","E11","143",1,0.25,"control","E11-143-Jun",30.6,1.55417,0.281093144923404,"5","37","5-37",41.42692,-75.63466896,"2019-06-17",73.5,NA,"Jun",206,TRUE
"19-Jun-19","E11-144","E11","144",2,0.25,"control","E11-144-Jun",30.42,1.37417,0.248537654799278,"15","14","15-14",44.2915,-79.04909003,"2019-06-17",44,NA,"Jun",206,TRUE
"19-Jun-19","E11-145","E11","145",1,0.222222222222222,"control","E11-145-Jun",31.21,2.16417,0.391420083677386,"3","24","3-24",40.23327,-77.280415,"2019-06-17",54,NA,"Jun",NA,FALSE
"19-Jun-19","E11-146","E11","146",1,0.2,"control","E11-146-Jun",29.9,0.85417,0.154488461107359,"8","58","8-58",41.97527,-75.19598002,"2019-06-17",51,NA,"Jun",NA,FALSE
"19-Jun-19","E11-147","E11","147",1,0,"control","E11-147-Jun",29.1,0.0541700000000027,0.00979739388902215,"6","5","6-5",41.57154,-74.48428896,"2019-06-17",50,NA,"Jun",NA,FALSE
"19-Jun-19","E11-148","E11","148",2,0.714285714285714,"control","E11-148-Jun",31.31,2.26417,0.409506467079678,"16","60","16-60",44.75284,-79.33799797,"2019-06-17",66.5,NA,"Jun",212,TRUE
"19-Jun-19","E11-149","E11","149",1,0.5,"control","E11-149-Jun",31.28,2.23417,0.404080552058991,"17","70","17-70",45.02376,-79.31190301,"2019-06-17",48,NA,"Jun",220,TRUE
"19-Jun-19","E11-150","E11","150",1,0,"control","E11-150-Jun",29.82,0.774170000000002,0.140019354385526,"10","7","10-7",43.69717,-76.19529499,"2019-06-17",69,NA,"Jun",212,TRUE
"19-Jun-19","E11-151","E11","151",0,0.5,"control","E11-151-Jun",31.97,2.92417,0.528876597534806,"16","5","16-5",44.75284,-79.33799797,"2019-06-17",35,NA,"Jun",224,TRUE
"19-Jun-19","E11-152","E11","152",1,0,"control","E11-152-Jun",29.24,0.19417,0.0351183306522307,"8","13","8-13",41.97527,-75.19598002,"2019-06-17",53,NA,"Jun",220,TRUE
"19-Jun-19","E11-153","E11","153",3,0.8,"control","E11-153-Jun",31.58,2.53417,0.458339702265867,"12","6","12-6",44.54749,-76.12868903,"2019-06-17",62.5,NA,"Jun",220,TRUE
"19-Jun-19","E11-154","E11","154",2,0.25,"control","E11-154-Jun",31.42,2.37417,0.4294014888222,"2","31","2-31",38.7966,-77.29988901,"2019-06-17",55.5,NA,"Jun",NA,FALSE
"19-Jun-19","E11-155","E11","155",1,0.5,"control","E11-155-Jun",NA,NA,NA,"18","30","18-30",45.76868,-79.39777502,"2019-06-17",37,NA,"Jun",NA,FALSE
"19-Jun-19","E11-156","E11","156",1,0,"control","E11-156-Jun",31.36,2.31417,0.418549658780824,"22","24","22-24",46.75552,-79.04650404,"2019-06-17",49,NA,"Jun",224,TRUE
"19-Jun-19","E11-157","E11","157",1,0,"control","E11-157-Jun",30.54,1.49417,0.270241314882029,"18","22","18-22",45.76868,-79.39777502,"2019-06-17",58,NA,"Jun",220,TRUE
"19-Jun-19","E11-158","E11","158",2,0.2,"control","E11-158-Jun",30.02,0.974170000000001,0.17619212119011,"12","68","12-68",44.54749,-76.12868903,"2019-06-17",39,NA,"Jun",220,TRUE
"19-Jun-19","E11-159","E11","159",1,0,"control","E11-159-Jun",35.35,6.30417,1.14019635653228,"1","12","1-12",38.8235,-77.71118397,"2019-06-17",40,NA,"Jun",224,TRUE
"19-Jun-19","E11-160","E11","160",1,0,"control","E11-160-Jun",33.91,4.86417,0.879752435539274,"10","62","10-62",43.69717,-76.19529499,"2019-06-17",60,NA,"Jun",206,TRUE
"19-Jun-19","E11-161","E11","161",2,0.4,"control","E11-161-Jun",36.63,7.58417,1.37170206408162,"12","29","12-29",44.54749,-76.12868903,"2019-06-17",50,NA,"Jun",206,TRUE
"19-Jun-19","E11-162","E11","162",1,0.5,"control","E11-162-Jun",34.35,5.30417,0.95933252250936,"16","70","16-70",44.75284,-79.33799797,"2019-06-17",56,NA,"Jun",206,TRUE
"19-Jun-19","E11-163","E11","163",0,0,"control","E11-163-Jun",36.79,7.74417,1.40064027752529,"19","75","19-75",47.73136,-80.32791398,"2019-06-17",57.5,58,"Jun",183,TRUE
"19-Jun-19","E11-164","E11","164",0,0,"control","E11-164-Jun",29.88,0.83417,0.1508711844269,"17","62","17-62",45.02376,-79.31190301,"2019-06-17",66,NA,"Jun",272,TRUE
"19-Jun-19","E11-165","E11","165",1,0.333333333333333,"control","E11-165-Jun",30.04,0.99417,0.179809397870568,"1","59","1-59",38.8235,-77.71118397,"2019-06-17",47,NA,"Jun",220,TRUE
"19-Jun-19","E11-166","E11","166",2,0.333333333333333,"control","E11-166-Jun",34.14,5.09417,0.921351117364546,"22","32","22-32",46.75552,-79.04650404,"2019-06-17",65,66.5,"Jun",186,TRUE
"19-Jun-19","E11-167","E11","167",0,0,"control","E11-167-Jun",30.6,1.55417,0.281093144923404,"1","2","1-2",38.8235,-77.71118397,"2019-06-17",45,NA,"Jun",272,TRUE
"19-Jun-19","E11-168","E11","168",1,0,"control","E11-168-Jun",34.47,5.42417,0.98103618259211,"18","19","18-19",45.76868,-79.39777502,"2019-06-17",52,NA,"Jun",224,TRUE
"19-Jun-19","E11-169","E11","169",0,0,"control","E11-169-Jun",NA,NA,NA,"18","77","18-77",45.76868,-79.39777502,"2019-06-17",48,NA,"Jun",206,TRUE
"19-Jun-19","E11-170","E11","170",2,0,"control","E11-170-Jun",32.52,3.47417,0.628351706247413,"16","52","16-52",44.75284,-79.33799797,"2019-06-17",49,NA,"Jun",224,TRUE
"19-Jun-19","E11-171","E11","171",0,0,"control","E11-171-Jun",33.85,4.80417,0.868900605497899,"20","73","20-73",48.10384,-80.19977597,"2019-06-17",62,NA,"Jun",197,TRUE
"19-Jun-19","E11-172","E11","172",1,0,"control","E11-172-Jun",NA,NA,NA,"6","36","6-36",41.57154,-74.48428896,"2019-06-17",52.5,NA,"Jun",206,TRUE
"19-Jun-19","E11-173","E11","173",3,0,"control","E11-173-Jun",33.87,4.82417,0.872517882178357,"14","79","14-79",44.29771,-78.300041,"2019-06-17",83,NA,"Jun",206,TRUE
"19-Jun-19","E11-174","E11","174",2,0,"control","E11-174-Jun",29.73,0.684170000000002,0.123741609323463,"11","37","11-37",43.28958,-76.128568,"2019-06-17",62,NA,"Jun",224,TRUE
"19-Jun-19","E11-175","E11","175",2,0,"control","E11-175-Jun",40.06,11.01417,1.99206501478024,"13","26","13-26",44.6076,-76.27898502,"2019-06-17",63,NA,"Jun",197,TRUE
"19-Jun-19","E11-176","E11","176",2,NA,"control","E11-176-Jun",35.19,6.14417,1.11125814308861,"10","2","10-2",43.69717,-76.19529499,"2019-06-17",77,NA,"Jun",224,TRUE
"19-Jun-19","E11-177","E11","177",1,0.25,"control","E11-177-Jun",34.69,5.64417,1.02082622607715,"4","48","4-48",40.06813,-76.90717204,"2019-06-17",80,NA,"Jun",197,TRUE
"19-Jun-19","E11-178","E11","178",2,0.2,"control","E11-178-Jun",38.14,9.09417,1.64480645345623,"9","47","9-47",42.79109,-76.135327,"2019-06-17",66,67,"Jun",197,TRUE
"19-Jun-19","E11-179","E11","179",1,0.5,"control","E11-179-Jun",32.72,3.67417,0.664524473051997,"20","43","20-43",48.10384,-80.19977597,"2019-06-17",25,NA,"Jun",197,TRUE
"19-Jun-19","E11-180","E11","180",2,0,"control","E11-180-Jun",NA,NA,NA,"3","46","3-46",40.23327,-77.280415,"2019-06-17",54,NA,"Jun",272,TRUE
"19-Jun-19","E11-181","E11","181",1,0,"control","E11-181-Jun",32.64,3.59417,0.650055366330164,"10","54","10-54",43.69717,-76.19529499,"2019-06-17",72,NA,"Jun",189,TRUE
"19-Jun-19","E11-182","E11","182",1,0,"control","E11-182-Jun",34.2,5.15417,0.932202947405921,"19","38","19-38",47.73136,-80.32791398,"2019-06-17",61.5,NA,"Jun",189,TRUE
"19-Jun-19","E11-183","E11","183",2,0.5,"control","E11-183-Jun",34.3,5.25417,0.950289330808213,"15","60","15-60",44.2915,-79.04909003,"2019-06-17",67,68,"Jun",220,TRUE
"19-Jun-19","E11-184","E11","184",1,0,"control","E11-184-Jun",37.31,8.26417,1.49468947121721,"13","61","13-61",44.6076,-76.27898502,"2019-06-17",64,NA,"Jun",197,TRUE
"19-Jun-19","E11-185","E11","185",2,0,"control","E11-185-Jun",30.68,1.63417,0.295562251645238,"1","71","1-71",38.8235,-77.71118397,"2019-06-17",63,NA,"Jun",272,TRUE
"19-Jun-19","E11-186","E11","186",2,0.5,"control","E11-186-Jun",29.07,0.0241700000000016,0.0043714788683343,"20","50","20-50",48.10384,-80.19977597,"2019-06-17",58,NA,"Jun",220,TRUE
"19-Jun-19","E11-187","E11","187",1,0,"control","E11-187-Jun",32.81,3.76417,0.68080221811406,"9","36","9-36",42.79109,-76.135327,"2019-06-17",62,NA,"Jun",189,TRUE
"19-Jun-19","E11-188","E11","188",1,0.222222222222222,"control","E11-188-Jun",38.81,9.76417,1.76598522225159,"22","6","22-6",46.75552,-79.04650404,"2019-06-17",53,NA,"Jun",197,TRUE
"19-Jun-19","E11-189","E11","189",1,0.25,"control","E11-189-Jun",30.81,1.76417,0.319074550068217,"1","7","1-7",38.8235,-77.71118397,"2019-06-17",37,NA,"Jun",272,TRUE
"19-Jun-19","E11-190","E11","190",2,0,"control","E11-190-Jun",31.55,2.50417,0.452913787245179,"16","13","16-13",44.75284,-79.33799797,"2019-06-17",53,NA,"Jun",220,TRUE
"19-Jun-19","E11-191","E11","191",2,0,"control","E11-191-Jun",38.2,9.15417,1.65565828349761,"13","2","13-2",44.6076,-76.27898502,"2019-06-17",59,NA,"Jun",186,TRUE
"19-Jun-19","E11-192","E11","192",1,0,"control","E11-192-Jun",32.04,2.99417,0.541537065916411,"11","66","11-66",43.28958,-76.128568,"2019-06-17",71.5,NA,"Jun",224,TRUE
"19-Jun-19","E11-193","E11","193",2,0,"control","E11-193-Jun",39.32,10.27417,1.85822577760328,"13","53","13-53",44.6076,-76.27898502,"2019-06-17",56,NA,"Jun",197,TRUE
"19-Jun-19","E11-194","E11","194",1,0,"control","E11-194-Jun",33.32,4.27417,0.77304277346575,"12","22","12-22",44.54749,-76.12868903,"2019-06-17",48,NA,"Jun",197,TRUE
"19-Jun-19","E11-195","E11","195",2,0,"control","E11-195-Jun",34.75,5.70417,1.03167805611853,"14","70","14-70",44.29771,-78.300041,"2019-06-17",59,NA,"Jun",206,TRUE
"19-Jun-19","E11-196","E11","196",2,0,"control","E11-196-Jun",44.79,15.74417,2.84755094970866,"4","64","4-64",40.06813,-76.90717204,"2019-06-17",60,NA,"Jun",206,TRUE
"19-Jun-19","E11-197","E11","197",1,0,"control","E11-197-Jun",31.18,2.13417,0.385994168656698,"6","20","6-20",41.57154,-74.48428896,"2019-06-17",30,NA,"Jun",272,TRUE
"19-Jun-19","E11-198","E11","198",2,0,"control","E11-198-Jun",48.09,19.04417,3.4444016019843,"12","3","12-3",44.54749,-76.12868903,"2019-06-17",76,77.5,"Jun",183,TRUE
"19-Jun-19","E11-199","E11","199",2,0,"control","E11-199-Jun",33.59,4.54417,0.821876008651939,"22","45","22-45",46.75552,-79.04650404,"2019-06-17",72,NA,"Jun",206,TRUE
"19-Jun-19","E11-200","E11","200",2,0,"control","E11-200-Jun",46.02,16.97417,3.07001346555685,"17","13","17-13",45.02376,-79.31190301,"2019-06-17",79,NA,"Jun",197,TRUE
"19-Jun-19","E11-201","E11","201",1,0,"control","E11-201-Jun",35.15,6.10417,1.1040235897277,"19","40","19-40",47.73136,-80.32791398,"2019-06-17",46,NA,"Jun",212,TRUE
"19-Jun-19","E12-1","E12","1",1,0,"pest","E12-1-Jun",42.92,13.87417,2.5093355800858,"10","76","10-76",43.69717,-76.19529499,"2019-06-17",80,NA,"Jun",197,TRUE
"19-Jun-19","E12-2","E12","2",1,0,"pest","E12-2-Jun",32.47,3.42417,0.619308514546267,"8","12","8-12",41.97527,-75.19598002,"2019-06-17",66,NA,"Jun",205,TRUE
"19-Jun-19","E12-3","E12","3",0,0,"pest","E12-3-Jun",38.56,9.51417,1.72076926374586,"15","42","15-42",44.2915,-79.04909003,"2019-06-17",69,NA,"Jun",186,TRUE
"19-Jun-19","E12-4","E12","4",0,0,"pest","E12-4-Jun",41.82,12.77417,2.31038536266058,"19","25","19-25",47.73136,-80.32791398,"2019-06-17",33,NA,"Jun",197,TRUE
"19-Jun-19","E12-5","E12","5",0,0,"pest","E12-5-Jun",30.05,1.00417,0.181618036210797,"20","41","20-41",48.10384,-80.19977597,"2019-06-17",55,NA,"Jun",205,TRUE
"19-Jun-19","E12-6","E12","6",0,0,"pest","E12-6-Jun",36.48,7.43417,1.34457248897818,"22","46","22-46",46.75552,-79.04650404,"2019-06-17",76,NA,"Jun",197,TRUE
"19-Jun-19","E12-7","E12","7",0,0.5,"pest","E12-7-Jun",31.6,2.55417,0.461956978946325,"15","13","15-13",44.2915,-79.04909003,"2019-06-17",48,NA,"Jun",197,TRUE
"19-Jun-19","E12-8","E12","8",1,0,"pest","E12-8-Jun",34.88,5.83417,1.05519035454151,"14","72","14-72",44.29771,-78.300041,"2019-06-17",85,NA,"Jun",205,TRUE
"19-Jun-19","E12-9","E12","9",1,0,"pest","E12-9-Jun",32.61,3.56417,0.644629451309476,"4","66","4-66",40.06813,-76.90717204,"2019-06-17",68.5,NA,"Jun",211,TRUE
"19-Jun-19","E12-10","E12","10",0,0,"pest","E12-10-Jun",NA,NA,NA,"22","24","22-24",46.75552,-79.04650404,"2019-06-17",64.5,65.5,"Jun",186,TRUE
"19-Jun-19","E12-11","E12","11",0,0,"pest","E12-11-Jun",30.64,1.59417,0.288327698284321,"15","60","15-60",44.2915,-79.04909003,"2019-06-17",57,58.5,"Jun",184,TRUE
"19-Jun-19","E12-12","E12","12",0,0,"pest","E12-12-Jun",31.62,2.57417,0.465574255626784,"11","9","11-9",43.28958,-76.128568,"2019-06-17",42,NA,"Jun",205,TRUE
"19-Jun-19","E12-13","E12","13",1,0,"pest","E12-13-Jun",29.23,0.184170000000002,0.0333096923120018,"4","26","4-26",40.06813,-76.90717204,"2019-06-17",68,NA,"Jun",197,TRUE
"19-Jun-19","E12-14","E12","14",0,0,"pest","E12-14-Jun",31.02,1.97417,0.357055955213031,"18","30","18-30",45.76868,-79.39777502,"2019-06-17",60,NA,"Jun",205,TRUE
"19-Jun-19","E12-15","E12","15",0,0,"pest","E12-15-Jun",31.92,2.87417,0.51983340583366,"2","77","2-77",38.7966,-77.29988901,"2019-06-17",63,NA,"Jun",205,TRUE
"19-Jun-19","E12-16","E12","16",0,0,"pest","E12-16-Jun",42.06,13.01417,2.35379268282608,"10","37","10-37",43.69717,-76.19529499,"2019-06-17",61,NA,"Jun",197,TRUE
"19-Jun-19","E12-17","E12","17",2,0,"pest","E12-17-Jun",30.78,1.73417,0.31364863504753,"16","52","16-52",44.75284,-79.33799797,"2019-06-17",37,NA,"Jun",205,TRUE
"19-Jun-19","E12-18","E12","18",1,0,"pest","E12-18-Jun",34.98,5.93417,1.0732767379438,"11","26","11-26",43.28958,-76.128568,"2019-06-17",58,NA,"Jun",197,TRUE
"19-Jun-19","E12-19","E12","19",0,0,"pest","E12-19-Jun",NA,NA,NA,"1","25","1-25",38.8235,-77.71118397,"2019-06-17",70,NA,"Jun",224,TRUE
"19-Jun-19","E12-20","E12","20",0,0,"pest","E12-20-Jun",32.8,3.75417,0.678993579773831,"4","48","4-48",40.06813,-76.90717204,"2019-06-17",59,NA,"Jun",205,TRUE
"19-Jun-19","E12-21","E12","21",0,0,"pest","E12-21-Jun",38.9,9.85417,1.78226296731365,"13","53","13-53",44.6076,-76.27898502,"2019-06-17",77.5,79,"Jun",184,TRUE
"19-Jun-19","E12-22","E12","22",0,0,"pest","E12-22-Jun",32.33,3.28417,0.593987577783058,"2","25","2-25",38.7966,-77.29988901,"2019-06-17",59,NA,"Jun",205,TRUE
"19-Jun-19","E12-23","E12","23",0,0,"pest","E12-23-Jun",31.08,2.03417,0.367907785254406,"12","22","12-22",44.54749,-76.12868903,"2019-06-17",50,NA,"Jun",189,TRUE
"19-Jun-19","E12-24","E12","24",0,0,"pest","E12-24-Jun",33.78,4.73417,0.856240137116294,"1","71","1-71",38.8235,-77.71118397,"2019-06-17",57,NA,"Jun",205,TRUE
"19-Jun-19","E12-25","E12","25",0,0,"pest","E12-25-Jun",32.1,3.05417,0.552388895957786,"20","30","20-30",48.10384,-80.19977597,"2019-06-17",76,NA,"Jun",205,TRUE
"19-Jun-19","E12-26","E12","26",0,0,"pest","E12-26-Jun",34.71,5.66417,1.02444350275761,"8","13","8-13",41.97527,-75.19598002,"2019-06-17",69,NA,"Jun",205,TRUE
"19-Jun-19","E12-27","E12","27",0,0,"pest","E12-27-Jun",32.89,3.84417,0.695271324835894,"15","22","15-22",44.2915,-79.04909003,"2019-06-17",66,NA,"Jun",189,TRUE
"19-Jun-19","E12-28","E12","28",0,0,"pest","E12-28-Jun",NA,NA,NA,"2","21","2-21",38.7966,-77.29988901,"2019-06-17",16,NA,"Jun",NA,FALSE
