"ind","block","individual","date","surveyor","stem_length","bud_length","flower_length","fruit_length","note","stem_switch","cdate","round"
"E1-34","E1",34,2018-07-30,"jamie",117,127.5,121.5,NA,"","y","2018-07-30","6"
"E1-35","E1",35,2018-07-30,"jamie",101,137,131.5,124,"","","2018-07-30","6"
"E1-36","E1",36,2018-07-30,"jamie",120,162.5,158.5,154,"","","2018-07-30","6"
"E1-37","E1",37,2018-07-30,"jamie",94,131,128.5,127,"","","2018-07-30","6"
"E1-38","E1",38,2018-07-30,"jamie",118,144,138.5,127,"","","2018-07-30","6"
"E1-39","E1",39,2018-07-30,"jamie",63,105,105,105,"","","2018-07-30","6"
"E1-40","E1",40,2018-07-30,"jamie",109.5,152.5,143,138.5,"","","2018-07-30","6"
"E1-41","E1",41,2018-07-30,"jamie",90.5,140,140,140,"","","2018-07-30","6"
"E1-42","E1",42,2018-07-30,"jamie",95.5,123,119.5,117,"","","2018-07-30","6"
"E1-43","E1",43,2018-07-30,"jamie",105,149,145,140.5,"","","2018-07-30","6"
"E1-44","E1",44,2018-07-30,"jamie",111.5,128.5,125,121,"","","2018-07-30","6"
"E1-45","E1",45,2018-07-30,"jamie",110.5,138,132,125.5,"","","2018-07-30","6"
"E1-46","E1",46,2018-07-30,"jamie",84.5,135.5,132,130.5,"","","2018-07-30","6"
"E1-47","E1",47,2018-07-30,"jamie",96,129.5,122.5,119,"","","2018-07-30","6"
"E1-48","E1",48,2018-07-30,"jamie",115.5,144.5,138,129.5,"","","2018-07-30","6"
"E1-49","E1",49,2018-07-30,"jamie",96,152.5,146,140,"","","2018-07-30","6"
"E1-50","E1",50,2018-07-30,"jamie",103,120,113.5,110,"","","2018-07-30","6"
"E1-51","E1",51,2018-07-30,"jamie",125,149.5,144,136,"","","2018-07-30","6"
"E1-52","E1",52,2018-07-30,"jamie",94,113.5,108,102.5,"","","2018-07-30","6"
"E1-53","E1",53,2018-07-30,"jamie",95.5,142.5,136.5,131,"","","2018-07-30","6"
"E1-54","E1",54,2018-07-30,"jamie",114.5,149,142.5,138,"","","2018-07-30","6"
"E1-55","E1",55,2018-07-30,"jamie",83.5,123.5,120.5,117,"","","2018-07-30","6"
"E1-56","E1",56,2018-07-30,"jamie",98.5,125.5,119,108,"","","2018-07-30","6"
"E1-57","E1",57,2018-07-30,"jamie",144.5,169,161.5,NA,"","","2018-07-30","6"
"E1-58","E1",58,2018-07-30,"jamie",93,122,117.5,113,"","","2018-07-30","6"
"E1-59","E1",59,2018-07-30,"jamie",75,105,99,94,"","","2018-07-30","6"
"E1-60","E1",60,2018-07-30,"jamie",134.5,176,170.5,161.5,"","","2018-07-30","6"
"E1-61","E1",61,2018-07-30,"jamie",115,145.5,137,129.5,"","","2018-07-30","6"
"E1-62","E1",62,2018-07-30,"jamie",145,165,159,152,"","","2018-07-30","6"
"E1-63","E1",63,2018-07-30,"jamie",NA,NA,NA,NA,"","","2018-07-30","6"
"E1-64","E1",64,2018-07-30,"jamie",88.5,115,115,115,"","","2018-07-30","6"
"E1-65","E1",65,2018-07-30,"jamie",123.5,156,149.5,147,"","","2018-07-30","6"
"E1-66","E1",66,2018-07-30,"jamie",116,161,154,146.5,"","","2018-07-30","6"
"E1-67","E1",67,2018-07-30,"jamie",97.5,142,138.5,122,"","","2018-07-30","6"
"E1-68","E1",68,2018-07-30,"jamie",112,155.5,150,146.5,"","","2018-07-30","6"
"E1-69","E1",69,2018-07-30,"jamie",104,142,138,136,"","","2018-07-30","6"
"E1-70","E1",70,2018-07-30,"jamie",116,180,173,169,"","","2018-07-30","6"
"E1-71","E1",71,2018-07-30,"jamie",156,173.5,167.5,NA,"","","2018-07-30","6"
"E1-72","E1",72,2018-07-30,"jamie",109.5,136.5,131.5,NA,"","","2018-07-30","6"
"E1-73","E1",73,2018-07-30,"jamie",124.5,161,156,147.5,"","","2018-07-30","6"
"E1-74","E1",74,2018-07-30,"jamie",129,134.5,NA,NA,"","","2018-07-30","6"
"E1-75","E1",75,2018-07-30,"jamie",126.5,170,162,157,"","","2018-07-30","6"
"E1-76","E1",76,2018-07-30,"jamie",135.5,182,176,165,"","","2018-07-30","6"
"E1-77","E1",77,2018-07-30,"jamie",113,140.5,136,129.5,"","","2018-07-30","6"
"E1-78","E1",78,2018-07-30,"jamie",104.5,134,134,134,"","","2018-07-30","6"
"E1-79","E1",79,2018-07-30,"jamie",120,133.5,126,NA,"","","2018-07-30","6"
"E1-80","E1",80,2018-07-30,"jamie",122,146,138,134,"","","2018-07-30","6"
"E1-81","E1",81,2018-07-30,"jamie",125,148,136.5,127,"","","2018-07-30","6"
"E1-82","E1",82,2018-07-30,"jamie",116.5,131.5,124,NA,"","","2018-07-30","6"
"E1-83","E1",83,2018-07-30,"jamie",102,154,148,139.5,"","","2018-07-30","6"
"E1-84","E1",84,2018-07-30,"jamie",123,140,133,NA,"","","2018-07-30","6"
"E1-85","E1",85,2018-07-30,"jamie",88.5,106,98.5,95,"","","2018-07-30","6"
"E1-86","E1",86,2018-07-30,"jamie",98.5,133.5,126,117,"","","2018-07-30","6"
"E1-87","E1",87,2018-07-30,"jamie",123,160.5,153,139.5,"","","2018-07-30","6"
"E1-88","E1",88,2018-07-30,"jamie",96.5,146,139,129,"","","2018-07-30","6"
"E1-89","E1",89,2018-07-30,"jamie",87.5,107.5,102,94,"","","2018-07-30","6"
"E1-90","E1",90,2018-07-30,"jamie",93.5,130,124.5,119,"","","2018-07-30","6"
"E1-91","E1",91,2018-07-30,"jamie",34,NA,NA,NA,"","","2018-07-30","6"
"E1-92","E1",92,2018-07-30,"jamie",78,105,101,96,"","","2018-07-30","6"
"E1-93","E1",93,2018-07-30,"jamie",110,148,148,148,"","","2018-07-30","6"
"E1-94","E1",94,2018-07-30,"jamie",145,155,150.5,NA,"","","2018-07-30","6"
"E1-95","E1",95,2018-07-30,"jamie",124,126,NA,NA,"","","2018-07-30","6"
"E1-96","E1",96,2018-07-30,"jamie",151,154.5,NA,NA,"","","2018-07-30","6"
"E1-97","E1",97,2018-07-30,"jamie",125,138.5,132,126,"","","2018-07-30","6"
"E1-98","E1",98,2018-07-30,"jamie",125,168,168,159,"","","2018-07-30","6"
"E1-99","E1",99,2018-07-30,"jamie",137,159.5,149,NA,"","","2018-07-30","6"
"E1-100","E1",100,2018-07-30,"jamie",104,139.5,139.5,138,"","","2018-07-30","6"
"E1-101","E1",101,2018-07-30,"jamie",129,142,142,139.5,"","","2018-07-30","6"
"E1-102","E1",102,2018-07-30,"jamie",138,169.5,163.5,153.5,"","","2018-07-30","6"
"E1-103","E1",103,2018-07-30,"jamie",147.5,166.5,160.5,150,"","","2018-07-30","6"
"E1-104","E1",104,2018-07-30,"jamie",133.5,140.5,134.5,NA,"","","2018-07-30","6"
"E1-105","E1",105,2018-07-30,"jamie",124,152.5,149,145.5,"","","2018-07-30","6"
"E1-106","E1",106,2018-07-30,"jamie",121,148.5,143,137.5,"","","2018-07-30","6"
"E1-107","E1",107,2018-07-30,"jamie",123.5,145,138.5,128,"","","2018-07-30","6"
"E1-108","E1",108,2018-07-30,"jamie",127.5,147,142,134.5,"","","2018-07-30","6"
"E1-109","E1",109,2018-07-30,"jamie",133,152,147,141.5,"","","2018-07-30","6"
"E1-110","E1",110,2018-07-30,"jamie",123,150.5,146,141.5,"","","2018-07-30","6"
"E1-111","E1",111,2018-07-30,"jamie",107,137.5,130.5,124.5,"","","2018-07-30","6"
"E1-112","E1",112,2018-07-30,"jamie",128,165.5,158.5,149.5,"","","2018-07-30","6"
"E1-113","E1",113,2018-07-30,"jamie",141.5,169,162.5,149,"","","2018-07-30","6"
"E1-114","E1",114,2018-07-30,"jamie",108,133,127,NA,"","","2018-07-30","6"
"E1-115","E1",115,2018-07-30,"jamie",190,205.5,200,194,"","y","2018-07-30","6"
"E1-116","E1",116,2018-07-30,"jamie",106,130.5,125,111,"","","2018-07-30","6"
"E1-117","E1",117,2018-07-30,"jamie",119,141,134.5,126,"","","2018-07-30","6"
"E1-118","E1",118,2018-07-30,"jamie",108,140,132,120.5,"","y","2018-07-30","6"
"E1-119","E1",119,2018-07-30,"jamie",84,85,NA,NA,"","","2018-07-30","6"
"E1-120","E1",120,2018-07-30,"jamie",126,158,153,145,"","","2018-07-30","6"
"E1-121","E1",121,2018-07-30,"jamie",107,129,125.5,123,"","","2018-07-30","6"
"E1-122","E1",122,2018-07-30,"jamie",86,107,102.5,101,"","","2018-07-30","6"
"E1-123","E1",123,2018-07-30,"jamie",117,121.5,NA,NA,"","","2018-07-30","6"
"E1-124","E1",124,2018-07-30,"jamie",111,124,117,NA,"","y","2018-07-30","6"
"E1-125","E1",125,2018-07-30,"jamie",145,168,160,155,"","","2018-07-30","6"
"E1-126","E1",126,2018-07-30,"jamie",97,104,NA,NA,"","","2018-07-30","6"
"E1-127","E1",127,2018-07-30,"jamie",69.5,82,82,82,"","","2018-07-30","6"
"E1-128","E1",128,2018-07-30,"jamie",69,113,110.5,108.5,"","","2018-07-30","6"
"E1-129","E1",129,2018-07-30,"jamie",101,109.5,103.5,NA,"","","2018-07-30","6"
"E1-130","E1",130,2018-07-30,"jamie",114.5,145.5,139.5,NA,"","","2018-07-30","6"
"E1-131","E1",131,2018-07-30,"jamie",79.5,106,106,105.5,"","y","2018-07-30","6"
"E1-132","E1",132,2018-07-30,"jamie",120.5,128,124,NA,"","","2018-07-30","6"
"E1-133","E1",133,2018-07-30,"jamie",112.5,140,134,129,"","","2018-07-30","6"
"E1-134","E1",134,2018-07-30,"jamie",123,147,142.5,135.5,"","","2018-07-30","6"
"E1-135","E1",135,2018-07-30,"jamie",123,151.5,145.5,136,"","","2018-07-30","6"
"E1-136","E1",136,2018-07-30,"jamie",110,149.5,146,144,"","","2018-07-30","6"
"E1-137","E1",137,2018-07-30,"jamie",71.5,91,91,91,"","","2018-07-30","6"
"E1-138","E1",138,2018-07-30,"jamie",110,127,122.5,113.5,"","","2018-07-30","6"
"E1-139","E1",139,2018-07-30,"jamie",97,124,121.5,119,"","","2018-07-30","6"
"E1-140","E1",140,2018-07-30,"jamie",115,134,130.5,125,"","","2018-07-30","6"
"E1-141","E1",141,2018-07-30,"jamie",145.5,163.5,157,NA,"","","2018-07-30","6"
"E1-142","E1",142,2018-07-30,"jamie",112,150.5,145,141.5,"","","2018-07-30","6"
"E1-143","E1",143,2018-07-30,"jamie",130,153,148,143,"","","2018-07-30","6"
"E1-144","E1",144,2018-07-30,"jamie",135,172.5,165,165,"","","2018-07-30","6"
"E1-145","E1",145,2018-07-30,"jamie",151.5,180,173,164.5,"","","2018-07-30","6"
"E1-146","E1",146,2018-07-30,"jamie",117.5,142.5,137,134.5,"","","2018-07-30","6"
"E1-147","E1",147,2018-07-30,"jamie",91,110,104.5,102,"","","2018-07-30","6"
"E1-148","E1",148,2018-07-30,"jamie",125,158,152,147,"","","2018-07-30","6"
"E1-149","E1",149,2018-07-30,"jamie",139,163,158,150,"","","2018-07-30","6"
"E1-150","E1",150,2018-07-30,"jamie",119,134.5,130,127.5,"","","2018-07-30","6"
"E1-151","E1",151,2018-07-30,"jamie",115,126,126,120,"","","2018-07-30","6"
"E1-152","E1",152,2018-07-30,"jamie",109,141.5,140.5,138,"","","2018-07-30","6"
"E1-153","E1",153,2018-07-30,"jamie",105,123.5,118,115,"","","2018-07-30","6"
"E1-154","E1",154,2018-07-30,"jamie",119.5,129,123.5,NA,"flowered","","2018-07-30","6"
"E1-155","E1",155,2018-07-30,"jamie",105.5,122,118,110.5,"","","2018-07-30","6"
"E1-156","E1",156,2018-07-30,"jamie",40,NA,NA,NA,"","","2018-07-30","6"
"E1-157","E1",157,2018-07-30,"jamie",94,133.5,132,124,"","","2018-07-30","6"
"E1-158","E1",158,2018-07-30,"jamie",114,155,150,145.5,"","","2018-07-30","6"
"E1-159","E1",159,2018-07-30,"jamie",122.5,130,125,NA,"","","2018-07-30","6"
"E1-160","E1",160,2018-07-30,"jamie",123,156,150,143,"","","2018-07-30","6"
"E1-161","E1",161,2018-07-30,"jamie",81,99,99,98,"","","2018-07-30","6"
"E1-162","E1",162,2018-07-30,"jamie",101,105,101,NA,"","","2018-07-30","6"
"E1-163","E1",163,2018-07-30,"jamie",84.5,133,131.5,131,"","","2018-07-30","6"
"E1-164","E1",164,2018-07-30,"jamie",88,89,NA,NA,"","","2018-07-30","6"
"E1-165","E1",165,2018-07-30,"jamie",97,140.5,135,132,"","","2018-07-30","6"
"E1-166","E1",166,2018-07-30,"jamie",105,113.5,108.5,107,"flowered, eaten","y","2018-07-30","6"
"E1-167","E1",167,2018-07-30,"jamie",87,89,NA,NA,"","","2018-07-30","6"
"E1-168","E1",168,2018-07-30,"jamie",128,172.5,168,131,"","","2018-07-30","6"
"E1-169","E1",169,2018-07-30,"jamie",118,155.5,147.5,142,"","y","2018-07-30","6"
"E1-170","E1",170,2018-07-30,"jamie",107,153,148.5,143.5,"","y","2018-07-30","6"
"E1-171","E1",171,2018-07-30,"jamie",91,95,92,NA,"","","2018-07-30","6"
"E1-172","E1",172,2018-07-30,"jamie",87.5,124,116,111,"","","2018-07-30","6"
"E1-173","E1",173,2018-07-30,"jamie",112,169.5,164.5,156,"","","2018-07-30","6"
"E1-174","E1",174,2018-07-30,"jamie",94,98.5,NA,NA,"","","2018-07-30","6"
"E1-175","E1",175,2018-07-30,"jamie",75,106,106,106,"","","2018-07-30","6"
"E1-176","E1",176,2018-07-30,"jamie",93,125.5,121,115.5,"","","2018-07-30","6"
"E1-177","E1",177,2018-07-30,"jamie",131.5,142.5,137,NA,"","","2018-07-30","6"
"E1-178","E1",178,2018-07-30,"jamie",89.5,138,137,135,"","","2018-07-30","6"
"E1-179","E1",179,2018-07-30,"jamie",105,135,131.5,126,"","","2018-07-30","6"
"E1-180","E1",180,2018-07-30,"jamie",137.5,159.5,159.5,149,"","","2018-07-30","6"
"E1-181","E1",181,2018-07-30,"jamie",112,146,143,139,"","","2018-07-30","6"
"E1-182","E1",182,2018-07-30,"jamie",100,110,105.5,104,"","","2018-07-30","6"
"E1-183","E1",183,2018-07-30,"jamie",88,128.5,128.5,128.5,"","","2018-07-30","6"
"E1-184","E1",184,2018-07-30,"jamie",106,138.5,134,133,"","","2018-07-30","6"
"E1-185","E1",185,2018-07-30,"jamie",107.5,148.5,145,139.5,"","","2018-07-30","6"
"E1-186","E1",186,2018-07-30,"jamie",122,155,151.5,144.5,"","","2018-07-30","6"
"E1-187","E1",187,2018-07-30,"jamie",108,111,NA,NA,"","","2018-07-30","6"
"E1-188","E1",188,2018-07-30,"jamie",110.5,162,157,152.5,"","","2018-07-30","6"
"E1-189","E1",189,2018-07-30,"jamie",100,124,120,114,"","","2018-07-30","6"
"E1-190","E1",190,2018-07-30,"jamie",138,147.5,147,139.5,"","","2018-07-30","6"
"E1-191","E1",191,2018-07-30,"jamie",129,135.5,NA,NA,"","","2018-07-30","6"
"E1-192","E1",192,2018-07-30,"jamie",94,109,104,97,"","","2018-07-30","6"
"E1-193","E1",193,2018-07-30,"jamie",89.5,156.5,151.5,144,"","","2018-07-30","6"
"E1-194","E1",194,2018-07-30,"jamie",82,99,97,93.5,"","","2018-07-30","6"
"E1-195","E1",195,2018-07-30,"jamie",94.5,124,118,112.5,"","","2018-07-30","6"
"E1-196","E1",196,2018-07-30,"jamie",103.5,140.5,136.5,131,"","","2018-07-30","6"
"E1-197","E1",197,2018-07-30,"jamie",95,127.5,121,116,"","","2018-07-30","6"
"E1-198","E1",198,2018-07-30,"jamie",87.5,144,136,132.5,"","","2018-07-30","6"
"E1-199","E1",199,2018-07-30,"jamie",86,110.5,103,101,"","","2018-07-30","6"
"E1-200","E1",200,2018-07-30,"jamie",110,170,166.5,166,"","","2018-07-30","6"
"E2-1","E2",1,2018-07-30,"claire",89,115.5,111,106,"","","2018-07-30","6"
"E2-2","E2",2,2018-07-30,"claire",108,140.5,135,122,"","","2018-07-30","6"
"E2-3","E2",3,2018-07-30,"claire",84,114,111,106,"flowered, eaten","","2018-07-30","6"
"E2-4","E2",4,2018-07-30,"claire",84,89.5,87,NA,"","","2018-07-30","6"
"E2-5","E2",5,2018-07-30,"claire",82.5,105.5,101,95,"","","2018-07-30","6"
"E2-6","E2",6,2018-07-30,"claire",110,149.5,145.5,145,"","","2018-07-30","6"
"E2-7","E2",7,2018-07-30,"claire",107.5,146.5,141.5,134.5,"","","2018-07-30","6"
"E2-8","E2",8,2018-07-30,"claire",94.5,125.5,120,115,"","","2018-07-30","6"
"E2-9","E2",9,2018-07-30,"claire",94,120.5,117,113,"","","2018-07-30","6"
"E2-10","E2",10,2018-07-30,"claire",89,101.5,97,96,"","","2018-07-30","6"
"E2-11","E2",11,2018-07-30,"claire",81,105.5,100.5,95,"","","2018-07-30","6"
"E2-12","E2",12,2018-07-30,"claire",85.5,116.5,116.5,112,"","","2018-07-30","6"
"E2-13","E2",13,2018-07-30,"claire",73,104.5,104.5,102,"","","2018-07-30","6"
"E2-14","E2",14,2018-07-30,"claire",95.5,123,123,120,"","","2018-07-30","6"
"E2-15","E2",15,2018-07-30,"claire",74,103.5,98,89.5,"","","2018-07-30","6"
"E2-16","E2",16,2018-07-30,"claire",132,162,156,145,"","","2018-07-30","6"
"E2-17","E2",17,2018-07-30,"claire",78,118,111.5,108.5,"","","2018-07-30","6"
"E2-18","E2",18,2018-07-30,"claire",55.5,91,91,91,"","","2018-07-30","6"
"E2-19","E2",19,2018-07-30,"claire",108.5,136.5,128.5,122,"","","2018-07-30","6"
"E2-20","E2",20,2018-07-30,"claire",82,112.5,108,103,"","","2018-07-30","6"
"E2-21","E2",21,2018-07-30,"claire",128,151,144,132,"","","2018-07-30","6"
"E2-22","E2",22,2018-07-30,"claire",110.5,136,136,133.5,"","","2018-07-30","6"
"E2-23","E2",23,2018-07-30,"claire",113.5,134.5,131,125.5,"","","2018-07-30","6"
"E2-24","E2",24,2018-07-30,"claire",90,139.5,134.5,132,"","","2018-07-30","6"
"E2-25","E2",25,2018-07-30,"claire",113,140.5,139.5,136,"","","2018-07-30","6"
"E2-26","E2",26,2018-07-30,"claire",103,140.5,138,135,"","","2018-07-30","6"
"E2-27","E2",27,2018-07-30,"claire",94.5,104,101.5,96,"","","2018-07-30","6"
"E2-28","E2",28,2018-07-30,"claire",112,128,119.5,112.5,"","","2018-07-30","6"
"E2-29","E2",29,2018-07-30,"claire",101.5,154,146,141.5,"","","2018-07-30","6"
"E2-30","E2",30,2018-07-30,"claire",68,79,78.5,76.5,"","","2018-07-30","6"
"E2-31","E2",31,2018-07-30,"claire",96,135.5,131.5,126,"","","2018-07-30","6"
"E2-32","E2",32,2018-07-30,"claire",120,146.5,141,136,"","","2018-07-30","6"
"E2-33","E2",33,2018-07-30,"claire",141,158,153,147,"","","2018-07-30","6"
"E2-34","E2",34,2018-07-30,"claire",102,122.5,118.5,113.5,"","","2018-07-30","6"
"E2-35","E2",35,2018-07-30,"claire",107,110.5,NA,NA,"","","2018-07-30","6"
"E2-36","E2",36,2018-07-30,"claire",80,80.5,NA,NA,"","","2018-07-30","6"
"E2-37","E2",37,2018-07-30,"claire",102,103.5,NA,NA,"","","2018-07-30","6"
"E2-38","E2",38,2018-07-30,"claire",104,135,130,122,"","","2018-07-30","6"
"E2-39","E2",39,2018-07-30,"claire",110.5,136,131,126,"","","2018-07-30","6"
"E2-40","E2",40,2018-07-30,"claire",52.5,53,NA,NA,"","","2018-07-30","6"
"E2-41","E2",41,2018-07-30,"claire",102,146.5,141.5,134,"","","2018-07-30","6"
"E2-42","E2",42,2018-07-30,"claire",106,127,124.5,121.5,"","","2018-07-30","6"
"E2-43","E2",43,2018-07-30,"claire",126.5,143.5,137,NA,"","","2018-07-30","6"
"E2-44","E2",44,2018-07-30,"claire",135,143,142,NA,"","","2018-07-30","6"
"E2-45","E2",45,2018-07-30,"claire",101,115,113,109,"","","2018-07-30","6"
"E2-46","E2",46,2018-07-30,"claire",93,99.5,95,NA,"","","2018-07-30","6"
"E2-47","E2",47,2018-07-30,"claire",91,100.5,96,NA,"","","2018-07-30","6"
"E2-48","E2",48,2018-07-30,"claire",109,122,118,109.5,"","","2018-07-30","6"
"E2-49","E2",49,2018-07-30,"claire",80,84,NA,NA,"","","2018-07-30","6"
"E2-50","E2",50,2018-07-30,"claire",81,94.5,91.5,84.5,"","","2018-07-30","6"
"E2-51","E2",51,2018-07-30,"claire",116,126,119,NA,"","","2018-07-30","6"
"E2-52","E2",52,2018-07-30,"claire",94,107,101,94.5,"","","2018-07-30","6"
"E2-53","E2",53,2018-07-30,"claire",127,146.5,142,130,"","","2018-07-30","6"
"E2-54","E2",54,2018-07-30,"claire",102,134,128,117,"","","2018-07-30","6"
"E2-55","E2",55,2018-07-30,"claire",121,127,124,NA,"","","2018-07-30","6"
"E2-56","E2",56,2018-07-30,"claire",88,114.5,110,106,"","","2018-07-30","6"
"E2-57","E2",57,2018-07-30,"claire",106.5,162.5,158,153.5,"","","2018-07-30","6"
"E2-58","E2",58,2018-07-30,"claire",86.5,102,95,90,"","","2018-07-30","6"
"E2-59","E2",59,2018-07-30,"claire",124,126,NA,NA,"","","2018-07-30","6"
"E2-60","E2",60,2018-07-30,"claire",91,102,96,NA,"","","2018-07-30","6"
"E2-61","E2",61,2018-07-30,"claire",129.5,149,143,132.5,"","","2018-07-30","6"
"E2-62","E2",62,2018-07-30,"claire",98,102.5,NA,NA,"","","2018-07-30","6"
"E2-63","E2",63,2018-07-30,"claire",108,118,112,NA,"","","2018-07-30","6"
"E2-64","E2",64,2018-07-30,"claire",89.5,90.5,NA,NA,"","","2018-07-30","6"
"E2-65","E2",65,2018-07-30,"claire",143,148,NA,NA,"","","2018-07-30","6"
"E2-66","E2",66,2018-07-30,"claire",65.5,NA,NA,NA,"","","2018-07-30","6"
"E2-67","E2",67,2018-07-30,"claire",81,NA,NA,NA,"","","2018-07-30","6"
"E2-68","E2",68,2018-07-30,"claire",108,118,113,109.5,"","","2018-07-30","6"
"E2-69","E2",69,2018-07-30,"claire",125,145,137.5,129.5,"","","2018-07-30","6"
"E2-70","E2",70,2018-07-30,"claire",78.5,101,96,90,"","","2018-07-30","6"
"E2-71","E2",71,2018-07-30,"claire",117.5,151.5,145.5,134,"","","2018-07-30","6"
"E2-72","E2",72,2018-07-30,"claire",103,116.5,114.5,105,"","y","2018-07-30","6"
"E2-73","E2",73,2018-07-30,"claire",86,109,103,97.5,"","","2018-07-30","6"
"E2-74","E2",74,2018-07-30,"claire",132,136,133,NA,"","","2018-07-30","6"
"E2-75","E2",75,2018-07-30,"claire",134,142,142,NA,"","y","2018-07-30","6"
"E2-76","E2",76,2018-07-30,"claire",126,145,139,131,"","","2018-07-30","6"
"E2-77","E2",77,2018-07-30,"claire",82.5,NA,NA,NA,"","","2018-07-30","6"
"E2-78","E2",78,2018-07-30,"claire",100,110,107.5,102,"","","2018-07-30","6"
"E2-79","E2",79,2018-07-30,"claire",98,147.5,142,130.5,"","","2018-07-30","6"
"E2-80","E2",80,2018-07-30,"claire",87,115,111.5,104,"","","2018-07-30","6"
"E2-81","E2",81,2018-07-30,"claire",127,148,140,135,"","","2018-07-30","6"
"E2-82","E2",82,2018-07-30,"claire",110,129,123,117.5,"","","2018-07-30","6"
"E2-83","E2",83,2018-07-30,"claire",133.5,142,135.5,NA,"","","2018-07-30","6"
"E2-84","E2",84,2018-07-30,"claire",62.5,72,72,70,"","","2018-07-30","6"
"E2-85","E2",85,2018-07-30,"claire",85.5,99,93.5,NA,"","","2018-07-30","6"
"E2-86","E2",86,2018-07-30,"claire",125,129.5,NA,NA,"","","2018-07-30","6"
"E2-87","E2",87,2018-07-30,"claire",84,131.5,126,120.5,"","","2018-07-30","6"
"E2-88","E2",88,2018-07-30,"claire",73.5,NA,NA,NA,"","","2018-07-30","6"
"E2-89","E2",89,2018-07-30,"claire",60,NA,NA,NA,"","","2018-07-30","6"
"E2-90","E2",90,2018-07-30,"claire",128,137,131.5,129.5,"","","2018-07-30","6"
"E2-91","E2",91,2018-07-30,"claire",163,177.5,171.5,NA,"","","2018-07-30","6"
"E2-92","E2",92,2018-07-30,"claire",103,129,122,116,"","","2018-07-30","6"
"E2-93","E2",93,2018-07-30,"claire",96,99,NA,NA,"","","2018-07-30","6"
"E2-94","E2",94,2018-07-30,"claire",98,NA,NA,NA,"","","2018-07-30","6"
"E2-95","E2",95,2018-07-30,"claire",111,135,127,119.5,"","","2018-07-30","6"
"E2-96","E2",96,2018-07-30,"claire",NA,NA,NA,NA,"","","2018-07-30","6"
"E2-97","E2",97,2018-07-30,"claire",131,157,150.5,136.5,"","","2018-07-30","6"
"E2-98","E2",98,2018-07-30,"claire",130,155,146,143,"","","2018-07-30","6"
"E2-99","E2",99,2018-07-30,"claire",125.5,144.5,138,134,"","","2018-07-30","6"
"E2-100","E2",100,2018-07-30,"claire",144.5,170.5,164,153,"","","2018-07-30","6"
"E2-101","E2",101,2018-07-30,"claire",NA,NA,NA,NA,"","","2018-07-30","6"
"E2-102","E2",102,2018-07-30,"claire",NA,NA,NA,NA,"","","2018-07-30","6"
"E2-103","E2",103,2018-07-30,"claire",159.5,185.5,178.5,164.5,"","","2018-07-30","6"
"E2-104","E2",104,2018-07-30,"claire",NA,NA,NA,NA,"","","2018-07-30","6"
"E2-105","E2",105,2018-07-30,"claire",NA,NA,NA,NA,"","","2018-07-30","6"
"E2-106","E2",106,2018-07-30,"claire",NA,NA,NA,NA,"","","2018-07-30","6"
"E2-107","E2",107,2018-07-30,"claire",NA,NA,NA,NA,"","","2018-07-30","6"
"E2-108","E2",108,2018-07-30,"claire",94.5,131,127,118,"","","2018-07-30","6"
"E2-109","E2",109,2018-07-30,"claire",119,133.5,133,121,"","","2018-07-30","6"
"E2-110","E2",110,2018-07-30,"claire",NA,NA,NA,NA,"","","2018-07-30","6"
"E2-111","E2",111,2018-07-30,"claire",121,154,146,134,"","","2018-07-30","6"
"E2-112","E2",112,2018-07-30,"claire",99,99.5,NA,NA,"","","2018-07-30","6"
"E2-113","E2",113,2018-07-30,"claire",122.5,156,148,135.5,"","","2018-07-30","6"
"E2-114","E2",114,2018-07-30,"claire",94,117,115,104,"","","2018-07-30","6"
"E2-115","E2",115,2018-07-30,"claire",95,NA,NA,NA,"","","2018-07-30","6"
"E2-116","E2",116,2018-07-30,"claire",112,145,141,130,"","","2018-07-30","6"
