"Plot","Individual","Date","Measurer","Num_primary_stems","Num_stems_dmg","Apical_stem_dmg","Ind","Prop_Dam","Treatment"
"E2","145","2018-08-08","jamie",13,5,"n","E2-145",0.384615384615385,"Unsprayed"
"E2","146","2018-08-08","jamie",5,1,"n","E2-146",0.2,"Unsprayed"
"E2","147","2018-08-08","jamie",6,3,"y","E2-147",0.5,"Unsprayed"
"E2","148","2018-08-08","jamie",6,2,"n","E2-148",0.333333333333333,"Unsprayed"
"E2","149","2018-08-08","jamie",4,2,"y","E2-149",0.5,"Unsprayed"
"E2","150","2018-08-08","jamie",1,0,"n","E2-150",0,"Unsprayed"
"E2","151","2018-08-08","jamie",4,1,"n","E2-151",0.25,"Unsprayed"
"E2","152","2018-08-08","jamie",4,2,"y","E2-152",0.5,"Unsprayed"
"E2","153","2018-08-08","jamie",6,5,"n","E2-153",0.833333333333333,"Unsprayed"
"E2","154","2018-08-08","jamie",3,1,"n","E2-154",0.333333333333333,"Unsprayed"
"E2","155","2018-08-08","jamie",4,2,"y","E2-155",0.5,"Unsprayed"
"E2","156","2018-08-08","jamie",2,2,"y","E2-156",1,"Unsprayed"
"E2","157","2018-08-08","jamie",6,3,"y","E2-157",0.5,"Unsprayed"
"E2","158","2018-08-08","jamie",9,2,"n","E2-158",0.222222222222222,"Unsprayed"
"E2","159","2018-08-08","jamie",7,4,"y","E2-159",0.571428571428571,"Unsprayed"
"E2","160","2018-08-08","jamie",4,4,"y","E2-160",1,"Unsprayed"
"E2","161","2018-08-08","jamie",6,2,"n","E2-161",0.333333333333333,"Unsprayed"
"E2","162","2018-08-08","jamie",10,3,"y","E2-162",0.3,"Unsprayed"
"E2","163","2018-08-08","jamie",9,7,"y","E2-163",0.777777777777778,"Unsprayed"
"E2","164","2018-08-08","jamie",3,2,"y","E2-164",0.666666666666667,"Unsprayed"
"E2","165","2018-08-08","jamie",5,3,"n","E2-165",0.6,"Unsprayed"
"E2","166","2018-08-08","jamie",4,1,"n","E2-166",0.25,"Unsprayed"
"E2","167","2018-08-08","jamie",4,2,"n","E2-167",0.5,"Unsprayed"
"E2","168","2018-08-08","jamie",12,6,"y","E2-168",0.5,"Unsprayed"
"E2","169","2018-08-08","jamie",9,3,"n","E2-169",0.333333333333333,"Unsprayed"
"E2","170","2018-08-08","jamie",7,2,"n","E2-170",0.285714285714286,"Unsprayed"
"E2","171","2018-08-08","jamie",6,2,"n","E2-171",0.333333333333333,"Unsprayed"
"E2","172","2018-08-08","jamie",6,2,"n","E2-172",0.333333333333333,"Unsprayed"
"E2","173","2018-08-08","jamie",4,4,"y","E2-173",1,"Unsprayed"
"E2","174","2018-08-08","jamie",5,2,"y","E2-174",0.4,"Unsprayed"
"E2","175","2018-08-08","jamie",8,1,"n","E2-175",0.125,"Unsprayed"
"E2","176","2018-08-08","jamie",4,2,"y","E2-176",0.5,"Unsprayed"
"E2","177","2018-08-08","jamie",8,2,"n","E2-177",0.25,"Unsprayed"
"E2","178","2018-08-08","jamie",6,3,"n","E2-178",0.5,"Unsprayed"
"E2","179","2018-08-08","jamie",6,3,"y","E2-179",0.5,"Unsprayed"
"E2","180","2018-08-08","jamie",6,3,"n","E2-180",0.5,"Unsprayed"
"E2","181","2018-08-08","jamie",5,3,"n","E2-181",0.6,"Unsprayed"
"E2","182","2018-08-08","jamie",8,5,"n","E2-182",0.625,"Unsprayed"
"E2","183","2018-08-08","jamie",2,2,"y","E2-183",1,"Unsprayed"
"E2","184","2018-08-08","jamie",8,5,"n","E2-184",0.625,"Unsprayed"
"E2","185","2018-08-08","jamie",5,4,"y","E2-185",0.8,"Unsprayed"
"E2","186","2018-08-08","jamie",7,4,"n","E2-186",0.571428571428571,"Unsprayed"
"E2","187","2018-08-08","jamie",1,0,"n","E2-187",0,"Unsprayed"
"E2","188","2018-08-08","jamie",6,2,"n","E2-188",0.333333333333333,"Unsprayed"
"E2","189","2018-08-08","jamie",5,3,"y","E2-189",0.6,"Unsprayed"
"E2","190","2018-08-08","jamie",7,5,"y","E2-190",0.714285714285714,"Unsprayed"
"E2","191","2018-08-08","jamie",4,1,"n","E2-191",0.25,"Unsprayed"
"E2","192","2018-08-08","jamie",4,4,"y","E2-192",1,"Unsprayed"
"E2","193","2018-08-08","jamie",9,6,"n","E2-193",0.666666666666667,"Unsprayed"
"E2","194","2018-08-08","jamie",4,2,"y","E2-194",0.5,"Unsprayed"
"E2","195","2018-08-08","jamie",5,1,"n","E2-195",0.2,"Unsprayed"
"E2","196","2018-08-08","jamie",5,2,"y","E2-196",0.4,"Unsprayed"
"E2","197","2018-08-08","jamie",6,3,"y","E2-197",0.5,"Unsprayed"
"E2","198","2018-08-08","jamie",3,0,"n","E2-198",0,"Unsprayed"
"E2","199","2018-08-08","jamie",6,3,"y","E2-199",0.5,"Unsprayed"
"E2","200","2018-08-08","jamie",9,8,"n","E2-200",0.888888888888889,"Unsprayed"
"E2","201","2018-08-08","jamie",6,2,"n","E2-201",0.333333333333333,"Unsprayed"
"E2","202","2018-08-08","jamie",4,2,"y","E2-202",0.5,"Unsprayed"
"E2","203","2018-08-08","jamie",5,2,"n","E2-203",0.4,"Unsprayed"
"E2","204","2018-08-08","jamie",6,1,"n","E2-204",0.166666666666667,"Unsprayed"
"E2","205","2018-08-08","jamie",7,1,"n","E2-205",0.142857142857143,"Unsprayed"
"E5","1","16/8/2018","jamie",5,5,"y","E5-1",1,"Unsprayed"
"E5","2","16/8/2018","jamie",3,3,"y","E5-2",1,"Unsprayed"
"E5","3","16/8/2018","jamie",5,2,"n","E5-3",0.4,"Unsprayed"
"E5","4","16/8/2018","jamie",4,4,"y","E5-4",1,"Unsprayed"
"E5","5","16/8/2018","jamie",4,4,"y","E5-5",1,"Unsprayed"
"E5","6","16/8/2018","jamie",5,5,"n","E5-6",1,"Unsprayed"
"E5","7","16/8/2018","jamie",3,1,"n","E5-7",0.333333333333333,"Unsprayed"
"E5","8","16/8/2018","jamie",10,4,"n","E5-8",0.4,"Unsprayed"
"E5","9","16/8/2018","jamie",10,2,"n","E5-9",0.2,"Unsprayed"
"E5","10","16/8/2018","jamie",5,5,"y","E5-10",1,"Unsprayed"
"E5","11","16/8/2018","jamie",6,4,"y","E5-11",0.666666666666667,"Unsprayed"
"E5","12","16/8/2018","jamie",3,1,"n","E5-12",0.333333333333333,"Unsprayed"
"E5","13","16/8/2018","jamie",13,6,"y","E5-13",0.461538461538462,"Unsprayed"
"E5","14","16/8/2018","jamie",3,1,"n","E5-14",0.333333333333333,"Unsprayed"
"E5","15","16/8/2018","jamie",4,0,"n","E5-15",0,"Unsprayed"
"E5","16","16/8/2018","jamie",1,0,"n","E5-16",0,"Unsprayed"
"E5","17","16/8/2018","jamie",6,4,"y","E5-17",0.666666666666667,"Unsprayed"
"E5","18","16/8/2018","jamie",3,2,"n","E5-18",0.666666666666667,"Unsprayed"
"E5","19","16/8/2018","jamie",3,3,"n","E5-19",1,"Unsprayed"
"E5","20","16/8/2018","jamie",7,2,"n","E5-20",0.285714285714286,"Unsprayed"
"E5","21","16/8/2018","jamie",5,4,"y","E5-21",0.8,"Unsprayed"
"E5","22","16/8/2018","jamie",2,0,"n","E5-22",0,"Unsprayed"
"E5","23","16/8/2018","jamie",5,5,"y","E5-23",1,"Unsprayed"
"E5","24","16/8/2018","jamie",5,0,"n","E5-24",0,"Unsprayed"
"E5","25","16/8/2018","jamie",5,3,"y","E5-25",0.6,"Unsprayed"
"E5","26","16/8/2018","jamie",4,1,"n","E5-26",0.25,"Unsprayed"
"E5","27","16/8/2018","jamie",1,1,"y","E5-27",1,"Unsprayed"
"E5","28","16/8/2018","jamie",9,2,"n","E5-28",0.222222222222222,"Unsprayed"
"E5","29","16/8/2018","jamie",4,2,"n","E5-29",0.5,"Unsprayed"
"E5","30","16/8/2018","jamie",4,4,"y","E5-30",1,"Unsprayed"
"E5","31","16/8/2018","jamie",5,3,"y","E5-31",0.6,"Unsprayed"
"E5","32","16/8/2018","jamie",6,2,"n","E5-32",0.333333333333333,"Unsprayed"
"E5","33","16/8/2018","jamie",10,5,"y","E5-33",0.5,"Unsprayed"
"E5","34","16/8/2018","jamie",6,4,"y","E5-34",0.666666666666667,"Unsprayed"
"E5","35","16/8/2018","jamie",7,3,"n","E5-35",0.428571428571429,"Unsprayed"
"E5","36","16/8/2018","jamie",5,3,"y","E5-36",0.6,"Unsprayed"
"E5","37","16/8/2018","jamie",7,0,"n","E5-37",0,"Unsprayed"
"E5","38","16/8/2018","jamie",7,2,"n","E5-38",0.285714285714286,"Unsprayed"
"E5","39","16/8/2018","jamie",3,3,"y","E5-39",1,"Unsprayed"
"E5","40","16/8/2018","jamie",7,2,"y","E5-40",0.285714285714286,"Unsprayed"
"E5","41","16/8/2018","jamie",6,2,"n","E5-41",0.333333333333333,"Unsprayed"
"E5","42","16/8/2018","jamie",6,1,"y","E5-42",0.166666666666667,"Unsprayed"
"E5","43","16/8/2018","jamie",4,0,"n","E5-43",0,"Unsprayed"
"E5","44","16/8/2018","jamie",4,3,"y","E5-44",0.75,"Unsprayed"
"E5","45","16/8/2018","jamie",6,4,"y","E5-45",0.666666666666667,"Unsprayed"
"E5","46","16/8/2018","jamie",9,4,"n","E5-46",0.444444444444444,"Unsprayed"
"E5","47","16/8/2018","jamie",5,3,"n","E5-47",0.6,"Unsprayed"
"E5","48","16/8/2018","jamie",6,4,"y","E5-48",0.666666666666667,"Unsprayed"
"E5","49","16/8/2018","jamie",5,2,"n","E5-49",0.4,"Unsprayed"
"E5","50","16/8/2018","jamie",5,2,"y","E5-50",0.4,"Unsprayed"
"E5","51","16/8/2018","jamie",7,5,"y","E5-51",0.714285714285714,"Unsprayed"
"E5","52","16/8/2018","jamie",6,0,"n","E5-52",0,"Unsprayed"
"E5","54","16/8/2018","jamie",5,2,"y","E5-54",0.4,"Unsprayed"
"E5","55","16/8/2018","jamie",3,0,"n","E5-55",0,"Unsprayed"
"E5","56","16/8/2018","jamie",6,4,"n","E5-56",0.666666666666667,"Unsprayed"
"E5","57","16/8/2018","jamie",6,0,"n","E5-57",0,"Unsprayed"
"E5","58","16/8/2018","jamie",2,2,"y","E5-58",1,"Unsprayed"
"E5","59","16/8/2018","jamie",5,3,"y","E5-59",0.6,"Unsprayed"
"E5","60","16/8/2018","jamie",6,3,"y","E5-60",0.5,"Unsprayed"
"E5","61","16/8/2018","jamie",6,4,"n","E5-61",0.666666666666667,"Unsprayed"
"E5","62","16/8/2018","jamie",3,3,"y","E5-62",1,"Unsprayed"
"E5","63","16/8/2018","jamie",4,2,"n","E5-63",0.5,"Unsprayed"
"E5","64","16/8/2018","jamie",10,6,"y","E5-64",0.6,"Unsprayed"
"E5","65","16/8/2018","jamie",6,2,"n","E5-65",0.333333333333333,"Unsprayed"
"E5","66","16/8/2018","jamie",3,1,"n","E5-66",0.333333333333333,"Unsprayed"
"E5","67","16/8/2018","jamie",2,1,"y","E5-67",0.5,"Unsprayed"
"E5","68","16/8/2018","jamie",3,2,"y","E5-68",0.666666666666667,"Unsprayed"
"E5","69","16/8/2018","jamie",5,0,"n","E5-69",0,"Unsprayed"
"E5","70","16/8/2018","jamie",4,2,"y","E5-70",0.5,"Unsprayed"
"E5","71","16/8/2018","jamie",3,3,"y","E5-71",1,"Unsprayed"
"E5","72","16/8/2018","jamie",4,0,"n","E5-72",0,"Unsprayed"
"E5","73","16/8/2018","jamie",8,3,"n","E5-73",0.375,"Unsprayed"
"E5","74","16/8/2018","jamie",2,0,"n","E5-74",0,"Unsprayed"
"E5","75","16/8/2018","jamie",7,3,"y","E5-75",0.428571428571429,"Unsprayed"
"E5","76","16/8/2018","jamie",4,2,"n","E5-76",0.5,"Unsprayed"
"E5","77","16/8/2018","jamie",5,2,"y","E5-77",0.4,"Unsprayed"
"E5","79","16/8/2018","jamie",4,3,"y","E5-79",0.75,"Unsprayed"
"E5","80","16/8/2018","jamie",4,1,"n","E5-80",0.25,"Unsprayed"
"E5","81","16/8/2018","jamie",6,1,"n","E5-81",0.166666666666667,"Unsprayed"
"E5","82","16/8/2018","jamie",6,3,"y","E5-82",0.5,"Unsprayed"
"E5","83","16/8/2018","jamie",6,0,"n","E5-83",0,"Unsprayed"
"E5","85","16/8/2018","jamie",8,3,"n","E5-85",0.375,"Unsprayed"
"E5","86","16/8/2018","jamie",19,8,"n","E5-86",0.421052631578947,"Unsprayed"
"E5","87","16/8/2018","jamie",5,3,"y","E5-87",0.6,"Unsprayed"
"E5","88","16/8/2018","jamie",2,0,"n","E5-88",0,"Unsprayed"
"E5","89","16/8/2018","jamie",8,4,"n","E5-89",0.5,"Unsprayed"
"E5","90","16/8/2018","jamie",5,0,"n","E5-90",0,"Unsprayed"
"E5","91","16/8/2018","jamie",5,1,"n","E5-91",0.2,"Unsprayed"
"E5","92","16/8/2018","jamie",7,0,"n","E5-92",0,"Unsprayed"
"E5","93","16/8/2018","jamie",7,3,"n","E5-93",0.428571428571429,"Unsprayed"
"E5","94","16/8/2018","jamie",5,2,"n","E5-94",0.4,"Unsprayed"
"E5","95","16/8/2018","jamie",6,2,"n","E5-95",0.333333333333333,"Unsprayed"
"E5","97","16/8/2018","jamie",7,3,"y","E5-97",0.428571428571429,"Unsprayed"
"E5","98","16/8/2018","jamie",4,1,"y","E5-98",0.25,"Unsprayed"
"E5","99","16/8/2018","jamie",6,1,"n","E5-99",0.166666666666667,"Unsprayed"
"E5","100","16/8/2018","jamie",3,3,"y","E5-100",1,"Unsprayed"
"E5","101","16/8/2018","jamie",1,0,"n","E5-101",0,"Unsprayed"
"E5","102","16/8/2018","jamie",5,3,"y","E5-102",0.6,"Unsprayed"
"E5","103","16/8/2018","jamie",6,0,"n","E5-103",0,"Unsprayed"
"E5","105","16/8/2018","jamie",10,3,"n","E5-105",0.3,"Unsprayed"
"E5","107","16/8/2018","jamie",2,1,"n","E5-107",0.5,"Unsprayed"
"E5","109","16/8/2018","jamie",3,2,"y","E5-109",0.666666666666667,"Unsprayed"
"E5","111","16/8/2018","jamie",2,0,"n","E5-111",0,"Unsprayed"
"E5","112","16/8/2018","jamie",5,4,"y","E5-112",0.8,"Unsprayed"
"E5","113","16/8/2018","jamie",3,0,"n","E5-113",0,"Unsprayed"
"E5","114","16/8/2018","jamie",8,4,"n","E5-114",0.5,"Unsprayed"
"E5","115","16/8/2018","jamie",9,1,"y","E5-115",0.111111111111111,"Unsprayed"
"E5","116","16/8/2018","jamie",6,2,"y","E5-116",0.333333333333333,"Unsprayed"
"E5","117","16/8/2018","jamie",9,5,"y","E5-117",0.555555555555556,"Unsprayed"
"E5","118","16/8/2018","jamie",7,3,"n","E5-118",0.428571428571429,"Unsprayed"
"E5","119","16/8/2018","jamie",3,0,"n","E5-119",0,"Unsprayed"
"E5","120","16/8/2018","jamie",8,1,"n","E5-120",0.125,"Unsprayed"
"E5","121","16/8/2018","jamie",4,1,"n","E5-121",0.25,"Unsprayed"
"E5","122","16/8/2018","jamie",7,3,"n","E5-122",0.428571428571429,"Unsprayed"
"E5","123","16/8/2018","jamie",8,4,"n","E5-123",0.5,"Unsprayed"
"E5","124","16/8/2018","jamie",8,0,"n","E5-124",0,"Unsprayed"
"E5","125","16/8/2018","jamie",9,5,"n","E5-125",0.555555555555556,"Unsprayed"
"E5","126","16/8/2018","jamie",9,5,"y","E5-126",0.555555555555556,"Unsprayed"
"E5","127","16/8/2018","jamie",3,0,"n","E5-127",0,"Unsprayed"
"E5","128","16/8/2018","jamie",2,1,"y","E5-128",0.5,"Unsprayed"
"E5","129","16/8/2018","jamie",5,1,"n","E5-129",0.2,"Unsprayed"
"E5","130","16/8/2018","jamie",4,3,"n","E5-130",0.75,"Unsprayed"
"E5","131","16/8/2018","jamie",4,1,"n","E5-131",0.25,"Unsprayed"
"E5","132","16/8/2018","jamie",7,0,"n","E5-132",0,"Unsprayed"
"E5","134","16/8/2018","jamie",3,0,"n","E5-134",0,"Unsprayed"
"E5","136","16/8/2018","jamie",12,2,"n","E5-136",0.166666666666667,"Unsprayed"
"E5","137","16/8/2018","jamie",7,6,"y","E5-137",0.857142857142857,"Unsprayed"
"E5","138","16/8/2018","jamie",6,4,"n","E5-138",0.666666666666667,"Unsprayed"
"E5","139","16/8/2018","jamie",4,0,"n","E5-139",0,"Unsprayed"
"E5","140","16/8/2018","jamie",2,1,"n","E5-140",0.5,"Unsprayed"
"E5","141","16/8/2018","jamie",4,1,"n","E5-141",0.25,"Unsprayed"
"E5","142","16/8/2018","jamie",7,1,"n","E5-142",0.142857142857143,"Unsprayed"
"E5","143","16/8/2018","jamie",6,5,"y","E5-143",0.833333333333333,"Unsprayed"
"E5","144","16/8/2018","jamie",6,1,"n","E5-144",0.166666666666667,"Unsprayed"
"E5","145","16/8/2018","jamie",6,5,"y","E5-145",0.833333333333333,"Unsprayed"
"E5","147","16/8/2018","jamie",3,2,"y","E5-147",0.666666666666667,"Unsprayed"
"E5","148","16/8/2018","jamie",17,7,"y","E5-148",0.411764705882353,"Unsprayed"
"E5","149","16/8/2018","jamie",3,2,"y","E5-149",0.666666666666667,"Unsprayed"
"E5","150","16/8/2018","jamie",2,1,"y","E5-150",0.5,"Unsprayed"
"E5","151","16/8/2018","jamie",3,3,"y","E5-151",1,"Unsprayed"
"E5","152","16/8/2018","jamie",5,5,"y","E5-152",1,"Unsprayed"
"E5","153","16/8/2018","jamie",8,4,"y","E5-153",0.5,"Unsprayed"
"E5","154","16/8/2018","jamie",2,1,"y","E5-154",0.5,"Unsprayed"
"E5","155","16/8/2018","jamie",6,2,"n","E5-155",0.333333333333333,"Unsprayed"
"E5","156","16/8/2018","jamie",10,4,"n","E5-156",0.4,"Unsprayed"
"E5","157","16/8/2018","jamie",3,0,"n","E5-157",0,"Unsprayed"
"E5","158","16/8/2018","jamie",6,2,"n","E5-158",0.333333333333333,"Unsprayed"
"E5","159","16/8/2018","jamie",2,0,"n","E5-159",0,"Unsprayed"
"E5","160","16/8/2018","jamie",8,1,"n","E5-160",0.125,"Unsprayed"
"E5","161","16/8/2018","jamie",6,1,"n","E5-161",0.166666666666667,"Unsprayed"
"E5","162","16/8/2018","jamie",2,0,"n","E5-162",0,"Unsprayed"
"E5","163","16/8/2018","jamie",5,2,"n","E5-163",0.4,"Unsprayed"
"E5","164","16/8/2018","jamie",7,3,"y","E5-164",0.428571428571429,"Unsprayed"
"E5","165","16/8/2018","jamie",5,2,"y","E5-165",0.4,"Unsprayed"
"E5","166","16/8/2018","jamie",3,2,"y","E5-166",0.666666666666667,"Unsprayed"
"E5","167","16/8/2018","jamie",3,0,"n","E5-167",0,"Unsprayed"
"E5","168","16/8/2018","jamie",5,1,"n","E5-168",0.2,"Unsprayed"
"E5","169","16/8/2018","jamie",1,1,"y","E5-169",1,"Unsprayed"
"E5","170","16/8/2018","jamie",3,1,"n","E5-170",0.333333333333333,"Unsprayed"
"E5","171","16/8/2018","jamie",1,1,"y","E5-171",1,"Unsprayed"
"E5","172","16/8/2018","jamie",1,0,"n","E5-172",0,"Unsprayed"
"E5","173","16/8/2018","jamie",12,9,"y","E5-173",0.75,"Unsprayed"
"E5","174","16/8/2018","jamie",5,3,"n","E5-174",0.6,"Unsprayed"
"E5","176","16/8/2018","jamie",5,1,"y","E5-176",0.2,"Unsprayed"
"E5","177","16/8/2018","jamie",4,2,"y","E5-177",0.5,"Unsprayed"
"E5","178","16/8/2018","jamie",1,0,"n","E5-178",0,"Unsprayed"
"E5","179","16/8/2018","jamie",5,1,"n","E5-179",0.2,"Unsprayed"
"E5","180","16/8/2018","jamie",4,1,"n","E5-180",0.25,"Unsprayed"
"E5","181","16/8/2018","jamie",5,1,"n","E5-181",0.2,"Unsprayed"
"E5","182","16/8/2018","jamie",5,4,"y","E5-182",0.8,"Unsprayed"
"E5","183","16/8/2018","jamie",5,2,"n","E5-183",0.4,"Unsprayed"
"E5","184","16/8/2018","jamie",5,2,"n","E5-184",0.4,"Unsprayed"
"E5","185","16/8/2018","jamie",6,3,"y","E5-185",0.5,"Unsprayed"
"E5","186","16/8/2018","jamie",7,6,"n","E5-186",0.857142857142857,"Unsprayed"
"E5","187","16/8/2018","jamie",3,1,"n","E5-187",0.333333333333333,"Unsprayed"
"E5","188","16/8/2018","jamie",3,1,"n","E5-188",0.333333333333333,"Unsprayed"
"E5","189","16/8/2018","jamie",3,2,"y","E5-189",0.666666666666667,"Unsprayed"
"E5","191","16/8/2018","jamie",5,3,"y","E5-191",0.6,"Unsprayed"
"E5","192","16/8/2018","jamie",4,3,"y","E5-192",0.75,"Unsprayed"
"E5","193","16/8/2018","jamie",3,3,"y","E5-193",1,"Unsprayed"
"E5","194","16/8/2018","jamie",1,0,"n","E5-194",0,"Unsprayed"
"E5","196","16/8/2018","jamie",2,1,"n","E5-196",0.5,"Unsprayed"
"E5","197","16/8/2018","jamie",5,0,"n","E5-197",0,"Unsprayed"
"E5","198","16/8/2018","jamie",4,1,"n","E5-198",0.25,"Unsprayed"
"E5","199","16/8/2018","jamie",11,4,"n","E5-199",0.363636363636364,"Unsprayed"
"E5","200","16/8/2018","jamie",8,3,"n","E5-200",0.375,"Unsprayed"
"E6","1","16/8/2018","jamie",9,4,"y","E6-1",0.444444444444444,"Sprayed"
"E6","3","16/8/2018","jamie",6,0,"n","E6-3",0,"Sprayed"
"E6","5","16/8/2018","jamie",7,2,"y","E6-5",0.285714285714286,"Sprayed"
"E6","6","16/8/2018","jamie",7,1,"n","E6-6",0.142857142857143,"Sprayed"
"E6","7","16/8/2018","jamie",6,0,"n","E6-7",0,"Sprayed"
"E6","8","16/8/2018","jamie",5,1,"n","E6-8",0.2,"Sprayed"
"E6","9","16/8/2018","jamie",4,0,"n","E6-9",0,"Sprayed"
"E6","11","16/8/2018","jamie",13,2,"n","E6-11",0.153846153846154,"Sprayed"
"E6","12","16/8/2018","jamie",4,1,"y","E6-12",0.25,"Sprayed"
"E6","13","16/8/2018","jamie",7,1,"n","E6-13",0.142857142857143,"Sprayed"
"E6","14","16/8/2018","jamie",6,0,"n","E6-14",0,"Sprayed"
"E6","15","16/8/2018","jamie",6,0,"n","E6-15",0,"Sprayed"
"E6","16","16/8/2018","jamie",7,0,"n","E6-16",0,"Sprayed"
"E6","17","16/8/2018","jamie",5,0,"n","E6-17",0,"Sprayed"
"E6","18","16/8/2018","jamie",4,0,"n","E6-18",0,"Sprayed"
"E6","19","16/8/2018","jamie",6,0,"n","E6-19",0,"Sprayed"
"E6","20","16/8/2018","jamie",8,0,"n","E6-20",0,"Sprayed"
"E6","21","16/8/2018","jamie",10,0,"n","E6-21",0,"Sprayed"
"E6","22","16/8/2018","jamie",5,0,"n","E6-22",0,"Sprayed"
"E6","23","16/8/2018","jamie",8,2,"n","E6-23",0.25,"Sprayed"
"E6","24","16/8/2018","jamie",3,1,"n","E6-24",0.333333333333333,"Sprayed"
"E6","25","16/8/2018","jamie",4,0,"n","E6-25",0,"Sprayed"
"E6","26","16/8/2018","jamie",8,3,"n","E6-26",0.375,"Sprayed"
"E6","27","16/8/2018","jamie",5,0,"n","E6-27",0,"Sprayed"
"E6","28","16/8/2018","jamie",12,0,"n","E6-28",0,"Sprayed"
"E6","29","16/8/2018","jamie",8,0,"n","E6-29",0,"Sprayed"
"E6","30","16/8/2018","jamie",5,0,"n","E6-30",0,"Sprayed"
"E6","31","16/8/2018","jamie",13,1,"n","E6-31",0.0769230769230769,"Sprayed"
"E6","32","16/8/2018","jamie",8,1,"n","E6-32",0.125,"Sprayed"
"E6","33","16/8/2018","jamie",12,1,"n","E6-33",0.0833333333333333,"Sprayed"
"E6","34","16/8/2018","jamie",2,1,"y","E6-34",0.5,"Sprayed"
"E6","35","16/8/2018","jamie",6,3,"n","E6-35",0.5,"Sprayed"
"E6","36","16/8/2018","jamie",4,1,"y","E6-36",0.25,"Sprayed"
"E6","37","16/8/2018","jamie",4,1,"n","E6-37",0.25,"Sprayed"
"E6","38","16/8/2018","jamie",3,1,"n","E6-38",0.333333333333333,"Sprayed"
"E6","39","16/8/2018","jamie",7,0,"n","E6-39",0,"Sprayed"
"E6","40","16/8/2018","jamie",5,5,"y","E6-40",1,"Sprayed"
"E6","41","16/8/2018","jamie",4,0,"n","E6-41",0,"Sprayed"
"E6","42","16/8/2018","jamie",4,3,"y","E6-42",0.75,"Sprayed"
"E6","43","16/8/2018","jamie",6,0,"n","E6-43",0,"Sprayed"
"E6","44","16/8/2018","jamie",6,0,"n","E6-44",0,"Sprayed"
"E6","45","16/8/2018","jamie",5,1,"n","E6-45",0.2,"Sprayed"
"E6","46","16/8/2018","jamie",4,1,"y","E6-46",0.25,"Sprayed"
"E6","47","16/8/2018","jamie",7,0,"n","E6-47",0,"Sprayed"
"E6","48","16/8/2018","jamie",8,0,"n","E6-48",0,"Sprayed"
"E6","49","16/8/2018","jamie",8,0,"n","E6-49",0,"Sprayed"
"E6","50","16/8/2018","jamie",7,0,"n","E6-50",0,"Sprayed"
"E6","51","16/8/2018","jamie",5,1,"n","E6-51",0.2,"Sprayed"
"E6","52","16/8/2018","jamie",4,0,"n","E6-52",0,"Sprayed"
"E6","53","16/8/2018","jamie",4,1,"n","E6-53",0.25,"Sprayed"
"E6","54","16/8/2018","jamie",4,2,"n","E6-54",0.5,"Sprayed"
"E6","56","16/8/2018","jamie",7,2,"n","E6-56",0.285714285714286,"Sprayed"
"E6","57","16/8/2018","jamie",6,0,"n","E6-57",0,"Sprayed"
"E6","58","16/8/2018","jamie",6,1,"n","E6-58",0.166666666666667,"Sprayed"
"E6","59","16/8/2018","jamie",5,0,"n","E6-59",0,"Sprayed"
"E6","60","16/8/2018","jamie",5,2,"y","E6-60",0.4,"Sprayed"
"E6","61","16/8/2018","jamie",7,1,"n","E6-61",0.142857142857143,"Sprayed"
"E6","62","16/8/2018","jamie",6,1,"n","E6-62",0.166666666666667,"Sprayed"
"E6","63","16/8/2018","jamie",6,1,"n","E6-63",0.166666666666667,"Sprayed"
"E6","65","16/8/2018","jamie",7,2,"y","E6-65",0.285714285714286,"Sprayed"
"E6","66","16/8/2018","jamie",3,2,"y","E6-66",0.666666666666667,"Sprayed"
"E6","67","16/8/2018","jamie",7,0,"n","E6-67",0,"Sprayed"
"E6","68","16/8/2018","jamie",13,0,"n","E6-68",0,"Sprayed"
"E6","69","16/8/2018","jamie",3,1,"y","E6-69",0.333333333333333,"Sprayed"
"E6","70","16/8/2018","jamie",9,0,"n","E6-70",0,"Sprayed"
"E6","71","16/8/2018","jamie",10,2,"n","E6-71",0.2,"Sprayed"
"E6","72","16/8/2018","jamie",6,0,"n","E6-72",0,"Sprayed"
"E6","73","16/8/2018","jamie",6,0,"n","E6-73",0,"Sprayed"
"E6","74","16/8/2018","jamie",2,1,"y","E6-74",0.5,"Sprayed"
"E6","75","16/8/2018","jamie",8,1,"n","E6-75",0.125,"Sprayed"
"E6","76","16/8/2018","jamie",3,1,"y","E6-76",0.333333333333333,"Sprayed"
"E6","77","16/8/2018","jamie",5,1,"y","E6-77",0.2,"Sprayed"
"E6","78","16/8/2018","jamie",13,1,"n","E6-78",0.0769230769230769,"Sprayed"
"E6","79","16/8/2018","jamie",12,2,"n","E6-79",0.166666666666667,"Sprayed"
"E6","80","16/8/2018","jamie",9,0,"n","E6-80",0,"Sprayed"
"E6","81","16/8/2018","jamie",5,0,"n","E6-81",0,"Sprayed"
"E6","82","16/8/2018","jamie",7,0,"n","E6-82",0,"Sprayed"
"E6","83","16/8/2018","jamie",14,0,"n","E6-83",0,"Sprayed"
"E6","84","16/8/2018","jamie",4,0,"n","E6-84",0,"Sprayed"
"E6","85","16/8/2018","jamie",6,0,"n","E6-85",0,"Sprayed"
"E6","86","16/8/2018","jamie",6,1,"y","E6-86",0.166666666666667,"Sprayed"
