"Block","Pos","Ind","rawWeight","Weight"
"E6",86,"E6-86",48.06,17.8658823529412
"E6",87,"E6-87",30.61,0.415882352941178
"E6",88,"E6-88",32.04,1.84588235294118
"E6",89,"E6-89",56.78,26.5858823529412
"E6",90,"E6-90",35.8,5.60588235294118
"E6",91,"E6-91",29.34,0
"E6",92,"E6-92",35.18,4.98588235294118
"E6",93,"E6-93",35.12,4.92588235294118
"E6",94,"E6-94",29.95,0
"E6",95,"E6-95",44.02,13.8258823529412
"E6",96,"E6-96",37.12,6.92588235294118
"E6",97,"E6-97",30.45,0.255882352941178
"E6",98,"E6-98",58.9,28.7058823529412
"E6",99,"E6-99",90.81,60.6158823529412
"E6",100,"E6-100",77.8,47.6058823529412
"E6",101,"E6-101",49.7,19.5058823529412
"E6",102,"E6-102",32.26,2.06588235294118
"E6",103,"E6-103",30.12,0
"E6",104,"E6-104",36.58,6.38588235294118
"E6",105,"E6-105",41.81,11.6158823529412
"E6",106,"E6-106",37.2,7.00588235294118
"E6",107,"E6-107",31.94,1.74588235294118
"E6",108,"E6-108",48.54,18.3458823529412
"E6",109,"E6-109",36.62,6.42588235294118
"E6",110,"E6-110",32.02,1.82588235294118
"E6",111,"E6-111",33.86,3.66588235294118
"E6",112,"E6-112",34.7,4.50588235294118
"E6",113,"E6-113",35.83,5.63588235294118
"E6",114,"E6-114",32.62,2.42588235294118
"E6",115,"E6-115",35.97,5.77588235294118
"E6",116,"E6-116",35.37,5.17588235294118
"E6",117,"E6-117",30.78,0.58588235294118
"E6",118,"E6-118",30.39,0.19588235294118
"E6",119,"E6-119",34.68,4.48588235294118
"E6",120,"E6-120",35.46,5.26588235294118
"E6",121,"E6-121",34,3.80588235294118
"E6",122,"E6-122",31.56,1.36588235294118
"E6",123,"E6-123",34.43,4.23588235294118
"E6",124,"E6-124",33.48,3.28588235294118
"E6",125,"E6-125",33.1,2.90588235294118
"E6",126,"E6-126",29.14,0
"E6",127,"E6-127",28.97,0
"E6",128,"E6-128",36.54,6.34588235294118
"E6",129,"E6-129",30.85,0.65588235294118
"E6",130,"E6-130",44.46,14.2658823529412
"E6",131,"E6-131",36.2,6.00588235294118
"E6",132,"E6-132",36.1,5.90588235294118
"E6",133,"E6-133",35.81,5.61588235294118
"E6",134,"E6-134",29.17,0
"E6",135,"E6-135",32.85,2.65588235294118
"E6",136,"E6-136",38.31,8.11588235294118
"E6",137,"E6-137",31.38,1.18588235294118
"E6",138,"E6-138",36.36,6.16588235294118
"E6",139,"E6-139",29.44,0
"E6",140,"E6-140",36.32,6.12588235294118
"E6",141,"E6-141",37.77,7.57588235294118
"E6",142,"E6-142",33.92,3.72588235294118
"E6",143,"E6-143",54.62,24.4258823529412
"E6",144,"E6-144",33.18,2.98588235294118
"E6",145,"E6-145",29.6,0
"E6",146,"E6-146",30.57,0.375882352941179
"E6",147,"E6-147",34.83,4.63588235294118
"E6",148,"E6-148",37.53,7.33588235294118
"E6",149,"E6-149",33.45,3.25588235294118
"E6",150,"E6-150",31.41,1.21588235294118
"E6",151,"E6-151",32.39,2.19588235294118
"E6",152,"E6-152",34.16,3.96588235294118
"E6",153,"E6-153",41.04,10.8458823529412
"E6",154,"E6-154",31.14,0.94588235294118
"E6",155,"E6-155",65.04,34.8458823529412
"E6",156,"E6-156",32.51,2.31588235294118
"E6",157,"E6-157",40.78,10.5858823529412
"E6",158,"E6-158",30.89,0.69588235294118
"E6",159,"E6-159",31.23,1.03588235294118
"E6",160,"E6-160",41.65,11.4558823529412
"E6",161,"E6-161",34.75,4.55588235294118
"E6",162,"E6-162",34.94,4.74588235294118
"E6",163,"E6-163",43.33,13.1358823529412
"E6",164,"E6-164",32.93,2.73588235294118
"E6",165,"E6-165",34.36,4.16588235294118
"E6",166,"E6-166",32.92,2.72588235294118
"E6",167,"E6-167",32.86,2.66588235294118
"E6",168,"E6-168",32.86,2.66588235294118
"E6",169,"E6-169",34.24,4.04588235294118
"E6",170,"E6-170",30.19,0
"E6",171,"E6-171",38.64,8.44588235294118
"E6",172,"E6-172",54.63,24.4358823529412
"E6",173,"E6-173",48.24,18.0458823529412
"E6",174,"E6-174",31.32,1.12588235294118
"E6",175,"E6-175",35.69,5.49588235294118
"E6",176,"E6-176",30.05,0
"E6",177,"E6-177",31.9,1.70588235294118
"E6",178,"E6-178",38.46,8.26588235294118
"E6",179,"E6-179",31.11,0.915882352941178
"E6",180,"E6-180",31.03,0.83588235294118
"E6",181,"E6-181",36.81,6.61588235294118
"E6",182,"E6-182",34.85,4.65588235294118
"E6",183,"E6-183",35.03,4.83588235294118
"E6",184,"E6-184",32.74,2.54588235294118
"E6",185,"E6-185",30.35,0.15588235294118
"E6",186,"E6-186",34.46,4.26588235294118
"E6",187,"E6-187",30.14,0
"E6",188,"E6-188",43.1,12.9058823529412
"E6",189,"E6-189",32.42,2.22588235294118
"E6",190,"E6-190",36.36,6.16588235294118
"E6",191,"E6-191",30.96,0.76588235294118
"E6",192,"E6-192",36.3,6.10588235294118
"E6",193,"E6-193",30.73,0.535882352941179
"E6",194,"E6-194",33.57,3.37588235294118
"E6",195,"E6-195",33.45,3.25588235294118
"E6",196,"E6-196",32.76,2.56588235294118
"E6",197,"E6-197",37.38,7.18588235294118
"E6",198,"E6-198",42.05,11.8558823529412
"E6",199,"E6-199",32.06,1.86588235294118
"E6",200,"E6-200",32.91,2.71588235294118
"E9",1,"E9-1",30.32,0.125882352941179
"E9",2,"E9-2",33.33,3.13588235294118
"E9",3,"E9-3",31.27,1.07588235294118
"E9",4,"E9-4",30.4,0.205882352941178
"E9",5,"E9-5",NA,0
"E9",6,"E9-6",NA,0
"E9",7,"E9-7",NA,0
"E9",8,"E9-8",31.16,0.965882352941179
"E9",9,"E9-9",30.36,0.165882352941178
"E9",10,"E9-10",NA,0
"E9",11,"E9-11",NA,0
"E9",12,"E9-12",NA,0
"E9",13,"E9-13",31,0.805882352941179
"E9",14,"E9-14",30.78,0.58588235294118
"E9",15,"E9-15",NA,0
"E9",16,"E9-16",36.08,5.88588235294118
"E9",17,"E9-17",34.09,3.89588235294118
"E9",18,"E9-18",NA,0
"E9",19,"E9-19",NA,0
"E9",20,"E9-20",30.53,0.33588235294118
"E9",21,"E9-21",NA,0
"E9",22,"E9-22",NA,0
"E9",23,"E9-23",31.96,1.76588235294118
"E9",24,"E9-24",NA,0
"E9",25,"E9-25",NA,0
"E9",26,"E9-26",NA,0
"E9",27,"E9-27",NA,0
"E9",28,"E9-28",NA,0
"E9",29,"E9-29",NA,0
"E9",30,"E9-30",NA,0
"E9",31,"E9-31",NA,0
"E9",32,"E9-32",NA,0
"E9",33,"E9-33",NA,0
"E9",34,"E9-34",NA,0
"E9",35,"E9-35",NA,0
"E9",36,"E9-36",NA,0
"E9",37,"E9-37",NA,0
"E9",38,"E9-38",NA,0
"E9",39,"E9-39",NA,0
"E9",40,"E9-40",NA,0
"E9",41,"E9-41",NA,0
"E9",42,"E9-42",NA,0
"E9",43,"E9-43",NA,0
"E9",44,"E9-44",NA,0
"E9",45,"E9-45",NA,0
"E9",46,"E9-46",NA,0
"E9",47,"E9-47",NA,0
"E9",48,"E9-48",NA,0
"E9",49,"E9-49",NA,0
"E9",50,"E9-50",NA,0
"E9",51,"E9-51",NA,0
"E9",52,"E9-52",NA,0
"E9",53,"E9-53",NA,0
"E9",54,"E9-54",NA,0
"E9",55,"E9-55",NA,0
"E9",56,"E9-56",NA,0
"E9",57,"E9-57",NA,0
"E9",58,"E9-58",NA,0
"E9",59,"E9-59",NA,0
"E9",60,"E9-60",NA,0
"E9",61,"E9-61",NA,0
"E9",62,"E9-62",NA,0
"E9",63,"E9-63",NA,0
"E9",64,"E9-64",NA,0
"E9",65,"E9-65",NA,0
"E9",66,"E9-66",NA,0
"E9",67,"E9-67",NA,0
"E9",68,"E9-68",NA,0
"E9",69,"E9-69",NA,0
"E9",70,"E9-70",NA,0
"E9",71,"E9-71",NA,0
"E9",72,"E9-72",NA,0
"E9",73,"E9-73",NA,0
"E9",74,"E9-74",NA,0
"E9",75,"E9-75",NA,0
"E9",76,"E9-76",NA,0
"E9",77,"E9-77",NA,0
"E9",78,"E9-78",NA,0
"E9",79,"E9-79",NA,0
"E9",80,"E9-80",NA,0
"E9",81,"E9-81",NA,0
"E9",82,"E9-82",NA,0
"E9",83,"E9-83",NA,0
"E9",84,"E9-84",NA,0
"E9",85,"E9-85",NA,0
"E9",86,"E9-86",NA,0
"E9",87,"E9-87",NA,0
"E9",88,"E9-88",NA,0
"E9",89,"E9-89",NA,0
"E9",90,"E9-90",NA,0
"E9",91,"E9-91",NA,0
"E9",92,"E9-92",NA,0
"E9",93,"E9-93",NA,0
"E9",94,"E9-94",NA,0
"E9",95,"E9-95",NA,0
"E9",96,"E9-96",NA,0
"E9",97,"E9-97",NA,0
"E9",98,"E9-98",NA,0
"E9",99,"E9-99",NA,0
"E9",100,"E9-100",NA,0
"E9",101,"E9-101",NA,0
"E9",102,"E9-102",NA,0
"E9",103,"E9-103",NA,0
"E9",104,"E9-104",NA,0
"E9",105,"E9-105",NA,0
"E9",106,"E9-106",NA,0
"E9",107,"E9-107",NA,0
"E9",108,"E9-108",NA,0
"E9",109,"E9-109",NA,0
"E9",110,"E9-110",NA,0
"E9",111,"E9-111",NA,0
"E9",112,"E9-112",NA,0
"E9",113,"E9-113",NA,0
"E9",114,"E9-114",NA,0
"E9",115,"E9-115",NA,0
"E9",116,"E9-116",NA,0
"E9",117,"E9-117",NA,0
"E9",118,"E9-118",NA,0
"E9",119,"E9-119",NA,0
"E9",120,"E9-120",NA,0
"E9",121,"E9-121",NA,0
"E9",122,"E9-122",NA,0
"E9",123,"E9-123",NA,0
"E9",124,"E9-124",NA,0
"E9",125,"E9-125",NA,0
"E9",126,"E9-126",NA,0
"E9",127,"E9-127",NA,0
"E9",128,"E9-128",NA,0
"E9",129,"E9-129",NA,0
"E9",130,"E9-130",NA,0
"E9",131,"E9-131",NA,0
"E9",132,"E9-132",NA,0
"E9",133,"E9-133",NA,0
"E9",134,"E9-134",NA,0
"E9",135,"E9-135",NA,0
"E9",136,"E9-136",NA,0
"E9",137,"E9-137",NA,0
"E9",138,"E9-138",NA,0
"E9",139,"E9-139",NA,0
"E9",140,"E9-140",NA,0
"E9",141,"E9-141",NA,0
"E9",142,"E9-142",NA,0
"E9",143,"E9-143",NA,0
"E9",144,"E9-144",NA,0
"E9",145,"E9-145",NA,0
"E9",146,"E9-146",NA,0
"E9",147,"E9-147",NA,0
"E9",148,"E9-148",NA,0
"E9",149,"E9-149",NA,0
"E9",150,"E9-150",NA,0
"E9",151,"E9-151",NA,0
"E9",152,"E9-152",NA,0
"E9",153,"E9-153",NA,0
"E9",154,"E9-154",NA,0
"E9",155,"E9-155",NA,0
"E9",156,"E9-156",NA,0
"E9",157,"E9-157",NA,0
"E9",158,"E9-158",NA,0
"E9",159,"E9-159",NA,0
"E9",160,"E9-160",NA,0
"E9",161,"E9-161",NA,0
"E9",162,"E9-162",NA,0
"E9",163,"E9-163",NA,0
"E9",164,"E9-164",NA,0
"E9",165,"E9-165",NA,0
"E9",166,"E9-166",NA,0
"E9",167,"E9-167",NA,0
"E9",168,"E9-168",NA,0
"E9",169,"E9-169",NA,0
"E9",170,"E9-170",NA,0
"E9",171,"E9-171",NA,0
"E9",172,"E9-172",NA,0
"E9",173,"E9-173",NA,0
"E9",174,"E9-174",NA,0
"E9",175,"E9-175",30.45,0.255882352941178
"E9",176,"E9-176",NA,0
"E9",177,"E9-177",30.62,0.42588235294118
"E9",178,"E9-178",NA,0
"E9",179,"E9-179",NA,0
"E9",180,"E9-180",30.51,0.31588235294118
"E9",181,"E9-181",NA,0
"E9",182,"E9-182",NA,0
"E9",183,"E9-183",33.29,3.09588235294118
"E9",184,"E9-184",30.71,0.51588235294118
"E9",185,"E9-185",31.4,1.20588235294118
"E9",186,"E9-186",30.05,0
"E9",187,"E9-187",NA,0
"E9",188,"E9-188",NA,0
"E9",189,"E9-189",NA,0
"E9",190,"E9-190",NA,0
"E9",191,"E9-191",30.59,0.395882352941179
"E9",192,"E9-192",NA,0
"E9",193,"E9-193",NA,0
"E9",194,"E9-194",NA,0
"E9",195,"E9-195",NA,0
"E9",196,"E9-196",NA,0
"E9",197,"E9-197",NA,0
"E9",198,"E9-198",NA,0
"E9",199,"E9-199",30.51,0.31588235294118
"E9",200,"E9-200",NA,0
"E9",201,"E9-201",32.77,2.57588235294118
"E9",202,"E9-202",NA,0
"E10",1,"E10-1",35.57,5.37588235294118
"E10",2,"E10-2",41.82,11.6258823529412
"E10",3,"E10-3",54.02,23.8258823529412
"E10",4,"E10-4",29.97,0
"E10",5,"E10-5",32.63,2.43588235294118
"E10",6,"E10-6",36.03,5.83588235294118
"E10",7,"E10-7",31.16,0.965882352941179
"E10",8,"E10-8",36.75,6.55588235294118
"E10",9,"E10-9",33.17,2.97588235294118
"E10",10,"E10-10",33.96,3.76588235294118
"E10",11,"E10-11",40.82,10.6258823529412
"E10",12,"E10-12",31,0.805882352941179
"E10",13,"E10-13",41.74,11.5458823529412
"E10",14,"E10-14",32.32,2.12588235294118
"E10",15,"E10-15",38.22,8.02588235294118
"E10",16,"E10-16",38.91,8.71588235294118
"E10",17,"E10-17",33.12,2.92588235294118
"E10",18,"E10-18",33.38,3.18588235294118
"E10",19,"E10-19",39.61,9.41588235294118
"E10",20,"E10-20",31.76,1.56588235294118
"E10",21,"E10-21",31.46,1.26588235294118
"E10",22,"E10-22",34.02,3.82588235294118
"E10",23,"E10-23",31.91,1.71588235294118
"E10",24,"E10-24",30.43,0.235882352941179
"E10",25,"E10-25",33.05,2.85588235294118
"E10",26,"E10-26",31.15,0.955882352941178
"E10",27,"E10-27",31.39,1.19588235294118
"E10",28,"E10-28",31.98,1.78588235294118
"E10",29,"E10-29",33.27,3.07588235294118
"E10",30,"E10-30",31.48,1.28588235294118
"E10",31,"E10-31",31.54,1.34588235294118
"E10",32,"E10-32",30.43,0.235882352941179
"E10",33,"E10-33",39.99,9.79588235294118
"E10",34,"E10-34",33.07,2.87588235294118
"E10",35,"E10-35",46.63,16.4358823529412
"E10",36,"E10-36",30.94,0.74588235294118
"E10",37,"E10-37",32.52,2.32588235294118
"E10",38,"E10-38",33.88,3.68588235294118
"E10",39,"E10-39",31.2,1.00588235294118
"E10",40,"E10-40",31.04,0.845882352941178
"E10",41,"E10-41",37.26,7.06588235294118
"E10",42,"E10-42",31.59,1.39588235294118
"E10",43,"E10-43",31.62,1.42588235294118
"E10",44,"E10-44",31.42,1.22588235294118
"E10",45,"E10-45",32.51,2.31588235294118
"E10",46,"E10-46",33.56,3.36588235294118
"E10",47,"E10-47",29.6,0
"E10",48,"E10-48",40.82,10.6258823529412
"E10",49,"E10-49",32.62,2.42588235294118
"E10",50,"E10-50",32.82,2.62588235294118
"E10",51,"E10-51",35.59,5.39588235294118
"E10",52,"E10-52",31.11,0.915882352941178
"E10",53,"E10-53",32.35,2.15588235294118
"E10",54,"E10-54",32.07,1.87588235294118
"E10",55,"E10-55",32.49,2.29588235294118
"E10",56,"E10-56",36.47,6.27588235294118
"E10",57,"E10-57",31.77,1.57588235294118
"E10",58,"E10-58",34.22,4.02588235294118
"E10",59,"E10-59",30.11,0
"E10",60,"E10-60",36.05,5.85588235294118
"E10",61,"E10-61",32.91,2.71588235294118
"E10",62,"E10-62",33.28,3.08588235294118
"E10",63,"E10-63",42.08,11.8858823529412
"E10",64,"E10-64",36.66,6.46588235294118
"E10",65,"E10-65",33.36,3.16588235294118
"E10",66,"E10-66",30.07,0
"E10",67,"E10-67",43.28,13.0858823529412
"E10",68,"E10-68",32.86,2.66588235294118
"E10",69,"E10-69",30.27,0.0758823529411785
"E10",70,"E10-70",33.19,2.99588235294118
"E10",71,"E10-71",36.06,5.86588235294118
"E10",72,"E10-72",30.07,0
"E10",73,"E10-73",46.68,16.4858823529412
"E10",74,"E10-74",35.13,4.93588235294118
"E10",75,"E10-75",37.31,7.11588235294118
"E10",76,"E10-76",35.17,4.97588235294118
"E10",77,"E10-77",30.05,0
"E10",78,"E10-78",39.73,9.53588235294118
"E10",79,"E10-79",32.75,2.55588235294118
"E10",80,"E10-80",30.25,0.0558823529411789
"E10",81,"E10-81",32.22,2.02588235294118
"E10",82,"E10-82",30.23,0.0358823529411794
"E10",83,"E10-83",34.39,4.19588235294118
"E10",84,"E10-84",29.56,0
"E10",85,"E10-85",32.85,2.65588235294118
"E10",86,"E10-86",30.07,0
"E10",87,"E10-87",30.07,0
"E10",88,"E10-88",31.84,1.64588235294118
"E10",89,"E10-89",32.63,2.43588235294118
"E10",90,"E10-90",34.73,4.53588235294118
"E10",91,"E10-91",50.79,20.5958823529412
"E10",92,"E10-92",34.83,4.63588235294118
"E10",93,"E10-93",35.41,5.21588235294118
"E10",94,"E10-94",39.17,8.97588235294118
"E10",95,"E10-95",33.22,3.02588235294118
"E10",96,"E10-96",45.34,15.1458823529412
"E10",97,"E10-97",35.9,5.70588235294118
"E10",98,"E10-98",46.74,16.5458823529412
"E10",99,"E10-99",34.55,4.35588235294118
"E10",100,"E10-100",30.91,0.715882352941179
"E10",101,"E10-101",49.73,19.5358823529412
"E10",102,"E10-102",29.64,0
"E10",103,"E10-103",45.59,15.3958823529412
"E10",104,"E10-104",41.27,11.0758823529412
"E10",105,"E10-105",41.99,11.7958823529412
"E10",106,"E10-106",31.78,1.58588235294118
"E10",107,"E10-107",30.93,0.735882352941179
"E10",108,"E10-108",43.27,13.0758823529412
"E10",109,"E10-109",30.98,0.785882352941179
"E10",110,"E10-110",33.2,3.00588235294118
"E10",111,"E10-111",33.43,3.23588235294118
"E10",112,"E10-112",37.16,6.96588235294118
"E10",113,"E10-113",35.96,5.76588235294118
"E10",114,"E10-114",35.32,5.12588235294118
"E10",115,"E10-115",34.01,3.81588235294118
"E10",116,"E10-116",41.69,11.4958823529412
"E10",117,"E10-117",33.87,3.67588235294118
"E10",118,"E10-118",35.28,5.08588235294118
"E10",119,"E10-119",35.33,5.13588235294118
"E10",120,"E10-120",29.64,0
"E10",121,"E10-121",37.5,7.30588235294118
"E10",122,"E10-122",33.88,3.68588235294118
"E10",123,"E10-123",61.18,30.9858823529412
"E10",124,"E10-124",60.8,30.6058823529412
"E10",125,"E10-125",50.9,20.7058823529412
"E10",126,"E10-126",39.37,9.17588235294118
"E10",127,"E10-127",31.32,1.12588235294118
"E10",128,"E10-128",30.97,0.775882352941178
"E10",129,"E10-129",30.47,0.275882352941178
"E10",130,"E10-130",34.69,4.49588235294118
"E10",131,"E10-131",32.02,1.82588235294118
"E10",132,"E10-132",37.47,7.27588235294118
"E10",133,"E10-133",65.08,34.8858823529412
"E10",134,"E10-134",32.9,2.70588235294118
"E10",135,"E10-135",39.62,9.42588235294118
"E10",136,"E10-136",33.64,3.44588235294118
"E10",137,"E10-137",38.04,7.84588235294118
"E10",138,"E10-138",49.63,19.4358823529412
"E10",139,"E10-139",47.44,17.2458823529412
"E10",140,"E10-140",30.71,0.51588235294118
"E10",141,"E10-141",34.85,4.65588235294118
"E10",142,"E10-142",38.69,8.49588235294118
"E10",143,"E10-143",33.09,2.89588235294118
"E10",144,"E10-144",29.64,0
"E10",145,"E10-145",37.9,7.70588235294118
"E10",146,"E10-146",34.67,4.47588235294118
"E10",147,"E10-147",37.15,6.95588235294118
"E10",148,"E10-148",33.44,3.24588235294118
"E10",149,"E10-149",31.26,1.06588235294118
"E10",150,"E10-150",30.7,0.505882352941178
"E10",151,"E10-151",30.28,0.0858823529411801
"E10",152,"E10-152",31.93,1.73588235294118
"E10",153,"E10-153",67.67,37.4758823529412
"E10",154,"E10-154",33.48,3.28588235294118
"E10",155,"E10-155",38.67,8.47588235294118
"E10",156,"E10-156",34.84,4.64588235294118
"E10",157,"E10-157",39.9,9.70588235294118
"E10",158,"E10-158",37.41,7.21588235294118
"E10",159,"E10-159",30.06,0
"E10",160,"E10-160",30.22,0.0258823529411778
"E10",161,"E10-161",48.83,18.6358823529412
"E10",162,"E10-162",42.81,12.6158823529412
"E10",163,"E10-163",35.92,5.72588235294118
"E10",164,"E10-164",31.72,1.52588235294118
"E10",165,"E10-165",30.36,0.165882352941178
"E10",166,"E10-166",34.01,3.81588235294118
"E10",167,"E10-167",31.45,1.25588235294118
"E10",168,"E10-168",29.15,0
"E10",169,"E10-169",30.61,0.415882352941178
"E10",170,"E10-170",30.43,0.235882352941179
"E10",171,"E10-171",29.92,0
"E10",172,"E10-172",29.45,0
"E10",173,"E10-173",57.47,27.2758823529412
"E10",174,"E10-174",32.13,1.93588235294118
"E10",175,"E10-175",40.93,10.7358823529412
"E10",176,"E10-176",31.13,0.935882352941178
"E10",177,"E10-177",35.06,4.86588235294118
"E10",178,"E10-178",31.26,1.06588235294118
"E10",179,"E10-179",34.06,3.86588235294118
"E10",180,"E10-180",35.24,5.04588235294118
"E10",181,"E10-181",45.39,15.1958823529412
"E10",182,"E10-182",29.45,0
"E10",183,"E10-183",36.32,6.12588235294118
"E10",184,"E10-184",34.14,3.94588235294118
"E10",185,"E10-185",34.86,4.66588235294118
"E10",186,"E10-186",33.86,3.66588235294118
"E10",187,"E10-187",35.55,5.35588235294118
"E10",188,"E10-188",31.2,1.00588235294118
"E10",189,"E10-189",32.86,2.66588235294118
"E10",190,"E10-190",33.12,2.92588235294118
"E10",191,"E10-191",32.34,2.14588235294118
"E10",192,"E10-192",35.55,5.35588235294118
"E10",193,"E10-193",46.8,16.6058823529412
"E10",194,"E10-194",36.28,6.08588235294118
"E10",195,"E10-195",37.79,7.59588235294118
"E10",196,"E10-196",30.71,0.51588235294118
"E10",197,"E10-197",41.32,11.1258823529412
"E10",198,"E10-198",40.63,10.4358823529412
"E10",199,"E10-199",31.11,0.915882352941178
"E10",200,"E10-200",30.89,0.69588235294118
"E10",201,"E10-201",48.74,18.5458823529412
