Plot,Individual,Date,Measurer,Num_primary_stems,Num_stems_dmg,Apical_stem_dmg
M9,82,23/8/2018,jamie,missing,,
M9,83,23/8/2018,jamie,6,0,n
M9,84,23/8/2018,jamie,6,0,n
M9,85,23/8/2018,jamie,4,0,n
M9,86,23/8/2018,jamie,9,2,n
M9,87,23/8/2018,jamie,5,2,n
M9,88,23/8/2018,jamie,7,1,n
M9,89,23/8/2018,jamie,6,0,n
M9,90,23/8/2018,jamie,5,0,n
M9,91,23/8/2018,jamie,5,2,y
M9,92,23/8/2018,jamie,4,0,n
M9,93,23/8/2018,jamie,4,0,n
M9,94,23/8/2018,jamie,4,1,y
M9,95,23/8/2018,jamie,5,1,n
M9,96,23/8/2018,jamie,5,2,n
M9,97,23/8/2018,jamie,4,2,y
M9,98,23/8/2018,jamie,6,3,n
M9,99,23/8/2018,jamie,7,2,n
M9,100,23/8/2018,jamie,5,1,y
M10,1,23/8/2018,jamie,4,0,n
M10,2,23/8/2018,jamie,7,0,n
M10,3,23/8/2018,jamie,10,0,n
M10,4,23/8/2018,jamie,5,0,n
M10,5,23/8/2018,jamie,5,0,n
M10,6,23/8/2018,jamie,7,1,n
M10,7,23/8/2018,jamie,5,0,n
M10,8,23/8/2018,jamie,3,0,n
M10,9,23/8/2018,jamie,8,1,y
M10,10,23/8/2018,jamie,6,0,n
M10,11,23/8/2018,jamie,4,0,n
M10,12,23/8/2018,jamie,4,0,n
M10,13,23/8/2018,jamie,7,0,n
M10,14,23/8/2018,jamie,5,2,n
M10,15,23/8/2018,jamie,6,0,n
M10,16,23/8/2018,jamie,7,1,n
M10,17,23/8/2018,jamie,5,0,n
M10,18,23/8/2018,jamie,5,1,n
M10,19,23/8/2018,jamie,3,0,n
M10,20,23/8/2018,jamie,5,1,n
M10,21,23/8/2018,jamie,6,1,n
M10,22,23/8/2018,jamie,2,0,n
M10,23,23/8/2018,jamie,5,2,y
M10,24,23/8/2018,jamie,3,0,n
M10,25,23/8/2018,jamie,7,0,n
M10,26,23/8/2018,jamie,5,2,n
M10,27,23/8/2018,jamie,4,0,n
M10,28,23/8/2018,jamie,8,0,n
M10,29,23/8/2018,jamie,9,0,n
M10,30,23/8/2018,jamie,6,1,n
M10,31,23/8/2018,jamie,6,0,n
M10,32,23/8/2018,jamie,6,0,n
M10,33,23/8/2018,jamie,5,1,y
M10,34,23/8/2018,jamie,8,0,n
M10,35,23/8/2018,jamie,4,0,n
M10,36,23/8/2018,jamie,5,2,n
M10,37,23/8/2018,jamie,7,0,n
M10,38,23/8/2018,jamie,4,1,y
M10,39,23/8/2018,jamie,5,1,n
M10,40,23/8/2018,jamie,4,1,y
M10,41,23/8/2018,jamie,6,1,n
M10,42,23/8/2018,jamie,9,0,n
M10,43,23/8/2018,jamie,6,0,n
M10,44,23/8/2018,jamie,1,0,n
M10,45,23/8/2018,jamie,6,1,y
M10,46,23/8/2018,jamie,7,0,n
M10,47,23/8/2018,jamie,6,2,y
M10,48,23/8/2018,jamie,6,0,n
M10,49,23/8/2018,jamie,4,0,n
M10,50,23/8/2018,jamie,11,1,n
M10,51,23/8/2018,jamie,5,0,n
M10,52,23/8/2018,jamie,6,0,n
M10,53,23/8/2018,jamie,9,0,n
M10,54,23/8/2018,jamie,6,2,n
M10,55,23/8/2018,jamie,5,0,n
M10,56,23/8/2018,jamie,8,2,n
M10,57,23/8/2018,jamie,12,1,n
M10,58,23/8/2018,jamie,5,0,n
M10,59,23/8/2018,jamie,4,1,n
M10,60,23/8/2018,jamie,7,0,n
M10,61,23/8/2018,jamie,7,0,n
M10,62,23/8/2018,jamie,5,0,n
M10,63,23/8/2018,jamie,2,0,n
M10,64,23/8/2018,jamie,6,1,n
M10,65,23/8/2018,jamie,missing,,
M10,66,23/8/2018,jamie,9,1,n
M10,67,23/8/2018,jamie,4,0,n
M10,68,23/8/2018,jamie,8,0,n
M10,69,23/8/2018,jamie,10,0,n
M10,70,23/8/2018,jamie,4,0,n
M10,71,23/8/2018,jamie,6,1,n
M10,72,23/8/2018,jamie,8,1,n
M10,73,23/8/2018,jamie,4,0,n
M10,74,23/8/2018,jamie,6,0,n
M10,75,23/8/2018,jamie,5,0,n
M10,76,23/8/2018,jamie,10,0,n
M10,77,23/8/2018,jamie,6,0,n
M10,78,23/8/2018,jamie,8,1,n
M10,79,23/8/2018,jamie,8,0,n
M10,80,23/8/2018,jamie,6,0,n
M10,81,23/8/2018,jamie,13,1,n
M10,82,23/8/2018,jamie,5,0,n
M10,83,23/8/2018,jamie,8,0,n
M10,84,23/8/2018,jamie,8,0,n
M10,85,23/8/2018,jamie,7,2,n
M10,86,23/8/2018,jamie,10,0,n
M10,87,23/8/2018,jamie,3,1,n
M10,88,23/8/2018,jamie,9,0,n
M10,89,23/8/2018,jamie,8,0,n
M10,90,23/8/2018,jamie,5,0,n
M10,91,23/8/2018,jamie,11,1,n
M10,92,23/8/2018,jamie,4,0,n
M10,93,23/8/2018,jamie,6,0,n
M10,94,23/8/2018,jamie,missing,,
M10,95,23/8/2018,jamie,5,0,n
M10,96,23/8/2018,jamie,6,2,n
M10,97,23/8/2018,jamie,8,0,n
M10,98,23/8/2018,jamie,10,2,n
M10,99,23/8/2018,jamie,14,3,n
M10,100,23/8/2018,jamie,6,2,n
M3,1,23/8/2018,jamie,5,2,n
M3,2,23/8/2018,jamie,9,1,n
M3,3,23/8/2018,jamie,5,0,n
M3,4,23/8/2018,jamie,8,1,n
M3,5,23/8/2018,jamie,4,2,y
M3,6,23/8/2018,jamie,11,3,n
M3,7,23/8/2018,jamie,3,1,n
M3,8,23/8/2018,jamie,missing,,
M3,9,23/8/2018,jamie,7,0,n
M3,10,23/8/2018,jamie,7,4,n
M3,11,23/8/2018,jamie,9,0,n
M3,12,23/8/2018,jamie,6,1,n
M3,13,23/8/2018,jamie,7,3,n
M3,14,23/8/2018,jamie,8,0,n
M3,15,23/8/2018,jamie,missing,,
M3,16,23/8/2018,jamie,5,1,n
M3,17,23/8/2018,jamie,7,1,n
M3,18,23/8/2018,jamie,9,1,n
M3,19,23/8/2018,jamie,4,0,n
M3,20,23/8/2018,jamie,8,1,n
M3,21,23/8/2018,jamie,7,0,n
M3,22,23/8/2018,jamie,3,3,y
M3,23,23/8/2018,jamie,missing,,
M3,24,23/8/2018,jamie,5,0,n
M3,25,23/8/2018,jamie,12,3,n
M3,26,23/8/2018,jamie,11,8,n
M3,27,23/8/2018,jamie,6,1,n
M3,28,23/8/2018,jamie,9,7,n
M3,29,23/8/2018,jamie,missing,,
M3,30,23/8/2018,jamie,5,2,n
M3,31,23/8/2018,jamie,3,3,y
M3,32,23/8/2018,jamie,7,3,n
M3,33,23/8/2018,jamie,3,0,n
M3,34,23/8/2018,jamie,6,3,y
M3,35,23/8/2018,jamie,3,2,y
M3,36,23/8/2018,jamie,missing,,
M3,37,23/8/2018,jamie,3,2,y
M3,38,23/8/2018,jamie,4,3,n
M3,39,23/8/2018,jamie,6,3,y
M3,40,23/8/2018,jamie,4,1,n
M3,41,23/8/2018,jamie,3,2,n
M3,42,23/8/2018,jamie,5,1,n
M3,43,23/8/2018,jamie,3,3,y
M3,44,23/8/2018,jamie,3,2,y
M3,45,23/8/2018,jamie,5,2,y
M3,46,23/8/2018,jamie,7,3,y
M3,47,23/8/2018,jamie,4,3,y
M3,48,23/8/2018,jamie,11,2,n
M3,49,23/8/2018,jamie,4,1,n
M3,50,23/8/2018,jamie,4,2,y
M3,51,23/8/2018,jamie,2,0,n
M3,52,23/8/2018,jamie,missing,,
M3,53,23/8/2018,jamie,missing,,
M3,54,23/8/2018,jamie,5,2,n
M3,55,23/8/2018,jamie,4,1,n
M3,56,23/8/2018,jamie,4,2,y
M3,57,23/8/2018,jamie,3,1,y
M3,58,23/8/2018,jamie,9,4,n
M3,59,23/8/2018,jamie,9,2,n
M3,60,23/8/2018,jamie,6,2,n
M3,61,23/8/2018,jamie,5,2,y
M3,62,23/8/2018,jamie,5,2,n
M3,63,23/8/2018,jamie,missing,,
M3,64,23/8/2018,jamie,8,1,n
M3,65,23/8/2018,jamie,5,1,n
M3,66,23/8/2018,jamie,2,1,n
M3,67,23/8/2018,jamie,6,2,n
M3,68,23/8/2018,jamie,missing,,
M3,69,23/8/2018,jamie,5,2,n
M3,70,23/8/2018,jamie,10,7,y
M3,71,23/8/2018,jamie,5,5,y
M3,72,23/8/2018,jamie,8,3,n
M3,73,23/8/2018,jamie,missing,,
M3,74,23/8/2018,jamie,12,5,y
M3,75,23/8/2018,jamie,4,1,n
M3,76,23/8/2018,jamie,11,1,n
M3,77,23/8/2018,jamie,8,6,n
M3,78,23/8/2018,jamie,11,3,y
M3,79,23/8/2018,jamie,11,3,n
M3,80,23/8/2018,jamie,14,6,y
M3,81,23/8/2018,jamie,3,2,n
M3,82,23/8/2018,jamie,missing,,
M3,83,23/8/2018,jamie,7,2,y
M3,84,23/8/2018,jamie,4,1,n
M3,85,23/8/2018,jamie,6,0,n
M3,86,23/8/2018,jamie,3,1,n
M3,87,23/8/2018,jamie,7,2,n
M3,88,23/8/2018,jamie,8,5,y
M3,89,23/8/2018,jamie,3,1,n
M3,90,23/8/2018,jamie,5,2,n
M3,91,23/8/2018,jamie,5,2,n
M3,92,23/8/2018,jamie,4,3,y
M3,93,23/8/2018,jamie,4,1,n
M3,94,23/8/2018,jamie,2,2,y
M3,95,23/8/2018,jamie,8,3,y
M3,96,23/8/2018,jamie,6,3,n
M3,97,23/8/2018,jamie,8,1,n
M3,98,23/8/2018,jamie,8,5,y
M3,99,23/8/2018,jamie,3,3,y
M3,100,23/8/2018,jamie,4,3,y
M4,1,23/8/2018,jamie,missing,,
M4,2,23/8/2018,jamie,6,1,n
M4,3,23/8/2018,jamie,missing,,
M4,4,23/8/2018,jamie,5,2,y
M4,5,23/8/2018,jamie,7,0,n
M4,6,23/8/2018,jamie,4,0,n
M4,7,23/8/2018,jamie,5,1,n
M4,8,23/8/2018,jamie,missing,,
M4,9,23/8/2018,jamie,3,0,n
M4,10,23/8/2018,jamie,6,23,n
M4,11,23/8/2018,jamie,missing,,
M4,12,23/8/2018,jamie,9,0,n
M4,13,23/8/2018,jamie,missing,,
M4,14,23/8/2018,jamie,8,0,n
M4,15,23/8/2018,jamie,7,3,n
M4,16,23/8/2018,jamie,4,0,n
M4,17,23/8/2018,jamie,7,0,n
M4,18,23/8/2018,jamie,12,2,n
M4,19,23/8/2018,jamie,5,0,n
M4,20,23/8/2018,jamie,7,0,n
M4,21,23/8/2018,jamie,6,0,n
M4,22,23/8/2018,jamie,8,1,y
M4,23,23/8/2018,jamie,15,3,n
M4,24,23/8/2018,jamie,5,0,n
M4,25,23/8/2018,jamie,missing,,
M4,26,23/8/2018,jamie,6,1,n
M4,27,23/8/2018,jamie,4,1,n
M4,28,23/8/2018,jamie,13,0,n
M4,29,23/8/2018,jamie,8,1,n
M4,30,23/8/2018,jamie,7,1,n
M4,31,23/8/2018,jamie,14,0,n
M4,32,23/8/2018,jamie,4,0,n
M4,33,23/8/2018,jamie,8,0,n
M4,34,23/8/2018,jamie,13,2,n
M4,35,23/8/2018,jamie,5,0,n
M4,36,23/8/2018,jamie,9,0,n
M4,37,23/8/2018,jamie,4,0,n
M4,38,23/8/2018,jamie,11,0,n
M4,39,23/8/2018,jamie,6,0,n
M4,40,23/8/2018,jamie,8,1,n
M4,41,23/8/2018,jamie,5,0,n
M4,42,23/8/2018,jamie,5,0,n
M4,43,23/8/2018,jamie,7,2,n
M4,44,23/8/2018,jamie,8,4,y
M4,45,23/8/2018,jamie,6,1,n
M4,46,23/8/2018,jamie,9,0,n
M4,47,23/8/2018,jamie,11,1,n
M4,48,23/8/2018,jamie,9,1,n
M4,49,23/8/2018,jamie,16,2,n
M4,50,23/8/2018,jamie,14,1,n
M4,51,23/8/2018,jamie,missing,,
M4,52,23/8/2018,jamie,5,0,n
M4,53,23/8/2018,jamie,11,3,n
M4,54,23/8/2018,jamie,15,2,n
M4,55,23/8/2018,jamie,8,2,n
M4,56,23/8/2018,jamie,missing,,
M4,57,23/8/2018,jamie,missing,,
M4,58,23/8/2018,jamie,8,0,n
M4,59,23/8/2018,jamie,missing,,
M4,60,23/8/2018,jamie,6,0,n
M4,61,23/8/2018,jamie,17,3,n
M4,62,23/8/2018,jamie,6,3,y
M4,63,23/8/2018,jamie,6,0,n
M4,64,23/8/2018,jamie,6,0,n
M4,65,23/8/2018,jamie,4,0,n
M4,66,23/8/2018,jamie,8,0,n
M4,67,23/8/2018,jamie,4,0,n
M4,68,23/8/2018,jamie,4,0,n
M4,69,23/8/2018,jamie,4,0,n
M4,70,23/8/2018,jamie,missing,,
M4,71,23/8/2018,jamie,15,1,n
M4,72,23/8/2018,jamie,8,2,n
M4,73,23/8/2018,jamie,5,1,n
M4,74,23/8/2018,jamie,4,0,n
M4,75,23/8/2018,jamie,10,2,n
M4,76,23/8/2018,jamie,9,2,n
M4,77,23/8/2018,jamie,10,1,n
M4,78,23/8/2018,jamie,9,0,n
M4,79,23/8/2018,jamie,5,1,n
M4,80,23/8/2018,jamie,4,1,y
M4,81,23/8/2018,jamie,6,1,n
M4,82,23/8/2018,jamie,7,2,n
M4,83,23/8/2018,jamie,11,1,n
M4,84,23/8/2018,jamie,9,0,n
M4,85,23/8/2018,jamie,6,0,n
M4,86,23/8/2018,jamie,9,0,n
M4,87,23/8/2018,jamie,9,0,n
M4,88,23/8/2018,jamie,7,0,n
M4,89,23/8/2018,jamie,7,0,n
M4,90,23/8/2018,jamie,6,0,n
M4,91,23/8/2018,jamie,10,1,n
M4,92,23/8/2018,jamie,6,0,n
M4,93,23/8/2018,jamie,11,3,n
M4,94,23/8/2018,jamie,3,0,n
M4,95,23/8/2018,jamie,6,0,n
M4,96,23/8/2018,jamie,7,0,n
M4,97,23/8/2018,jamie,9,1,n
M4,98,23/8/2018,jamie,5,0,n
M4,99,23/8/2018,jamie,6,0,n
M4,100,23/8/2018,jamie,5,1,y
E3,1,2018-11-08,claire,6,3,y
E3,2,2018-11-08,claire,7,0,n
E3,3,2018-11-08,claire,10,5,y
E3,4,2018-11-08,claire,3,3,n
E3,5,2018-11-08,claire,10,0,n
E3,6,2018-11-08,claire,4,0,n
E3,7,2018-11-08,claire,5,0,n
E3,8,2018-11-08,claire,10,0,n
E3,9,2018-11-08,claire,3,0,n
E3,10,2018-11-08,claire,9,1,n
E3,11,2018-11-08,claire,4,0,n
E3,12,2018-11-08,claire,7,0,n
E3,13,2018-11-08,claire,6,0,n
E3,14,2018-11-08,claire,8,0,n
E3,15,2018-11-08,claire,8,1,n
E3,16,2018-11-08,claire,3,1,n
E3,17,2018-11-08,claire,6,0,n
E3,18,2018-11-08,claire,5,0,n
E3,19,2018-11-08,claire,5,0,n
E3,20,2018-11-08,claire,11,2,y
E3,21,2018-11-08,claire,4,0,n
E3,22,2018-11-08,claire,5,0,n
E3,23,2018-11-08,claire,4,0,n
E3,24,2018-11-08,claire,2,0,n
E3,25,2018-11-08,claire,7,0,n
E3,26,2018-11-08,claire,5,0,n
E3,27,2018-11-08,claire,8,1,n
E3,28,2018-11-08,claire,11,0,n
E3,29,2018-11-08,claire,8,3,y
E3,30,2018-11-08,claire,6,1,n
E3,31,2018-11-08,claire,5,0,n
E3,32,2018-11-08,claire,5,2,n
E3,33,2018-11-08,claire,9,0,n
E3,34,2018-11-08,claire,3,0,n
E3,35,2018-11-08,claire,6,2,n
E3,36,2018-11-08,claire,4,1,y
E3,37,2018-11-08,claire,3,1,n
E3,38,2018-11-08,claire,3,0,n
E3,39,2018-11-08,claire,5,0,n
E3,40,2018-11-08,claire,6,0,n
E3,41,2018-11-08,claire,5,1,n
E3,42,2018-11-08,claire,7,2,n
E3,43,2018-11-08,claire,1,0,n
E3,44,2018-11-08,claire,5,1,y
E3,45,2018-11-08,claire,10,2,y
E3,46,2018-11-08,claire,8,1,n
E3,47,2018-11-08,claire,7,1,n
E3,48,2018-11-08,claire,9,1,n
E3,49,2018-11-08,claire,6,0,n
E3,50,2018-11-08,claire,4,0,n
E3,51,2018-11-08,claire,5,2,n
E3,52,2018-11-08,claire,6,0,n
E3,53,2018-11-08,claire,7,0,n
E3,54,2018-11-08,claire,6,1,n
E3,55,2018-11-08,claire,4,1,y
E3,56,2018-11-08,claire,6,1,n
E3,57,2018-11-08,claire,5,0,n
E3,58,2018-11-08,claire,11,2,n
E3,59,2018-11-08,claire,4,2,n
E3,60,2018-11-08,claire,4,0,n
E3,61,2018-11-08,claire,6,3,y
E3,62,2018-11-08,claire,3,1,n
E3,63,2018-11-08,claire,8,1,y
E3,64,2018-11-08,claire,5,1,n
E3,65,2018-11-08,claire,8,1,n
E3,66,2018-11-08,claire,5,0,n
E3,67,2018-11-08,claire,4,1,n
E3,68,2018-11-08,claire,4,1,n
E3,69,2018-11-08,claire,5,0,n
E3,70,2018-11-08,claire,3,0,n
E3,71,2018-11-08,claire,6,1,n
E3,72,2018-11-08,claire,5,4,n
E3,73,2018-11-08,claire,3,2,n
E3,74,2018-11-08,claire,5,1,n
E3,75,2018-11-08,claire,6,0,n
E3,76,2018-11-08,claire,5,0,n
E3,77,2018-11-08,claire,7,2,n
E3,78,2018-11-08,claire,4,1,n
E3,79,2018-11-08,claire,4,1,n
E3,80,2018-11-08,claire,12,5,y
E3,81,2018-11-08,claire,5,0,n
E3,82,2018-11-08,claire,7,0,n
E3,83,2018-11-08,claire,5,0,n
E3,84,2018-11-08,claire,4,0,n
E3,85,2018-11-08,claire,6,1,n
E3,86,2018-11-08,claire,4,0,n
E3,87,2018-11-08,claire,5,1,n
E3,88,2018-11-08,claire,3,0,n
E3,89,2018-11-08,claire,5,0,n
E3,90,2018-11-08,claire,5,0,n
E3,91,2018-11-08,claire,6,2,y
E3,92,2018-11-08,claire,6,1,n
E3,93,2018-11-08,claire,7,1,n
E3,94,2018-11-08,claire,3,2,n
E3,95,2018-11-08,claire,5,1,n
E3,96,2018-11-08,claire,4,1,n
E3,97,2018-11-08,claire,8,0,n
E3,98,2018-11-08,claire,6,0,n
E3,99,2018-11-08,claire,6,0,n
E3,100,2018-11-08,claire,10,0,n
E3,101,2018-11-08,claire,7,0,n
E3,102,2018-11-08,claire,missing,,
E3,103,2018-11-08,claire,8,0,n
E3,104,2018-11-08,claire,5,1,n
E3,105,2018-11-08,claire,8,0,n
E3,106,2018-11-08,claire,10,0,n
E3,107,2018-11-08,claire,4,0,n
E3,108,2018-11-08,claire,4,1,n
E3,109,2018-11-08,claire,7,0,n
E3,110,2018-11-08,claire,7,0,n
E3,111,2018-11-08,claire,9,0,n
E3,112,2018-11-08,claire,7,1,n
E3,113,2018-11-08,claire,4,1,n
E3,114,2018-11-08,claire,5,1,y
E3,115,2018-11-08,claire,6,1,n
E3,116,2018-11-08,claire,2,0,n
E3,117,2018-11-08,claire,5,2,n
E3,118,2018-11-08,claire,5,2,y
E3,119,2018-11-08,claire,4,0,n
E3,120,2018-11-08,claire,5,0,n
E3,121,2018-11-08,claire,3,0,n
E3,122,2018-11-08,claire,6,2,y
E3,123,2018-11-08,claire,5,1,n
E3,124,2018-11-08,claire,6,3,n
E3,125,2018-11-08,claire,5,0,n
E3,126,2018-11-08,claire,5,1,n
E3,127,2018-11-08,claire,5,1,n
E3,128,2018-11-08,claire,8,0,n
E3,129,2018-11-08,claire,2,2,y
E3,130,2018-11-08,claire,5,0,n
E3,131,2018-11-08,claire,7,1,n
E3,132,2018-11-08,claire,2,0,n
E3,133,2018-11-08,claire,6,2,n
E3,134,2018-11-08,claire,3,0,n
E3,135,2018-11-08,claire,6,2,y
E3,136,2018-11-08,claire,3,0,n
E3,137,2018-11-08,claire,5,0,n
E3,138,2018-11-08,claire,5,1,n
E3,139,2018-11-08,claire,1,0,n
E3,140,2018-11-08,claire,4,1,n
E3,141,2018-11-08,claire,4,0,n
E3,142,2018-11-08,claire,2,0,n
E3,143,2018-11-08,claire,11,1,n
E3,144,2018-11-08,claire,3,0,n
E3,145,2018-11-08,claire,9,2,n
E3,146,2018-11-08,claire,6,1,n
E3,147,2018-11-08,claire,3,1,n
E3,148,2018-11-08,claire,6,2,y
E3,149,2018-11-08,claire,1,0,n
E3,150,2018-11-08,claire,8,0,n
E3,151,2018-11-08,claire,5,0,n
E3,152,2018-11-08,claire,4,0,n
E3,153,2018-11-08,claire,9,1,n
E3,154,2018-11-08,claire,4,1,y
E3,155,2018-11-08,claire,missing,,
E3,156,2018-11-08,claire,8,0,n
E3,157,2018-11-08,claire,2,0,n
E3,158,2018-11-08,claire,6,1,n
E3,159,2018-11-08,claire,5,2,n
E3,160,2018-11-08,claire,7,0,n
E3,161,2018-11-08,claire,5,2,y
E3,162,2018-11-08,claire,3,0,n
E3,163,2018-11-08,claire,8,1,n
E3,164,2018-11-08,claire,4,0,n
E3,165,2018-11-08,claire,4,0,n
E3,166,2018-11-08,claire,7,0,n
E3,167,2018-11-08,claire,3,1,n
E3,168,2018-11-08,claire,6,0,n
E3,169,2018-11-08,claire,3,1,n
E3,170,2018-11-08,claire,3,0,n
E3,171,2018-11-08,claire,12,1,n
E3,172,2018-11-08,claire,8,1,n
E3,173,2018-11-08,claire,9,0,n
E3,174,2018-11-08,claire,3,0,n
E3,175,2018-11-08,claire,10,0,n
E3,176,2018-11-08,claire,10,4,n
E3,177,2018-11-08,claire,4,0,n
E3,178,2018-11-08,claire,5,1,n
E3,179,2018-11-08,claire,3,0,n
E3,180,2018-11-08,claire,7,1,n
E3,181,2018-11-08,claire,5,1,n
E3,182,2018-11-08,claire,3,3,y
E3,183,2018-11-08,claire,5,1,n
E3,184,2018-11-08,claire,4,3,y
E3,185,2018-11-08,claire,5,2,y
E3,186,2018-11-08,claire,8,0,n
E3,187,2018-11-08,claire,5,0,n
E3,188,2018-11-08,claire,3,2,y
E3,189,2018-11-08,claire,3,1,n
E3,190,2018-11-08,claire,9,3,n
E3,191,2018-11-08,claire,2,0,n
E3,192,2018-11-08,claire,6,1,n
E3,193,2018-11-08,claire,7,1,n
E3,194,2018-11-08,claire,6,0,n
E3,195,2018-11-08,claire,10,0,n
E3,196,2018-11-08,claire,4,0,n
E3,197,2018-11-08,claire,4,1,n
E3,198,2018-11-08,claire,6,1,y
E3,199,2018-11-08,claire,8,3,n
E3,200,2018-11-08,claire,4,1,n
E12,1,18/8/2018,claire,9,0,n
E12,2,18/8/2018,claire,3,0,n
E12,3,18/8/2018,claire,5,0,n
E12,4,18/8/2018,claire,3,0,n
E12,5,18/8/2018,claire,4,0,n
E12,6,18/8/2018,claire,6,0,n
E12,7,18/8/2018,claire,3,1,n
E12,8,18/8/2018,claire,3,1,y
E12,9,18/8/2018,claire,8,3,n
E12,10,18/8/2018,claire,8,0,n
E12,11,18/8/2018,claire,7,0,n
E12,12,18/8/2018,claire,5,3,n
E12,13,18/8/2018,claire,8,1,y
E12,14,18/8/2018,claire,6,2,n
E12,15,18/8/2018,claire,5,0,n
E12,16,18/8/2018,claire,8,1,n
E12,17,18/8/2018,claire,7,2,n
E12,18,18/8/2018,claire,5,2,n
E12,19,18/8/2018,claire,5,3,y
E12,20,18/8/2018,claire,9,1,n
E12,21,18/8/2018,claire,7,0,n
E12,22,18/8/2018,claire,4,1,n
E12,23,18/8/2018,claire,7,0,n
E12,24,18/8/2018,claire,4,1,n
E12,25,18/8/2018,claire,6,1,n
E12,26,18/8/2018,claire,6,1,n
E12,27,18/8/2018,claire,2,0,n
E12,28,18/8/2018,claire,1,1,y
E12,29,18/8/2018,claire,5,0,n
E12,30,18/8/2018,claire,7,3,n
E12,31,18/8/2018,claire,8,0,n
E12,32,18/8/2018,claire,3,2,y
E12,33,18/8/2018,claire,4,0,n
E12,34,18/8/2018,claire,5,0,n
E12,35,18/8/2018,claire,5,0,n
E12,36,18/8/2018,claire,12,2,y
E12,37,18/8/2018,claire,3,0,n
E12,38,18/8/2018,claire,6,3,n
E12,39,18/8/2018,claire,4,1,n
E12,40,18/8/2018,claire,5,0,n
E12,41,18/8/2018,claire,4,0,n
E12,42,18/8/2018,claire,5,1,n
E12,43,18/8/2018,claire,8,2,n
E12,44,18/8/2018,claire,5,1,n
E12,45,18/8/2018,claire,missing,,
E12,46,18/8/2018,claire,6,0,n
E12,47,18/8/2018,claire,6,0,n
E12,48,18/8/2018,claire,9,1,n
E12,49,18/8/2018,claire,5,1,y
E12,50,18/8/2018,claire,5,1,n
E12,51,18/8/2018,claire,3,0,n
E12,52,18/8/2018,claire,5,0,n
E12,53,18/8/2018,claire,7,0,n
E12,54,18/8/2018,claire,3,0,n
E12,55,18/8/2018,claire,6,0,n
E12,56,18/8/2018,claire,17,2,n
E12,57,18/8/2018,claire,4,0,n
E12,58,18/8/2018,claire,5,2,n
E12,59,18/8/2018,claire,3,2,n
E12,60,18/8/2018,claire,4,0,n
E12,61,18/8/2018,claire,8,0,n
E12,62,18/8/2018,claire,8,2,y
E12,63,18/8/2018,claire,3,0,n
E12,64,18/8/2018,claire,7,0,n
E12,65,18/8/2018,claire,6,0,n
E12,66,18/8/2018,claire,10,0,n
E12,67,18/8/2018,claire,3,1,n
E12,68,18/8/2018,claire,7,3,n
E12,69,18/8/2018,claire,5,0,n
E12,70,18/8/2018,claire,6,0,n
E12,71,18/8/2018,claire,9,3,n
E12,72,18/8/2018,claire,3,0,n
E12,73,18/8/2018,claire,3,2,n
E12,74,18/8/2018,claire,3,0,n
E12,75,18/8/2018,claire,4,1,n
E12,76,18/8/2018,claire,8,1,n
E12,77,18/8/2018,claire,5,1,n
E12,78,18/8/2018,claire,4,3,y
E12,79,18/8/2018,claire,4,1,n
E12,80,18/8/2018,claire,7,1,n
E12,81,18/8/2018,claire,4,2,y
E12,82,18/8/2018,claire,6,1,n
E12,83,18/8/2018,claire,11,1,n
E12,84,18/8/2018,claire,3,0,n
E12,85,18/8/2018,claire,7,4,y
E12,86,18/8/2018,claire,3,2,n
E12,87,18/8/2018,claire,5,1,y
E12,88,18/8/2018,claire,8,4,n
E12,89,18/8/2018,claire,3,1,n
E12,90,18/8/2018,claire,10,0,n
E12,91,18/8/2018,claire,2,1,n
E12,92,18/8/2018,claire,2,1,n
E12,93,18/8/2018,claire,6,0,n
E12,94,18/8/2018,claire,4,2,n
E12,95,18/8/2018,claire,4,0,n
E12,96,18/8/2018,claire,8,3,n
E12,97,18/8/2018,claire,4,2,n
E12,98,18/8/2018,claire,5,2,y
E12,99,18/8/2018,claire,6,4,y
E12,100,18/8/2018,claire,9,7,n
E12,101,18/8/2018,claire,15,6,n
E12,102,18/8/2018,claire,8,1,n
E12,103,18/8/2018,claire,5,0,n
E12,104,18/8/2018,claire,6,0,n
E12,105,18/8/2018,claire,7,3,n
E12,106,18/8/2018,claire,8,0,n
E12,107,18/8/2018,claire,7,1,n
E12,108,18/8/2018,claire,8,3,n
E12,109,18/8/2018,claire,8,2,y
E12,110,18/8/2018,claire,6,2,y
E12,111,18/8/2018,claire,3,0,n
E12,112,18/8/2018,claire,6,0,n
E12,113,18/8/2018,claire,7,3,y
E12,114,18/8/2018,claire,8,0,n
E12,115,18/8/2018,claire,11,0,n
E12,116,18/8/2018,claire,10,2,y
E12,117,18/8/2018,claire,6,0,n
E12,118,18/8/2018,claire,9,1,n
E12,119,18/8/2018,claire,6,2,n
E12,120,18/8/2018,claire,5,1,n
E12,121,18/8/2018,claire,5,3,n
E12,122,18/8/2018,claire,4,1,y
E12,123,18/8/2018,claire,9,5,n
E12,124,18/8/2018,claire,3,2,n
E12,125,18/8/2018,claire,5,3,n
E12,126,18/8/2018,claire,4,0,n
E12,127,18/8/2018,claire,5,0,n
E12,128,18/8/2018,claire,10,1,n
E12,129,18/8/2018,claire,4,3,y
E12,130,18/8/2018,claire,4,1,n
E12,131,18/8/2018,claire,4,1,n
