Block,Pos,Weight,Measured_by,Date,Entered_by,Missing,,
e8,67,32,df,jan 14th 2020,DF,0,,
e8,68,36.37,df,jan 14th 2020,DF,0,,
e8,69,34.22,df,jan 14th 2020,DF,0,,
e8,70,33.72,df,jan 14th 2020,DF,0,,
e8,71,50.46,df,jan 14th 2020,DF,0,,
e8,72,31.85,df,jan 14th 2020,DF,0,,
e8,73,34.57,df,jan 14th 2020,DF,0,,
e8,74,32.84,df,jan 14th 2020,DF,0,,
e8,75,41.56,df,jan 14th 2020,DF,0,,
e8,76,48.88,df,jan 14th 2020,DF,0,,
e8,77,33.71,df,jan 14th 2020,DF,0,,
e8,78,29.94,df,jan 14th 2020,DF,0,,
e8,79,34.77,df,jan 14th 2020,DF,0,,
e8,80,32.23,df,jan 14th 2020,DF,0,,
e8,81,34.49,df,jan 14th 2020,DF,0,,
e8,82,32.61,df,jan 14th 2020,DF,0,,
e8,83,33.51,df,jan 14th 2020,DF,0,,
e8,84,29.33,df,jan 14th 2020,DF,0,,
e8,85,30.64,df,jan 14th 2020,DF,0,,
e8,86,38.86,df,jan 14th 2020,DF,0,,
e8,87,33.03,df,jan 14th 2020,DF,0,,
e8,88,32.95,df,jan 14th 2020,DF,0,,
e8,89,30.94,df,jan 14th 2020,DF,0,,
e8,90,32.6,df,jan 14th 2020,DF,0,,
e8,91,31.02,df,jan 14th 2020,DF,0,,
e8,92,45.84,df,jan 14th 2020,DF,0,,
e8,93,36.7,df,jan 14th 2020,DF,0,,
e8,94,37.86,df,jan 14th 2020,DF,0,,
e8,95,36.32,df,jan 14th 2020,DF,0,,
e8,96,37.45,df,jan 14th 2020,DF,0,,
e8,97,31.61,df,jan 14th 2020,DF,0,,
e8,98,32.02,df,jan 14th 2020,DF,0,,
e8,99,53.2,df,jan 14th 2020,DF,0,,
e8,100,41.15,df,jan 14th 2020,DF,0,,
e8,101,39.21,df,jan 14th 2020,DF,0,,
e8,102,41.52,df,jan 14th 2020,DF,0,,
e8,103,32.49,df,jan 14th 2020,DF,0,,
e8,104,50.68,df,jan 14th 2020,DF,0,,
e8,105,35.74,df,jan 14th 2020,DF,0,,
e8,106,35.31,df,jan 14th 2020,DF,0,,
e8,107,30.42,df,jan 14th 2020,DF,0,,
e8,108,33.62,df,jan 14th 2020,DF,0,,
e8,109,32.74,df,jan 14th 2020,DF,0,,
e8,110,36.6,df,jan 14th 2020,DF,0,,
e8,111,34.67,df,jan 14th 2020,DF,0,,
e8,112,33.94,df,jan 14th 2020,DF,0,,
e8,113,42.56,df,jan 14th 2020,DF,0,,
e8,114,30.65,df,jan 14th 2020,DF,0,,
e8,115,40.15,df,jan 14th 2020,DF,0,,
e8,116,32.84,df,jan 14th 2020,DF,0,,
e8,117,37.21,df,jan 14th 2020,DF,0,,
e8,118,31.3,df,jan 14th 2020,DF,0,,
e8,119,31.4,df,jan 14th 2020,DF,0,,
e8,120,37.26,df,jan 14th 2020,DF,0,,
e8,121,34.4,df,jan 14th 2020,DF,0,,
e8,122,36.46,df,jan 14th 2020,DF,0,,
e8,123,31.92,df,jan 14th 2020,DF,0,,
e8,124,32,df,jan 14th 2020,DF,0,,
e8,125,28.8,df,jan 14th 2020,DF,0,,
e8,126,29.2,df,jan 14th 2020,DF,0,,
e8,127,33.8,df,jan 14th 2020,DF,0,,
e8,128,34.54,df,jan 14th 2020,DF,0,,
e8,129,31.63,df,jan 14th 2020,DF,0,,
e8,130,34.52,df,jan 14th 2020,DF,0,,
e8,131,33.45,df,jan 14th 2020,DF,0,,
e8,132,32.81,df,jan 14th 2020,DF,0,,
e8,133,31.61,df,jan 14th 2020,DF,0,,
e8,134,32.9,df,jan 14th 2020,DF,0,,
e8,135,46.92,df,jan 14th 2020,DF,0,,
e8,136,31.47,df,jan 14th 2020,DF,0,,
e8,137,33.32,df,jan 14th 2020,DF,0,,
e8,138,38.79,df,jan 14th 2020,DF,0,,
e8,139,29.48,df,jan 14th 2020,DF,0,,
e8,140,35.73,df,jan 14th 2020,DF,0,,
e8,141,32.06,df,jan 14th 2020,DF,0,,
e8,142,32.97,df,jan 14th 2020,DF,0,,
e8,143,32.1,df,jan 14th 2020,DF,0,,
e8,144,35.07,df,jan 14th 2020,DF,0,,
e8,145,34.99,df,jan 14th 2020,DF,0,,
e8,146,30.56,df,jan 14th 2020,DF,0,,
e8,147,37.09,df,jan 14th 2020,DF,0,,
e8,148,33.08,df,jan 14th 2020,DF,0,,
e8,149,29.55,df,jan 14th 2020,DF,0,,
e8,150,30.99,df,jan 14th 2020,DF,0,,
e8,151,30.5,df,jan 14th 2020,DF,0,,
e8,152,30.55,df,jan 14th 2020,DF,0,,
e8,153,30.82,df,jan 14th 2020,DF,0,,
e8,154,31.49,df,jan 14th 2020,DF,0,,
e8,155,32.83,df,jan 14th 2020,DF,0,,
e8,156,39.74,df,jan 14th 2020,DF,0,,
e8,157,30.68,df,jan 14th 2020,DF,0,,
e8,158,34.5,df,jan 14th 2020,DF,0,,
e8,159,31.89,df,jan 14th 2020,DF,0,,
e8,160,38.84,df,jan 14th 2020,DF,0,,
e8,161,30.89,df,jan 14th 2020,DF,0,,
e8,162,34.37,df,jan 14th 2020,DF,0,,
e8,163,34.46,df,jan 14th 2020,DF,0,,
e8,164,35.6,df,jan 14th 2020,DF,0,,
e8,165,31.1,df,jan 14th 2020,DF,0,,
e8,166,31.73,df,jan 14th 2020,DF,0,,
e8,167,36.64,df,jan 14th 2020,DF,0,,
e8,168,32.63,df,jan 14th 2020,DF,0,,
e8,169,29.85,df,jan 14th 2020,DF,0,,
e8,170,29.47,df,jan 14th 2020,DF,0,,
e8,171,30.29,df,jan 14th 2020,DF,0,,
e8,172,36.25,df,jan 14th 2020,DF,0,,
e8,173,28.03,df,jan 14th 2020,DF,0,,
e8,174,33.53,df,jan 14th 2020,DF,0,,
e8,175,31.02,df,jan 14th 2020,DF,0,,
e8,176,31.77,df,jan 14th 2020,DF,0,,
e8,177,36.06,df,jan 14th 2020,DF,0,,
e8,178,29.6,df,jan 14th 2020,DF,0,,
e8,179,32.29,df,jan 14th 2020,DF,0,,
e8,180,34.14,df,jan 14th 2020,DF,0,,
e8,181,33.15,df,jan 14th 2020,DF,0,,
e8,182,39.84,df,jan 14th 2020,DF,0,,
e8,183,31.61,df,jan 14th 2020,DF,0,,
e8,184,31.89,df,jan 14th 2020,DF,0,,
e8,185,31.55,df,jan 14th 2020,DF,0,,
e8,186,29.32,df,jan 14th 2020,DF,0,,
e8,187,32.28,df,jan 14th 2020,DF,0,,
e8,188,31.05,df,jan 14th 2020,DF,0,,
e8,189,32.3,df,jan 14th 2020,DF,0,,
e8,190,36.56,df,jan 14th 2020,DF,0,,
e8,191,30.64,df,jan 14th 2020,DF,0,,
e8,192,34.38,df,jan 14th 2020,DF,0,,
e8,193,29.48,df,jan 14th 2020,DF,0,,
e8,194,29.84,df,jan 14th 2020,DF,0,,
e8,195,32.63,df,jan 14th 2020,DF,0,,
e8,196,37.79,df,jan 14th 2020,DF,0,,
e8,197,31.12,df,jan 14th 2020,DF,0,,
e8,198,28.13,df,jan 14th 2020,DF,0,,
e8,199,39.83,df,jan 14th 2020,DF,0,,
e8,200,33.44,df,jan 14th 2020,DF,0,,
e9,1,36.49,df,Jan 10th 2020,DF,0,,
e9,2,34.21,df,Jan 10th 2020,DF,0,,
e9,3,36.18,df,Jan 10th 2020,DF,0,,
e9,4,30.07,df,Jan 10th 2020,DF,0,,
e9,5,31.94,df,Jan 10th 2020,DF,0,,
e9,6,29.08,df,Jan 10th 2020,DF,0,,
e9,7,29.17,df,Jan 10th 2020,DF,0,,
e9,8,42.11,df,Jan 10th 2020,DF,0,,
e9,9,30.32,df,Jan 10th 2020,DF,0,,
e9,10,30.7,df,Jan 10th 2020,DF,0,,
e9,11,33.15,df,Jan 10th 2020,DF,0,,
e9,12,31.16,df,Jan 10th 2020,DF,0,,
e9,13,29.99,df,Jan 10th 2020,DF,0,,
e9,14,32.03,df,Jan 10th 2020,DF,0,,
e9,15,28.65,df,Jan 10th 2020,DF,0,,
e9,16,30.99,df,Jan 10th 2020,DF,0,,
e9,17,30.48,df,Jan 10th 2020,DF,0,,
e9,18,30.06,df,Jan 10th 2020,DF,0,,
e9,19,30.8,df,Jan 10th 2020,DF,0,,
e9,20,32.13,df,Jan 10th 2020,DF,0,,
e9,21,NA,df,Jan 10th 2020,DF,0,,
e9,22,31.92,df,Jan 10th 2020,DF,0,,
e9,23,36.02,df,Jan 10th 2020,DF,0,,
e9,24,27.72,df,Jan 10th 2020,DF,0,,
e9,25,30.59,df,Jan 10th 2020,DF,0,,
e9,26,30.65,df,Jan 10th 2020,DF,0,,
e9,27,28.7,df,Jan 10th 2020,DF,0,,
e9,28,32.45,df,Jan 10th 2020,DF,0,,
e9,29,30.67,df,Jan 10th 2020,DF,0,,
e9,30,35.87,df,Jan 10th 2020,DF,0,,
e9,31,30.87,df,Jan 10th 2020,DF,0,,
e9,32,31.09,df,Jan 10th 2020,DF,0,,
e9,33,32.86,df,Jan 10th 2020,DF,0,,
e9,34,32.34,df,Jan 10th 2020,DF,0,,
e9,35,29.32,df,Jan 10th 2020,DF,0,,
e9,36,30.39,df,Jan 10th 2020,DF,0,,
e9,37,29.25,df,Jan 10th 2020,DF,0,,
e9,38,37.23,df,Jan 10th 2020,DF,0,,
e9,39,28,df,Jan 10th 2020,DF,0,,
e9,40,30.91,df,Jan 10th 2020,DF,0,,
e9,41,31.59,df,Jan 10th 2020,DF,0,,
e9,42,30.7,df,Jan 10th 2020,DF,0,,
e9,43,30.64,df,Jan 10th 2020,DF,0,,
e9,44,32.94,df,Jan 10th 2020,DF,0,,
e9,45,27.89,df,Jan 10th 2020,DF,0,,
e9,46,35.36,df,Jan 10th 2020,DF,0,,
e9,47,29.9,df,Jan 10th 2020,DF,0,,
e9,48,31.75,df,Jan 10th 2020,DF,0,,
e9,49,34.19,df,Jan 10th 2020,DF,0,,
e9,50,34.38,df,Jan 10th 2020,DF,0,,
e9,51,30.13,df,jan 8th 2020,DF,0,,
e9,52,28.86,df,jan 8th 2020,DF,0,,
e9,53,29.62,df,jan 8th 2020,DF,0,,
e9,54,29.67,df,jan 8th 2020,DF,0,,
e9,55,29.94,df,jan 8th 2020,DF,0,,
e9,56,31.17,df,jan 8th 2020,DF,0,,
e9,57,31.73,df,jan 8th 2020,DF,0,,
e9,58,30.56,df,jan 8th 2020,DF,0,,
e9,59,29.25,df,jan 8th 2020,DF,0,,
e9,60,31.77,df,jan 8th 2020,DF,0,,
e9,61,29.4,df,jan 8th 2020,DF,0,,
e9,62,31.13,df,jan 8th 2020,DF,0,,
e9,63,28.78,df,jan 8th 2020,DF,0,,
e9,64,31.18,df,jan 8th 2020,DF,0,,
e9,65,34.7,df,jan 8th 2020,DF,0,,
e9,66,NA,df,jan 8th 2020,DF,0,,
e9,67,31.23,df,jan 8th 2020,DF,0,,
e9,68,28.4,df,jan 8th 2020,DF,0,,
e9,69,29.83,df,jan 8th 2020,DF,0,,
e9,70,29.09,df,jan 8th 2020,DF,0,,
e9,71,38.06,df,jan 8th 2020,DF,0,,
e9,72,29.95,df,jan 8th 2020,DF,0,,
e9,73,31.63,df,jan 8th 2020,DF,0,,
e9,74,29.14,df,jan 8th 2020,DF,0,,
e9,75,29.65,df,jan 8th 2020,DF,0,,
e9,76,32.86,df,jan 8th 2020,DF,0,,
e9,77,29.54,df,jan 8th 2020,DF,0,,
e9,78,30.07,df,jan 8th 2020,DF,0,,
e9,79,NA,df,jan 8th 2020,DF,0,,
e9,80,30.3,df,jan 8th 2020,DF,0,,
e9,81,32.26,df,jan 8th 2020,DF,0,,
e9,82,28.19,df,jan 8th 2020,DF,0,,
e9,83,31.22,df,jan 8th 2020,DF,0,,
e9,84,32.67,df,jan 8th 2020,DF,0,,
e9,85,28.75,df,jan 8th 2020,DF,0,,
e9,86,31.94,df,jan 8th 2020,DF,0,,
e9,87,31.12,df,jan 8th 2020,DF,0,,
e9,88,29.47,df,jan 8th 2020,DF,0,,
e9,89,31.17,df,jan 8th 2020,DF,0,,
e9,90,31.26,df,jan 8th 2020,DF,0,,
e9,91,30.46,df,jan 8th 2020,DF,0,,
e9,92,30.23,df,jan 8th 2020,DF,0,,
e9,93,28.51,df,jan 8th 2020,DF,0,,
e9,94,31.11,df,jan 8th 2020,DF,0,,
e9,95,29.35,df,jan 8th 2020,DF,0,,
e9,96,47.1,df,jan 8th 2020,DF,0,,
e9,97,31.73,df,jan 8th 2020,DF,0,,
e9,98,30.04,df,jan 8th 2020,DF,0,,
e9,99,38.39,df,jan 8th 2020,DF,0,,
e9,100,29.08,df,jan 8th 2020,DF,0,,
e9,101,40.83,df,jan 8th 2020,DF,0,,
e9,102,40.43,df,jan 8th 2020,DF,0,,
e9,103,32.24,df,jan 8th 2020,DF,0,,
e9,104,40.52,df,jan 8th 2020,DF,0,,
e9,105,30.48,df,jan 8th 2020,DF,0,,
e9,106,31,df,jan 8th 2020,DF,0,,
e9,107,28.83,df,jan 8th 2020,DF,0,,
e9,108,28.87,df,jan 8th 2020,DF,0,,
e9,109,31.69,df,jan 8th 2020,DF,0,,
e9,110,28.51,df,jan 8th 2020,DF,0,,
e9,111,29.37,df,jan 8th 2020,DF,0,,
e9,112,30.61,df,jan 8th 2020,DF,0,,
e9,113,31.01,df,jan 8th 2020,DF,0,,
e9,114,32.16,df,jan 8th 2020,DF,0,,
e9,115,30.42,df,jan 8th 2020,DF,0,,
e9,116,29.37,df,jan 8th 2020,DF,0,,
e9,117,30.07,df,jan 8th 2020,DF,0,,
e9,118,30.8,df,jan 8th 2020,DF,0,,
e9,119,29.05,df,jan 8th 2020,DF,0,,
e9,120,29.93,df,jan 8th 2020,DF,0,,
e9,121,35.37,df,jan 8th 2020,DF,0,,
e9,122,29.45,df,jan 8th 2020,DF,0,,
e9,123,30.65,df,jan 8th 2020,DF,0,,
e9,124,31.5,df,jan 8th 2020,DF,0,,
e9,125,27.9,df,jan 8th 2020,DF,0,,
e9,126,31.95,df,jan 8th 2020,DF,0,,
e9,127,28.81,df,jan 8th 2020,DF,0,,
e9,128,46.9,df,jan 8th 2020,DF,0,,
e9,129,28.69,df,jan 8th 2020,DF,0,,
e9,130,29.6,df,jan 8th 2020,DF,0,,
e9,131,30.47,df,jan 8th 2020,DF,0,,
e9,132,28.47,df,jan 8th 2020,DF,0,,
e9,133,30.06,df,jan 8th 2020,DF,0,,
e9,134,31.92,df,jan 8th 2020,DF,0,,
e9,135,29.45,df,jan 8th 2020,DF,0,,
e9,136,30.33,df,jan 8th 2020,DF,0,,
e9,137,31.27,df,jan 8th 2020,DF,0,,
e9,138,31.59,df,jan 8th 2020,DF,0,,
e9,139,32.12,df,jan 8th 2020,DF,0,,
e9,140,29.77,df,jan 8th 2020,DF,0,,
e9,141,32.05,df,jan 8th 2020,DF,0,,
e9,142,29.18,df,jan 8th 2020,DF,0,,
e9,143,30.47,df,jan 8th 2020,DF,0,,
e9,144,30.9,df,jan 8th 2020,DF,0,,
e9,145,31.32,df,jan 8th 2020,DF,0,,
e9,146,31.84,df,jan 8th 2020,DF,0,,
e9,147,34.57,df,jan 8th 2020,DF,0,,
e9,148,30.43,df,jan 8th 2020,DF,0,,
e9,149,26.56,df,jan 8th 2020,DF,0,,
e9,150,33.01,df,jan 8th 2020,DF,0,,
e9,151,36.89,df,Jan 9th 2020,DF,0,,
e9,152,33.68,df,Jan 9th 2020,DF,0,,
e9,153,30.83,df,Jan 9th 2020,DF,0,,
e9,154,28.85,df,Jan 9th 2020,DF,0,,
e9,155,29.13,df,Jan 9th 2020,DF,0,,
e9,156,32.11,df,Jan 9th 2020,DF,0,,
e9,157,32.84,df,Jan 9th 2020,DF,0,,
e9,158,30.03,df,Jan 9th 2020,DF,0,,
e9,159,30.57,df,Jan 9th 2020,DF,0,,
e9,160,29.36,df,Jan 9th 2020,DF,0,,
e9,161,31.41,df,Jan 9th 2020,DF,0,,
e9,162,29.81,df,Jan 9th 2020,DF,0,,
e9,163,30.29,df,Jan 9th 2020,DF,0,,
e9,164,30.42,df,Jan 9th 2020,DF,0,,
e9,165,28.25,df,Jan 9th 2020,DF,0,,
e9,166,36.37,df,Jan 9th 2020,DF,0,,
e9,167,46.82,df,Jan 9th 2020,DF,0,,
e9,168,31.51,df,Jan 9th 2020,DF,0,,
e9,169,29.41,df,Jan 9th 2020,DF,0,,
e9,170,30.56,df,Jan 9th 2020,DF,0,,
e9,171,29.62,df,Jan 9th 2020,DF,0,,
e9,172,32.59,df,Jan 9th 2020,DF,0,,
e9,173,33.09,df,Jan 9th 2020,DF,0,,
e9,174,29.47,df,Jan 9th 2020,DF,0,,
e9,175,28.19,df,Jan 9th 2020,DF,0,,
e9,176,33.23,df,Jan 9th 2020,DF,0,,
e9,177,29.19,df,Jan 9th 2020,DF,0,,
e9,178,36.59,df,Jan 9th 2020,DF,0,,
e9,179,30.04,df,Jan 9th 2020,DF,0,,
e9,180,34.02,df,Jan 9th 2020,DF,0,,
e9,181,30.8,df,Jan 9th 2020,DF,0,,
e9,182,40.25,df,Jan 9th 2020,DF,0,,
e9,183,29.5,df,Jan 9th 2020,DF,0,,
e9,184,33.79,df,Jan 9th 2020,DF,0,,
e9,185,31.93,df,Jan 9th 2020,DF,0,,
e9,186,29.4,df,Jan 9th 2020,DF,0,,
e9,187,34.61,df,Jan 9th 2020,DF,0,,
e9,188,33.01,df,Jan 9th 2020,DF,0,,
e9,189,31.61,df,Jan 9th 2020,DF,0,,
e9,190,31.78,df,Jan 9th 2020,DF,0,,
e9,191,30.06,df,Jan 9th 2020,DF,0,,
e9,192,30.46,df,Jan 9th 2020,DF,0,,
e9,193,29.26,df,Jan 9th 2020,DF,0,,
e9,194,29.93,df,Jan 9th 2020,DF,0,,
e9,195,29.32,df,Jan 9th 2020,DF,0,,
e9,196,28.83,df,Jan 9th 2020,DF,0,,
e9,197,33.77,df,Jan 9th 2020,DF,0,,
e9,198,29.1,df,Jan 9th 2020,DF,0,,
e9,199,29.1,df,Jan 9th 2020,DF,0,,
e9,200,36.34,df,Jan 9th 2020,DF,0,,
e9,201,30.12,df,Jan 9th 2020,DF,0,,
e9,202,30.12,df,Jan 9th 2020,DF,0,,
