date,measurer,block,pos,veg,bud,flw,frt,abt,mer,sec,new,notes,,
2019-06-17,Evelyn,E8,107,50,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,108,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,109,56,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,110,38,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,111,62,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,112,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,113,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,114,44,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,115,71.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,116,36,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,117,62.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,118,61,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,119,68,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,120,71,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,121,58,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,122,66,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,123,34,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,124,38,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,125,50,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,126,35,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,127,26,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,128,71,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,129,42,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,130,51,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,131,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,132,65,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,133,75,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,134,66,67,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,135,53,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,136,47,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,137,31,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,138,64.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,139,58,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,140,68,NA,NA,NA,NA,1,0,0,,,
2019-06-17,Evelyn,E8,141,30,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,142,73,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,143,47,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,144,55.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,145,69,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,146,42,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,147,67,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,148,56,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,149,44,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,150,47,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,151,51,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,152,49,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,153,41,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,154,58,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,155,32,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,156,53,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,157,46,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,158,50,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,159,50,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,160,40,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,161,29,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,162,37,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,163,67,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,164,39,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,165,49,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,166,56,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,167,62,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,168,54,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,169,44,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,170,51,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,171,41,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,172,56,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,173,42,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,174,40,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,175,19,NA,NA,NA,NA,0,0,0,Smaller than other stems,,
2019-06-17,Evelyn,E8,176,54,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,177,47,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,178,63.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,179,46,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,180,58,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,181,56,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,182,70,70.5,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,183,51,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,184,43,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,185,55,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,186,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,187,67,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,188,60,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,189,56,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,190,79,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,191,59,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,192,52,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,193,56,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,194,30,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,195,51,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,196,59,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,197,45,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,198,58,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,199,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Evelyn,E8,200,47,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,1,91.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,2,69,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,3,66,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,4,71.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,5,34,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,6,69.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,7,77,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,8,49.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,9,49,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,10,65,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,11,79,79.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,12,65,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,13,47,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,14,80,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,15,73,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,16,83,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,17,49.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,18,71.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,19,73,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,20,58.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,21,93,93.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,22,66,NA,NA,NA,NA,1,0,0,,,
2019-06-17,Claire,E10,23,72.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,24,81.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,25,62.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,26,61,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,27,55,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,28,80,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,29,64.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,30,55,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,31,47,NA,NA,NA,NA,0,0,0,17?,,
2019-06-17,Claire,E10,32,49,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,33,80.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,34,49,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,35,58.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,36,73.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,37,58.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,38,69,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,39,67,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,40,46.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,41,76,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,42,52,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,43,66,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,44,71,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,45,57.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,46,58,58.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,47,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,48,74.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,49,45,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,50,67.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,51,71.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,52,66.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,53,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,54,56.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,55,72,72.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,56,79.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,57,48,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,58,79.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,59,72,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,60,46.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,61,75.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,62,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,63,83,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,64,57.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,65,68,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,66,49,49.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,67,73.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,68,58,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,69,49.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,70,62.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,71,73,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,72,80,80.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,73,69,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,74,70,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,75,57.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,76,71.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,77,61,NA,NA,NA,NA,1,0,0,,,
2019-06-17,Claire,E10,78,69.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,79,62.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,80,61,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,81,52,52.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,82,34.5,NA,NA,NA,NA,1,1,0,,,
2019-06-17,Claire,E10,83,64.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,84,60,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,85,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,86,46.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,87,47,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,88,52,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,89,84.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,90,68,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,91,90,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,92,63.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,93,49.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,94,79,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,95,59,59.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,96,79,80,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,97,71,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,98,80.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,99,67.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,100,44,45,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,101,80.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,102,54,55,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,103,77,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,104,80.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,105,82.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,106,44.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,107,59,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,108,62,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,109,66.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,110,52,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,111,82.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,112,60.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,113,75.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,114,60.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,115,52,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,116,52,NA,NA,NA,NA,1,1,0,,,
2019-06-17,Claire,E10,117,50.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,118,62,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,119,77,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,120,66.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,121,62,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,122,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,123,86.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,124,59,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,125,71,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,126,61,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,127,78.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,128,60.5,61.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,129,69.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,130,82.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,131,63.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,132,80,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,133,85.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,134,72.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,135,93,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,136,54,NA,NA,NA,NA,0,0,1,Other stems much bigger,,
2019-06-17,Claire,E10,137,59.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,138,61,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,139,81.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,140,55,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,141,48.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,142,63.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,143,34,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,144,62.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,145,70,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,146,77.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,147,80.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,148,75,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,149,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,150,48,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,151,63.5,64,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,152,42.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,153,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,154,60,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,155,62.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,156,63,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,157,59,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,158,52,52.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,159,52,53,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,160,77.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,161,54.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,162,72,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,163,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,164,77.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,165,42,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,166,72,NA,NA,NA,NA,1,0,0,,,
2019-06-17,Claire,E10,167,75.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,168,41.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,169,46,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,170,52,52.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,171,43,44,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,172,NA,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,173,87.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,174,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,175,77,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,176,53,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,177,69,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,178,51,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,179,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,180,78,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,181,70,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,182,45,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,183,71.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,184,55,55.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,185,54.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,186,66,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,187,63,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,188,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,189,60,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,190,46,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,191,58,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,192,65.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,193,72.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,194,71.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,195,54.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,196,56,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,197,54,NA,NA,NA,NA,1,0,0,,,
2019-06-17,Claire,E10,198,62,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,199,55,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,200,59,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E10,201,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,1,77,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,2,86.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,3,78.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,4,68,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,5,73.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,6,44,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,7,67,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,8,61,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,9,37,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,10,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,11,67.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,12,74,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,13,50.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,14,47,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,15,67.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,16,71,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,17,57,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,18,88,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,19,55,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,20,43,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,21,58,58.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,22,68,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,23,66,NA,NA,NA,NA,1,0,0,,,
2019-06-17,Claire,E3,24,49.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,25,60.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,26,45,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,27,72.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,28,76,77,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,29,49.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,30,54.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,31,47.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,32,63,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,33,82,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,34,41,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,35,63,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,36,74.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,37,38,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,38,47.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,39,50.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,40,63,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,41,50.5,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,42,73,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,43,50,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,44,36,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,45,68,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,46,64,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,47,42,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,48,52,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,49,55,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,50,33,33.5,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,51,40,NA,NA,NA,NA,0,0,0,,,
2019-06-17,Claire,E3,52,64,NA,NA,NA,NA,0,0,0,,,
